"","I","IIA","IIB","III","IV","V"
"2019-06-10",7.64178025886257,2.45116493794749,2.83962734848103,2.62090444373265,2.78405168595216,2.51762360744253
"2019-06-13",8.55820718076635,2.44015979824313,3.00944811340364,2.72812021112244,2.79089350224984,2.53933053184447
"2019-06-16",7.46284130803055,2.39884766185997,2.87746452942627,2.59963157998172,2.73657333317794,2.50791788795417
"2019-06-19",7.31980311335107,2.38297524703356,2.84854176470639,2.6317069299499,2.81083892180858,2.58280248061132
"2019-06-22",6.89005238944766,2.361016759912,2.76572551429198,2.55528026254111,2.75278162497744,2.53107767450725
"2019-06-25",8.96255250545272,2.3709752511462,2.82246502862799,2.59382818225844,2.86939090216348,2.88733264398306
"2019-06-28",7.19955390959296,2.34150308564648,2.70318922372127,2.53463643969853,2.76022154011479,2.56210192957123
"2019-07-01",6.72356791046589,2.28325795276041,2.6162929115593,2.473404635453,2.70281601919745,2.51199322467194
"2019-07-04",6.48459049956729,2.28768403737596,2.59874167133137,2.47105921582546,2.69483336189118,2.51470426931814
"2019-07-07",6.08159753898315,2.27003808570153,2.54832864794847,2.43530302787953,2.65334647592827,2.49333914800572
"2019-07-10",5.82587086573639,2.28077046621953,2.53104270937601,2.42610093168213,2.64914316818336,2.47615853505189
"2019-07-13",5.60658210905501,2.28558602101192,2.51875139976008,2.42555148445609,2.65009183105892,2.50744066191061
"2019-07-16",5.36321060706588,2.29637785683973,2.51922380960339,2.42520175542623,2.64107201079472,2.50097176002787
"2019-07-19",5.44437697700792,2.27197103520214,2.49494792561537,2.43609740502759,2.63689646110904,2.495661956199
"2019-07-22",5.40409737273384,2.27559640822181,2.49933137336782,2.42527294859026,2.62288506219223,2.48364623082695
"2019-07-25",4.91372564507245,2.29266529524936,2.50343501083684,2.42324464993019,2.58649477656512,2.41114008159723
"2019-07-28",4.6922874420558,2.30166850043696,2.49891404095097,2.4228032268419,2.58572492629263,2.41148732925351
"2019-07-31",5.56959746772095,2.30938526793149,2.47737422399004,2.39964242044432,2.55983514206618,2.3728572064841
"2019-08-03",4.84535638249065,2.33054539578747,2.48767192354661,2.43434500300649,2.60017196367407,2.39767178932149
"2019-08-06",4.52353647436192,2.33490838644111,2.4761131463924,2.42398707131926,2.59772910668345,2.3667634452602
"2019-08-09",4.47547699714682,2.32783625984001,2.45187403619936,2.42589578977829,2.66436156066565,2.53590907705841
"2019-08-12",4.18619402583537,2.29333716634681,2.40263865377966,2.39479167687871,2.60191277250497,2.40449465195535
"2019-08-15",5.43113171693604,2.31071215729008,2.47022551339045,2.43120497587985,2.64769556058958,2.42616333833495
"2019-08-18",5.54518487202561,2.27924689215184,2.43462932918156,2.42912819070914,2.61676066231532,2.40466236890339
"2019-08-21",6.66672082900181,2.29156283564051,2.77676501072533,2.64552412628285,2.6727140470166,2.4723549430235
"2019-08-24",4.8353327547668,2.25799417467911,2.5010511330102,2.44492444504609,2.57957033898044,2.36664220159772
"2019-08-27",4.45528248884554,2.25430558091907,2.47382859279019,2.40993635889828,2.55789108943863,2.36215366911431
"2019-08-30",4.54257934273917,2.24655904150367,2.48396765696254,2.40701831501711,2.57119070681078,2.35467767578309
"2019-09-02",5.06120214362838,2.2560827074796,2.51019616363142,2.40890273020762,2.55918575552845,2.33409618054511
"2019-09-05",7.87132097342593,2.22297687988153,2.63401344224449,2.58207909396029,2.66648155130928,2.7420798709365
"2019-09-08",5.70331966768368,2.23405190048166,2.59790289758017,2.51132729957162,2.61347175932095,2.39605548069097
"2019-09-11",4.64557614344531,2.18207812992623,2.39581580172041,2.3458984069706,2.48548598558043,2.29760273670766
"2019-09-14",4.40753993645599,2.20609629686924,2.42808607159424,2.34652624306364,2.48879619583619,2.28855153151044
"2019-09-17",4.1831553661693,2.20498667364727,2.39730907695889,2.33079652450504,2.48768506487215,2.28104329817921
"2019-09-20",3.85359842770226,2.18050274758336,2.36967139462121,2.31305657177241,2.47542109270387,2.3016357976559
"2019-09-23",7.38973403174314,2.26934595758263,3.09144139446438,2.62980293954206,2.93330247219117,2.68632071772727
"2019-09-26",5.36009143783128,2.28687086611632,2.73773373475929,2.5016034016373,2.69937867492947,2.47069133125049
"2019-09-29",5.29069442821727,2.17856092283028,2.51434613799645,2.40789175358755,2.57882121807833,2.37782951008026
"2019-10-02",8.3866538057608,2.8532204901749,3.45630234918799,2.76135402173737,2.88661682571962,2.60350836208355
"2019-10-05",5.17663001732325,2.35056833454481,2.62800407055515,2.42272255979781,2.58524275044753,2.34343726488745
"2019-10-08",6.09873686675371,2.30923779441287,2.70188575580353,2.57914333335708,2.64734637928994,2.35131476591816
"2019-10-11",9.07493268099815,2.3177654348839,3.25658644566956,3.1045500516116,3.12809378024999,2.72821718361195
"2019-10-14",5.71132278003235,2.22221586857413,2.55962518600075,2.48049232138604,2.59439111124148,2.36639229394169
"2019-10-17",5.08161674910809,2.19655618653453,2.44502180526087,2.36655655779665,2.50583875262405,2.29765241777887
"2019-10-20",4.53695841216752,2.17888382896781,2.37274980360244,2.31818844359807,2.46460156660461,2.29249453512255
"2019-10-23",3.96912410971936,2.16153007282919,2.31963555331285,2.29148237519135,2.46656681040266,2.32209370894826
"2019-10-26",3.62027370510673,2.16878445750012,2.32894567698721,2.3075538257025,2.46030641714938,2.29305302313866
"2019-10-29",4.9177354521574,2.40424990015318,3.04071264794937,4.21311862400994,3.5077248183302,2.71361837931988
"2019-11-01",5.8853745046891,2.48835614695017,2.81882064235899,3.63443591766945,3.59272893150427,2.44214311717227
"2019-11-04",3.88813427756321,2.26534565091835,2.41742404859411,2.60723071639929,2.80186194625179,2.28813089628407
"2019-11-07",3.99169234589214,2.21353591925285,2.37942307985037,2.4670144099945,2.6533308630835,2.47860513788405
"2019-11-10",4.64995157702264,3.0550742628729,3.24907193240543,3.91948038396382,3.91077062232613,3.51606974697165
"2019-11-13",10.6137848979798,6.02284995624705,7.82345928646133,6.50759404369886,5.96297531972582,5.53814284023267
"2019-11-16",14.7910402812578,7.42122866121177,10.2094983557413,5.38853807506191,4.22048111751029,3.13990823999131
"2019-11-19",21.6452487863348,10.9928774159691,14.1350919211997,11.2711023864431,9.26254011830679,6.00237384700585
"2019-11-22",18.4558490238336,11.3515246470357,12.5538598502026,8.07704660552699,6.53948331933395,4.13614220446339
"2019-11-25",15.4568353951087,9.20732466830027,9.9921283519744,6.87200350637425,5.30955912982429,3.34317462453019
"2019-11-28",12.5291139282649,6.57413250563778,7.34227504233392,4.97147860684356,3.82500389410199,2.64283604346815
"2019-12-01",12.1784170950622,5.34051372943883,6.12217247094077,3.91474877775322,3.26288638180285,2.45055080458958
"2019-12-04",19.0464788576402,4.72202495183924,7.15775880913649,5.24547007444006,5.40752095966693,3.68165675913141
"2019-12-07",18.6479449405813,9.20162033921944,11.75748880281,11.5925512459686,12.3192390100771,10.6075522472607
"2019-12-10",23.4892197964131,18.3268697460031,20.2276182493732,19.6152498582802,16.7432605378783,16.7289323215257
"2019-12-13",18.7398977310618,14.3285397566754,14.0290103012631,11.6226975364855,9.87093333246982,7.79587534969726
"2019-12-16",19.0861707258106,11.0394744675068,11.6062692868905,9.50223017562905,7.75653349493869,6.71697719050633
"2019-12-19",15.0467087126174,8.30657231671523,8.28965997959813,6.6218497018591,5.41328711799392,4.37365375744977
"2019-12-22",13.9484931213047,6.78983584132412,6.93424903895922,5.42852395986453,4.55183565073045,3.79448477363697
"2019-12-25",12.5391614288437,6.00659992201058,5.75194665362316,4.33271526291723,3.72793853322002,3.05253008761583
"2019-12-28",19.2550078635571,6.86175349768729,7.34465424337014,7.37706760901801,6.66248172973572,4.93562866391842
"2019-12-31",15.8507721573843,6.81086389313841,5.26326412523167,4.6977943012427,4.47417201450471,3.61539664988997
"2020-01-03",14.8000306258058,8.23602463636407,5.65527324261022,4.68457438767243,4.8413495507707,3.29852007077031
"2020-01-06",13.116129073581,11.4289926342451,8.32050991406204,10.6605318604033,6.983567569131,3.58911111636845
"2020-01-09",20.3579558558638,17.9902953443884,14.4090556681844,14.7939573883036,9.03598413837356,5.508707015157
"2020-01-12",21.2842082428496,22.657195613849,17.1770578594772,17.3680566314646,13.237266417512,8.21796064631756
"2020-01-15",22.7552966792352,24.5099921748574,20.4412737217238,18.990261586354,13.4216346363217,8.29272881287081
"2020-01-18",24.5441840444086,24.6130263013854,23.2714946441267,22.018166925756,17.2193983781762,17.7296334574623
"2020-01-21",21.3750706566687,20.2834837008943,18.3753762478692,15.6364075951351,11.165428605344,9.74219538416338
"2020-01-24",19.4747123565243,16.4376989618821,14.3770208795658,12.2332565985237,8.42335545131485,7.28980215290122
"2020-01-27",20.4788892461404,16.9347665828026,13.6097406422845,11.5085813949303,8.12081034648504,6.5487995787737
"2020-01-30",18.5740433346688,18.0558932059892,11.4693325741343,10.4882647226234,8.30885772303161,6.12497310751715
"2020-02-02",18.8340264169775,14.2890182899354,10.0802179020963,8.69951022899949,6.94630810512326,5.90101748829104
"2020-02-05",20.6587184847453,19.0796164861444,15.0981790636602,14.2851341760897,10.5731152048999,6.41866751144712
"2020-02-08",23.0981678606431,23.1955410169152,19.1441898419263,19.9911347697444,19.7932194836328,18.8988656934576
"2020-02-11",25.0091024108146,25.210381478552,24.0037454055177,23.194134512964,21.2285995554015,21.1440016301286
"2020-02-14",24.1116433916088,24.7114539511033,24.0459959144206,22.6884826086601,18.7585556821746,14.7712978226634
"2020-02-17",21.0866478109139,22.1057744189739,20.1247591802109,20.2159894663554,16.4615277893328,12.1602977077463
"2020-02-20",20.6549103444385,20.4395177333772,17.152845820015,16.4620702348876,13.2643891968874,10.2733655458116
"2020-02-23",23.6140481955645,23.2881483771174,22.0674718810468,19.1550140981446,16.9743591174614,13.2851298641161
"2020-02-26",19.4569517514264,19.6898178946178,16.6895100965073,13.9953046099389,11.8847126076305,9.24041358600394
"2020-02-29",21.782463484711,20.3174774607112,16.5912697879618,13.3266336437052,10.7171014035291,8.36854766471447
"2020-03-03",20.368628019711,19.3086305337809,16.1807522001422,15.193893832036,12.4756411169181,9.35560904874382
"2020-03-06",18.873559217284,16.5545216740493,13.0143706341796,11.5718628726494,9.67452547939133,7.6225580465426
"2020-03-09",16.5657835403782,14.9813056040482,10.8669101714473,9.55978071560176,7.88033079555095,6.13263212660387
"2020-03-12",16.1879715741181,11.7615276554875,8.98218383230184,8.22302905340023,7.72189101166896,5.28776653237254
"2020-03-15",17.3450980209923,13.1156446827308,8.69349851703684,7.79147104084255,6.95751059585457,4.84290063366383
"2020-03-18",16.9385218837806,11.0279787570405,7.77902416039707,7.52541384246649,6.79968223487405,5.24487183280398
"2020-03-21",14.9311337584289,9.76065982439125,6.75364630692644,6.97033356715977,6.39035364099952,4.23038637761829
"2020-03-24",12.9456748970639,9.09325749951375,5.6561252974,6.03003350467418,5.62965486026825,3.87608068834016
"2020-03-27",16.8348107005975,9.17426789987635,6.99450364101688,6.55355819277006,5.86117116282081,3.8428030385311
"2020-03-30",13.1801899488488,7.15081675434024,5.08548685578197,4.99128414509211,4.47893853506959,3.27514620295114
"2020-04-02",14.4275285535895,6.32107754530701,5.02520618801539,4.45651085883011,4.09787999862526,3.30118544963913
"2020-04-05",13.2274837307776,5.71941303231209,4.69394000057818,3.82854241408564,3.62154968039335,2.90876017767518
"2020-04-08",20.4493395376165,6.25145548759731,7.63376865758497,5.40648407917565,4.20913422298819,3.70345014133202
"2020-04-11",16.3000660445228,5.0375154877637,5.12574348008431,3.786670707623,3.52224733142804,3.30779945160785
"2020-04-14",17.6309281020816,5.50911226071664,5.64925360115949,3.68386557594656,3.32839082642258,2.94770736569957
"2020-04-17",18.5593709989145,4.70946509938483,5.59750073964112,4.09109182048235,4.02851834504454,3.72247502564887
"2020-04-20",16.4317910007964,4.28117908234656,4.93440996107311,3.45990038142262,3.35750375066694,3.09340782652582
"2020-04-23",15.1158350218011,3.80863414665934,4.36627703841032,3.11749305630013,3.10290146030598,2.8591533150977
"2020-04-26",15.728581462112,3.42567747374788,4.04183674911913,2.88906794778384,3.01085613814358,2.83314182427582
"2020-04-29",14.261495604128,3.06353485464495,3.6382597637437,2.73705147167828,2.8955779930093,3.05634213031854
"2020-05-02",12.9574063438472,2.84963998661419,3.42667904770395,2.64203067874568,2.7773030353561,2.706255897918
"2020-05-05",11.948747682062,2.67613797621634,3.22055805608547,2.5718849245519,2.72231942587824,2.59837550918154
"2020-05-08",11.2982184230025,2.56372603113547,3.08276820525477,2.54622795022864,2.70390204268057,2.57782405754116
"2020-05-11",10.3491042544656,2.47785660874231,2.95515197336599,2.49785946825262,2.6712280320896,2.52369603689004
"2020-05-14",9.75148477804929,2.43276374620634,2.83516912206336,2.47098965910543,2.64584057523238,2.46807524508841
"2020-05-17",9.54088713237547,2.38323050955369,2.74853855808644,2.46741130747021,2.64390505063661,2.45771875677527
"2020-05-20",8.93177471406617,2.36566142401385,2.70897220119421,2.46441425653811,2.65510359529793,2.49468243750662
"2020-05-23",8.29513000803239,2.36189774852674,2.67426023608654,2.46593104509914,2.63965783328437,2.46707250476764
"2020-05-26",7.51406028105309,2.33706708654812,2.60598127687499,2.43399971284916,2.59501187856446,2.38558474033389
"2020-05-29",7.2441974786051,2.35433217896452,2.60901383036279,2.43061502583537,2.60691830504721,2.41287586737545
"2020-06-01",6.96664964023056,2.33202238701381,2.6116909648345,2.45340969991084,2.61615009713753,2.42285572026072
"2020-06-04",6.59296577795349,2.33359926887505,2.60644555474834,2.46646410301316,2.65036796817248,2.43051597318204
"2020-06-07",6.38806826984891,2.34625660523811,2.60751852796923,2.487370026026,2.68906632534044,2.49840248620012
"2020-06-10",5.87289509620431,2.31340547804167,2.57992196516959,2.463088888782,2.64356592565766,2.45664920258308
"2020-06-13",6.64390457566588,2.31785292227005,2.62360883034892,2.47680127801777,2.676236642014,2.46873014497047
"2020-06-16",8.6915011204405,2.33664938800984,2.91232835235504,2.86863520978113,2.97004901966858,2.69944284719552
"2020-06-19",8.42187592154232,2.38054439785864,3.24858861813739,3.12918519632701,3.11275852011801,3.10044867411753
"2020-06-22",7.70808764965319,2.40264603370257,3.06572647965337,2.86013059456322,2.95030281802124,2.93662702962944
"2020-06-25",6.96529346896001,2.33006924617992,2.83341309029706,2.71738706209212,2.83278916633342,2.74853651428667
"2020-06-28",6.50027038059264,2.30119741767708,2.75671561001218,2.65152801456459,2.75577011541323,2.66154313632465
"2020-07-01",6.95752125971102,2.3202701906478,2.72864363950222,2.59911040389433,2.73233143211678,2.58215403188607
"2020-07-04",6.07497853597682,2.29681029132338,2.63502248712844,2.54119926411253,2.6967207773957,2.54094861194864
"2020-07-07",5.66247785217192,2.29464961042535,2.57834695749797,2.4763846839024,2.65459313248667,2.42996765580238
"2020-07-10",5.15625169913761,2.27273629633485,2.50519472461188,2.43385979199874,2.62177686504014,2.42434344708898
"2020-07-13",5.60307511680814,2.30254263195896,2.51226655909116,2.44825118257683,2.63692796800869,2.45593802570849
"2020-07-16",5.88459335524629,2.29453686731685,2.56655753943428,2.49281559953661,2.66079115272297,2.44799887108489
"2020-07-19",5.16111174762764,2.28117966042911,2.49942082657991,2.44788328201683,2.62952028539455,2.44982104407883
"2020-07-22",5.23679577929453,2.29498455764227,2.49964885236505,2.46097688661296,2.65446547840127,2.44089569227939
"2020-07-25",5.34998871213868,2.28828965048351,2.51128517762755,2.452750791488,2.63717117067794,2.40375806458229
"2020-07-28",5.02155971605756,2.29194677195405,2.48510911905105,2.45606841607333,2.61440744476777,2.42039267669176
"2020-07-31",4.60227855919943,2.27758414000781,2.47946192833969,2.41451631763988,2.57703835320551,2.36920092893002
"2020-08-03",4.31179101608148,2.26900454766264,2.46616318483157,2.39604077454908,2.56538309095074,2.3640399551016
"2020-08-06",6.18640186091529,2.26469618035949,2.54194001566515,2.42124850729295,2.57665073256903,2.36479486513145
"2020-08-09",4.63280797967704,2.24233375015831,2.50555999518516,2.38274202832262,2.54882445792908,2.33168068602861
"2020-08-12",4.15785365276919,2.21848618563561,2.43737738179784,2.35220624841206,2.52054384598078,2.33331983560655
"2020-08-15",3.7901957346782,2.21843241011088,2.41154071002868,2.34550325967535,2.50963332793488,2.32495935365808
"2020-08-18",5.0358785670123,2.22648289320854,2.4068512474244,2.41837957572481,2.52737455408275,2.32030516471311
"2020-08-21",6.67107807826988,2.29486016734759,2.51179986521428,2.49154284939488,2.69494030934962,2.65745978108363
"2020-08-24",4.42204299585354,2.22992981911505,2.40709218544163,2.39301765760499,2.5862000372084,2.44755420879588
"2020-08-27",4.03381499642019,2.21855346006468,2.3755167853581,2.3582819651762,2.52295616768837,2.38182565957358
"2020-08-30",5.74696937254958,2.19865012994149,2.42909761085504,2.44308787547792,2.91480166331716,3.94411025353739
"2020-09-02",7.34699905375678,2.22844539709933,2.56273532471782,2.63580028687427,3.12329272006101,4.643620861098
"2020-09-05",5.02016647360024,2.20799649670661,2.41435525066661,2.44535837281122,2.84599322118227,3.62783469134033
"2020-09-08",4.59908417823453,2.20090040323054,2.38465109959861,2.37736014485756,2.67873842575866,3.02773397512331
"2020-09-11",4.2303472569745,2.19730230565194,2.35046906733528,2.35319691233556,2.60223193421113,2.76486072347536
"2020-09-14",3.82203734869709,2.20971287250242,2.35336343873333,2.33161430648228,2.52268068880727,2.50082157685881
"2020-09-17",3.49949584362876,2.21208805325254,2.34762505286153,2.32115880506522,2.5370952567493,2.49505992564961
"2020-09-20",3.49074474570257,2.19896707660927,2.32602343057366,2.31179428445713,2.51122816637335,2.39843967558749
"2020-09-23",3.51370701764483,2.18596296735869,2.32995675270543,2.31397913314482,2.50310086119805,2.43940122333651
"2020-09-26",2.88036683243582,2.1567822175248,2.29201718515351,2.28161891594349,2.45325655108818,2.29647617447735
"2020-09-29",2.89467312097208,2.37351856729736,2.6295954585796,2.58711274295352,2.76208371807243,2.43462963633118
"2020-10-02",2.72255409246363,2.25307887910623,2.48210285970515,2.41006563153881,2.59285288061984,3.17634175513952
"2020-10-05",2.90668073418362,2.52471209828039,2.78371849733727,3.10054523610165,4.02997291144792,4.43513185818879
"2020-10-08",2.81195223216395,2.56083632598702,2.73482504539419,3.12131861472852,3.93082924640015,3.80087107060795
"2020-10-11",5.82472702537888,5.50209950171103,5.78746521072869,4.95053431242412,4.42596054681096,4.62276718509521
"2020-10-14",4.4691297246023,3.82764029773007,4.24208130429228,4.1068042228958,3.68394078942383,3.73710088268614
"2020-10-17",3.45530090894141,2.99625594979177,3.35658150793668,3.16139653690551,2.99822859480999,3.05586008442487
"2020-10-20",4.29639404042052,2.69979432961492,3.02756960753125,2.7641013451499,2.70699027097272,2.71174730862568
"2020-10-23",3.60910059846256,2.49455474856323,2.76192956220605,2.54553869217533,2.61427059999189,2.6211670785667
"2020-10-26",3.05702826384219,2.3412887804514,2.5573048997143,2.4011992196502,2.52649632205819,2.44818290474785
"2020-10-29",2.8137592677054,2.24229791691984,2.42193358771123,2.32540963399476,2.48206166569687,2.3407642953372
"2020-11-01",2.76395758183783,2.19243708720671,2.42516970940548,2.39686723315539,2.53589457393114,2.38546769013251
"2020-11-04",5.36430807243636,2.65667022543663,3.63980822425894,4.50452329446471,3.4172583460789,3.47095975827693
"2020-11-07",3.31951156878197,2.26125277558376,2.67018661224382,3.02284135159279,2.79495100745741,2.63140176187774
"2020-11-10",5.37879120549199,3.23524031146176,3.42001618242235,3.50570222088068,3.32729575443107,2.95208749989104
"2020-11-13",4.89104050264421,3.01764643727805,3.037535016751,3.0432286727212,3.09205871420766,2.86218047310319
"2020-11-16",3.34756860070309,2.35760934085842,2.51366352485535,2.55005504728308,2.71093686008267,2.44869774582611
"2020-11-19",4.97044662308358,2.60210610901198,2.83114232333134,2.73653346334551,2.79844501733292,2.47918688002738
"2020-11-22",4.96237760188074,2.38568917360169,2.91151711660126,3.26962700135311,3.31359105908203,3.10253609261462
"2020-11-25",7.92381095997091,3.49951436254787,4.43296481505097,5.47157652946833,6.38344409184376,7.04609198872519
"2020-11-28",17.1294254810634,5.98191033849718,9.48998103351602,10.8794402078718,9.2250924167484,8.92547010341678
"2020-12-01",18.678576989584,11.0458843751975,12.8416310892684,12.865564925249,9.09158786697642,6.13022660102723
"2020-12-04",20.9850640682879,16.9140028956172,18.4018251300799,20.8658428015153,15.2413091512036,12.2184779834172
"2020-12-07",23.2088404606779,19.4128186865863,22.7108810505432,22.9525164911731,17.4103577970423,11.951980241062
"2020-12-10",22.1177269214507,19.406899421698,21.5741777562016,20.2051155585317,13.1532213219821,8.22683813850156
"2020-12-13",22.0918305390437,21.0169548491983,23.1381559452306,22.9327942507856,18.3662055940148,10.9191605875548
"2020-12-16",24.6833782977066,22.189251326903,24.3275076385012,24.009688744399,23.731786437174,22.4276592107431
"2020-12-19",23.4944130165257,20.7976524402694,22.6659723309944,23.1814105635441,22.5606396065368,18.8041829759981
"2020-12-22",21.1163362299677,18.9365715616138,21.0089656255083,21.0673535545797,18.3462828065973,13.2117587397714
"2020-12-25",23.0870972027649,20.8644269368043,21.6039222315545,22.7835259895691,21.2477198807738,16.0703049419388
"2020-12-28",20.95561658162,17.9151907367276,18.4852311547559,20.2474733017792,17.4755686675226,11.7685409966003
"2020-12-31",24.39246996937,21.36092766261,22.1904439461847,23.1373346213953,20.9088169926225,13.3745833969363
"2021-01-03",22.8953579292174,18.8150380283782,18.7392929083217,20.2645992049149,18.5327649771438,11.4593604384767
"2021-01-06",24.5791688365077,21.1354008602218,22.4339258527765,23.0854366416233,18.6239373806464,12.5038179466545
"2021-01-09",25.0539605312403,23.0886915687637,24.7230154263175,24.4230540787238,21.0811401238686,12.827338268541
"2021-01-12",24.2480903789593,23.6741335332507,23.8175890010853,24.433245671878,21.7183495480753,12.6424027302349
"2021-01-15",24.4946916037998,24.0462020006739,24.6236896571329,24.8009036869843,23.3878587313319,15.073470473681
"2021-01-18",25.3143635560456,24.6851351272361,25.1949273691256,25.0414917549249,23.8858250605848,16.621445213793
"2021-01-21",24.9137841560258,23.7118845393311,23.6735731457202,23.7728430337254,22.9146823367092,17.2324634610166
"2021-01-24",24.4147800379977,23.9456234031522,23.6426993052892,24.1169220593901,22.3935167906237,21.5173795128182
"2021-01-27",24.9422219770968,23.7683785441897,23.7307728619811,23.4542656658998,22.168941103279,19.0110651232235
"2021-01-30",23.4747543315131,24.3011089334434,24.0574980242918,24.2537690768614,23.2795489677968,19.2120946636389
"2021-02-02",23.7842353244638,23.3617998990004,23.369417291206,24.0303080157906,23.46738323344,19.3965654853217
"2021-02-05",21.8562901061135,20.2334695333939,19.9618418285154,21.4378395377005,21.4101775063798,18.0691572827151
"2021-02-08",23.3124669034298,23.1462589317839,23.3946422393973,22.4619455186041,20.8693739606302,14.459703088105
"2021-02-11",22.5265196227153,23.0715872966477,21.2337558658034,21.186393928933,19.7262059665314,14.4649137364748
"2021-02-14",24.0456704677657,22.1504536843912,23.5787528130008,23.5909409784357,22.2744250068912,19.7470597981437
"2021-02-17",23.4544271935121,23.5785239295763,22.8808159326227,22.0752407180872,19.8956851533584,14.5474260152163
"2021-02-20",21.8533140300304,22.7617795807342,20.6453215609595,20.0373315881704,18.0429100225896,14.3333404140606
"2021-02-23",22.3501497532947,21.9861920479681,19.8675864875533,20.6697099056925,18.6046965882204,15.0820228170053
"2021-02-26",23.0455410953004,24.8018514631414,22.7625042712489,22.9291254808155,19.9414631913836,16.0423233320383
"2021-03-01",20.9358962538727,23.1898197847861,20.1138713440052,21.0943379526171,18.1043545122799,13.7668671351885
"2021-03-04",21.4956006835698,23.991965832523,20.8075673301748,18.573037840052,14.983439647115,11.1604358000467
"2021-03-07",19.2478112099949,21.7823354127835,17.2091000665601,15.7774536529261,12.345684642168,9.64823766305892
"2021-03-10",17.2084409534182,18.5874092702988,14.7290564483705,13.0117177207468,9.9275998269567,7.94863735363962
"2021-03-13",16.0513608402316,16.9310791805353,13.0528670582806,11.9867885826536,9.20383548327572,7.60472973368815
"2021-03-16",14.788278767644,15.3029400277181,12.1095970701618,10.9256430461824,8.07851979737999,6.24503028543532
"2021-03-19",13.4581606604134,13.39067199811,9.96687677727905,9.26707001229424,7.27447392870049,5.71546624917815
"2021-03-22",15.7535909860496,13.7774024547428,10.3438658536096,9.24992903709873,7.03438430640791,6.2521147304807
"2021-03-25",14.9524054978844,12.9743297237913,10.4603683197373,9.73408635918879,6.79088663846099,5.36181549226032
"2021-03-28",14.1074065481878,11.4631090815811,8.95782656633874,7.94271487937543,5.96863236920081,4.69747486425324
"2021-03-31",11.9571043505885,9.72816205593902,7.46471985887179,6.73235202991091,5.03228160975194,4.22682164009842
"2021-04-03",10.7989615855471,8.2612986609909,6.43927694012231,5.59839304592801,4.29951809971396,3.60269741291605
"2021-04-06",10.9006656701749,7.40682777483208,5.67834562638285,5.03142573882856,3.97944248630997,3.54623099313204
"2021-04-09",9.55970499589799,6.41541397149744,4.93271131584349,4.39895684027801,3.65396521535657,3.25506863747786
"2021-04-12",8.77208318384187,5.67016767169095,4.37079594092388,3.91328691485614,3.38384693218575,3.09498834679178
"2021-04-15",9.33242443167746,4.93847503497044,3.99947071531637,3.63909619748007,3.21906236317369,2.98299780114854
"2021-04-18",8.59653346649307,4.64165452049002,3.83117721042586,3.52791390521926,3.16845780466642,2.92976086614912
"2021-04-21",7.84557517568897,4.19436848674676,3.6431734085625,3.32350152181323,3.06026273298218,2.90220040911805
"2021-04-24",7.41260137290201,3.92150061030311,3.4998163625785,3.11324805800711,2.93511876395804,2.77908880402021
"2021-04-27",6.92304901685391,3.51199508613845,3.19436828391407,2.98459995146468,2.87506998190242,2.70720597444442
"2021-04-30",10.4442108753647,4.85654944031093,4.84805203647039,3.67770377121684,3.41626484227737,3.14129890088843
"2021-05-03",8.4297953119212,4.66436856841209,4.59864566080754,3.72055143465835,3.51004962949203,3.18438069863726
"2021-05-06",7.75156028022944,4.21823746354446,4.27805609295089,3.38452186114653,3.2458845748678,3.06902381027927
"2021-05-09",7.18452777184504,3.93604212185365,3.92960097035945,3.18390261133113,3.07590890287724,2.99532800678264
"2021-05-12",6.88290751495938,3.65785799640826,3.68571078284052,3.01455930059906,3.00241307711169,2.8814777597592
"2021-05-15",6.33176091298261,3.41865444241165,3.46058245288924,2.91000176364966,2.90475939176896,2.82908291733774
"2021-05-18",6.09468391540326,3.26003989536839,3.27949557034056,2.82803585213095,2.87275865417659,2.79999720186137
"2021-05-21",5.97921848356356,3.1127039995595,3.17505499121429,2.81247665545525,2.87035625793046,2.74549976181576
"2021-05-24",5.78102615263619,3.05009686153289,3.15131397433608,2.8440252531168,2.91276628458151,2.86336907891972
"2021-05-27",5.35386416618728,2.915560258232,3.00787520262577,2.75801850435688,2.86548152668563,2.77394274385636
"2021-05-30",5.01299388742999,2.82685245070653,2.93518701208791,2.73339220302026,2.856197772808,2.75762103912884
"2021-06-02",6.79600084145428,3.04954890087373,3.30600697503888,2.85935616848685,2.8961467265975,2.76950433851733
"2021-06-05",6.68946240812029,3.02751300657383,3.27392804693844,2.90056005329123,2.97226025306504,2.87182344922355
"2021-06-08",6.21031777647357,2.96247340557757,3.23150695139113,2.88346538333968,2.957294235263,2.90900545286807
"2021-06-11",5.82875827791493,2.88611431799773,3.11716563494678,2.83251691771338,2.90651140157998,2.8336331154349
"2021-06-14",5.58233383079444,2.78855677789183,3.01746114385765,2.77636682531789,2.88483249003308,2.79737980826974
"2021-06-17",5.61912782266105,2.78370306102006,2.98229194367312,2.81120543160065,2.96492688745819,2.95215517227578
"2021-06-20",6.82559673569907,2.7728614135643,3.18989719167535,3.14712891864561,3.1596717197793,3.1730076738474
"2021-06-23",6.11739053574349,2.74630148680155,3.09799127414232,2.98720928241761,2.98344542602191,3.05918806643782
"2021-06-26",5.62625642719849,2.73822752943233,2.97330713507075,2.93151110532534,2.92838485126239,2.96521756425639
