"District","YearBegin","MonthBegin","DayBegin","YearEnd","MonthEnd","DayEnd","SoilMoisture"
"Mudzi","2021","03","22","2021","03","24",7.758326
"Mutoko","2021","03","22","2021","03","24",8.608627
"Murehwa","2021","03","22","2021","03","24",12.66587
"UMP","2021","03","22","2021","03","24",10.56885
"Seke","2021","03","22","2021","03","24",10.74999
"Wedza","2021","03","22","2021","03","24",10.7065
"Chirumhanzu","2021","03","22","2021","03","24",9.242169
"Gokwe North","2021","03","22","2021","03","24",12.02353
"Gokwe South","2021","03","22","2021","03","24",8.939832
"Gweru","2021","03","22","2021","03","24",7.534215
"Kwekwe","2021","03","22","2021","03","24",5.991645
"Mberengwa","2021","03","22","2021","03","24",8.649516
"Shurugwi","2021","03","22","2021","03","24",8.504243
"Zvishavane","2021","03","22","2021","03","24",6.207318
"Binga","2021","03","22","2021","03","24",10.61201
"Bubi","2021","03","22","2021","03","24",3.860201
"Hwange","2021","03","22","2021","03","24",5.89539
"Lupane","2021","03","22","2021","03","24",6.0198
"Nkayi","2021","03","22","2021","03","24",5.683584
"Tsholotsho","2021","03","22","2021","03","24",3.654271
"Umguza","2021","03","22","2021","03","24",3.548843
"Beitbridge","2021","03","22","2021","03","24",5.284748
"Bulilima (North)","2021","03","22","2021","03","24",3.899828
"Gwanda","2021","03","22","2021","03","24",5.396378
"Insiza","2021","03","22","2021","03","24",7.149155
"Mangwe (South)","2021","03","22","2021","03","24",4.406546
"Matobo","2021","03","22","2021","03","24",5.568436
"Umzingwane","2021","03","22","2021","03","24",6.734994
"Bikita","2021","03","22","2021","03","24",7.129348
"Chiredzi","2021","03","22","2021","03","24",6.535028
"Chivi","2021","03","22","2021","03","24",7.973381
"Gutu","2021","03","22","2021","03","24",8.438451
"Masvingo","2021","03","22","2021","03","24",9.367149
"Mwenezi","2021","03","22","2021","03","24",6.736225
"Zaka","2021","03","22","2021","03","24",11.98739
"Chegutu","2021","03","22","2021","03","24",10.20902
"Hurungwe","2021","03","22","2021","03","24",13.68535
"Kadoma","2021","03","22","2021","03","24",8.965751
"Kariba","2021","03","22","2021","03","24",17.39678
"Makonde","2021","03","22","2021","03","24",14.67399
"Zvimba","2021","03","22","2021","03","24",13.8763
"Harare","2021","03","25","2021","03","27",18.24836
"Bulawayo","2021","03","25","2021","03","27",4.757371
"Buhera","2021","03","25","2021","03","27",6.950355
"Chimanimani","2021","03","25","2021","03","27",14.3424
"Chipinge","2021","03","25","2021","03","27",9.969399
"Makoni","2021","03","25","2021","03","27",12.14787
"Mutare","2021","03","25","2021","03","27",10.17592
"Mutasa","2021","03","25","2021","03","27",15.28111
"Nyanga","2021","03","25","2021","03","27",13.17549
"Bindura","2021","03","25","2021","03","27",11.20643
"Guruve","2021","03","25","2021","03","27",11.63879
"Mount Darwin","2021","03","25","2021","03","27",9.588104
"Mazowe","2021","03","25","2021","03","27",13.83656
"Centenary","2021","03","25","2021","03","27",11.76561
"Rushinga","2021","03","25","2021","03","27",6.505521
"Shamva","2021","03","25","2021","03","27",8.908569
"Chikomba","2021","03","25","2021","03","27",10.98475
"Goromonzi","2021","03","25","2021","03","27",15.66904
"Marondera","2021","03","25","2021","03","27",13.50702
"Mudzi","2021","03","25","2021","03","27",6.867137
"Mutoko","2021","03","25","2021","03","27",7.569449
"Murehwa","2021","03","25","2021","03","27",14.46316
"UMP","2021","03","25","2021","03","27",8.932577
"Seke","2021","03","25","2021","03","27",11.44126
"Wedza","2021","03","25","2021","03","27",9.769174
"Chirumhanzu","2021","03","25","2021","03","27",9.710685
"Gokwe North","2021","03","25","2021","03","27",13.05053
"Gokwe South","2021","03","25","2021","03","27",11.37504
"Gweru","2021","03","25","2021","03","27",7.37567
"Kwekwe","2021","03","25","2021","03","27",6.510852
"Mberengwa","2021","03","25","2021","03","27",7.258
"Shurugwi","2021","03","25","2021","03","27",8.745337
"Zvishavane","2021","03","25","2021","03","27",6.104748
"Binga","2021","03","25","2021","03","27",11.25806
"Bubi","2021","03","25","2021","03","27",3.778755
"Hwange","2021","03","25","2021","03","27",7.129331
"Lupane","2021","03","25","2021","03","27",6.432934
"Nkayi","2021","03","25","2021","03","27",5.623321
"Tsholotsho","2021","03","25","2021","03","27",4.053819
"Umguza","2021","03","25","2021","03","27",3.625845
"Beitbridge","2021","03","25","2021","03","27",4.122939
"Bulilima (North)","2021","03","25","2021","03","27",4.287214
"Gwanda","2021","03","25","2021","03","27",4.68253
"Insiza","2021","03","25","2021","03","27",6.79253
"Mangwe (South)","2021","03","25","2021","03","27",4.178502
"Matobo","2021","03","25","2021","03","27",5.189984
"Umzingwane","2021","03","25","2021","03","27",6.343492
"Bikita","2021","03","25","2021","03","27",6.549955
"Chiredzi","2021","03","25","2021","03","27",4.804423
"Chivi","2021","03","25","2021","03","27",6.982272
"Gutu","2021","03","25","2021","03","27",9.109721
"Masvingo","2021","03","25","2021","03","27",8.95199
"Mwenezi","2021","03","25","2021","03","27",5.073214
"Zaka","2021","03","25","2021","03","27",10.1955
"Chegutu","2021","03","25","2021","03","27",11.28607
"Hurungwe","2021","03","25","2021","03","27",12.23093
"Kadoma","2021","03","25","2021","03","27",10.74685
"Kariba","2021","03","25","2021","03","27",16.43985
"Makonde","2021","03","25","2021","03","27",13.01265
"Zvimba","2021","03","25","2021","03","27",14.51402
"Harare","2021","03","28","2021","03","30",15.91424
"Bulawayo","2021","03","28","2021","03","30",4.110313
"Buhera","2021","03","28","2021","03","30",5.968994
"Chimanimani","2021","03","28","2021","03","30",12.97952
"Chipinge","2021","03","28","2021","03","30",9.068614
"Makoni","2021","03","28","2021","03","30",9.726964
"Mutare","2021","03","28","2021","03","30",8.332472
"Mutasa","2021","03","28","2021","03","30",14.55512
"Nyanga","2021","03","28","2021","03","30",12.7757
"Bindura","2021","03","28","2021","03","30",10.70171
"Guruve","2021","03","28","2021","03","30",10.63759
"Mount Darwin","2021","03","28","2021","03","30",11.76485
"Mazowe","2021","03","28","2021","03","30",12.9684
"Centenary","2021","03","28","2021","03","30",11.69186
"Rushinga","2021","03","28","2021","03","30",11.68612
"Shamva","2021","03","28","2021","03","30",8.82846
"Chikomba","2021","03","28","2021","03","30",9.820059
"Goromonzi","2021","03","28","2021","03","30",12.71699
"Marondera","2021","03","28","2021","03","30",11.53143
"Mudzi","2021","03","28","2021","03","30",13.72929
"Mutoko","2021","03","28","2021","03","30",9.23452
"Murehwa","2021","03","28","2021","03","30",11.41321
"UMP","2021","03","28","2021","03","30",9.955396
"Seke","2021","03","28","2021","03","30",9.65726
"Wedza","2021","03","28","2021","03","30",8.704311
"Chirumhanzu","2021","03","28","2021","03","30",8.227923
"Gokwe North","2021","03","28","2021","03","30",9.246426
"Gokwe South","2021","03","28","2021","03","30",7.830106
"Gweru","2021","03","28","2021","03","30",6.175344
"Kwekwe","2021","03","28","2021","03","30",4.757342
"Mberengwa","2021","03","28","2021","03","30",6.282
"Shurugwi","2021","03","28","2021","03","30",7.742226
"Zvishavane","2021","03","28","2021","03","30",5.164676
"Binga","2021","03","28","2021","03","30",8.380378
"Bubi","2021","03","28","2021","03","30",3.132826
"Hwange","2021","03","28","2021","03","30",5.379019
"Lupane","2021","03","28","2021","03","30",4.677157
"Nkayi","2021","03","28","2021","03","30",4.310399
"Tsholotsho","2021","03","28","2021","03","30",3.402961
"Umguza","2021","03","28","2021","03","30",3.10835
"Beitbridge","2021","03","28","2021","03","30",3.859196
"Bulilima (North)","2021","03","28","2021","03","30",3.454182
"Gwanda","2021","03","28","2021","03","30",4.267561
"Insiza","2021","03","28","2021","03","30",5.853891
"Mangwe (South)","2021","03","28","2021","03","30",3.634475
"Matobo","2021","03","28","2021","03","30",4.599989
"Umzingwane","2021","03","28","2021","03","30",5.565424
"Bikita","2021","03","28","2021","03","30",5.902582
"Chiredzi","2021","03","28","2021","03","30",4.235433
"Chivi","2021","03","28","2021","03","30",6.249767
"Gutu","2021","03","28","2021","03","30",7.991718
"Masvingo","2021","03","28","2021","03","30",8.102537
"Mwenezi","2021","03","28","2021","03","30",4.527847
"Zaka","2021","03","28","2021","03","30",9.572699
"Chegutu","2021","03","28","2021","03","30",8.793496
"Hurungwe","2021","03","28","2021","03","30",11.23307
"Kadoma","2021","03","28","2021","03","30",7.553256
"Kariba","2021","03","28","2021","03","30",14.76939
"Makonde","2021","03","28","2021","03","30",10.90729
"Zvimba","2021","03","28","2021","03","30",11.92146
"Harare","2021","03","31","2021","04","02",13.41607
"Bulawayo","2021","03","31","2021","04","02",3.752677
"Buhera","2021","03","31","2021","04","02",5.227994
"Chimanimani","2021","03","31","2021","04","02",11.36152
"Chipinge","2021","03","31","2021","04","02",7.81158
"Makoni","2021","03","31","2021","04","02",8.179676
"Mutare","2021","03","31","2021","04","02",7.159084
"Mutasa","2021","03","31","2021","04","02",12.34817
"Nyanga","2021","03","31","2021","04","02",10.52745
"Bindura","2021","03","31","2021","04","02",8.518474
"Guruve","2021","03","31","2021","04","02",9.121841
"Mount Darwin","2021","03","31","2021","04","02",8.300999
"Mazowe","2021","03","31","2021","04","02",10.52617
"Centenary","2021","03","31","2021","04","02",9.642916
"Rushinga","2021","03","31","2021","04","02",6.44064
"Shamva","2021","03","31","2021","04","02",7.001244
"Chikomba","2021","03","31","2021","04","02",8.663453
"Goromonzi","2021","03","31","2021","04","02",10.81422
"Marondera","2021","03","31","2021","04","02",9.954058
"Mudzi","2021","03","31","2021","04","02",7.824601
"Mutoko","2021","03","31","2021","04","02",6.838945
"Murehwa","2021","03","31","2021","04","02",9.891862
"UMP","2021","03","31","2021","04","02",7.378843
"Seke","2021","03","31","2021","04","02",8.095737
"Wedza","2021","03","31","2021","04","02",7.495762
"Chirumhanzu","2021","03","31","2021","04","02",7.251056
"Gokwe North","2021","03","31","2021","04","02",7.982968
"Gokwe South","2021","03","31","2021","04","02",6.575585
"Gweru","2021","03","31","2021","04","02",5.217614
"Kwekwe","2021","03","31","2021","04","02",4.021195
"Mberengwa","2021","03","31","2021","04","02",5.385309
"Shurugwi","2021","03","31","2021","04","02",6.749011
"Zvishavane","2021","03","31","2021","04","02",4.390316
"Binga","2021","03","31","2021","04","02",7.263923
"Bubi","2021","03","31","2021","04","02",2.806093
"Hwange","2021","03","31","2021","04","02",4.646112
"Lupane","2021","03","31","2021","04","02",3.970912
"Nkayi","2021","03","31","2021","04","02",3.615267
"Tsholotsho","2021","03","31","2021","04","02",2.95475
"Umguza","2021","03","31","2021","04","02",2.75961
"Beitbridge","2021","03","31","2021","04","02",3.594202
"Bulilima (North)","2021","03","31","2021","04","02",3.055255
"Gwanda","2021","03","31","2021","04","02",3.985683
"Insiza","2021","03","31","2021","04","02",4.988158
"Mangwe (South)","2021","03","31","2021","04","02",3.242808
"Matobo","2021","03","31","2021","04","02",4.057962
"Umzingwane","2021","03","31","2021","04","02",4.791662
"Bikita","2021","03","31","2021","04","02",5.148838
"Chiredzi","2021","03","31","2021","04","02",3.730359
"Chivi","2021","03","31","2021","04","02",5.400994
"Gutu","2021","03","31","2021","04","02",7.164193
"Masvingo","2021","03","31","2021","04","02",7.024173
"Mwenezi","2021","03","31","2021","04","02",4.020802
"Zaka","2021","03","31","2021","04","02",8.265927
"Chegutu","2021","03","31","2021","04","02",7.505236
"Hurungwe","2021","03","31","2021","04","02",9.481603
"Kadoma","2021","03","31","2021","04","02",6.436228
"Kariba","2021","03","31","2021","04","02",13.2585
"Makonde","2021","03","31","2021","04","02",9.545559
"Zvimba","2021","03","31","2021","04","02",10.65586
"Harare","2021","04","03","2021","04","05",11.69649
"Bulawayo","2021","04","03","2021","04","05",3.46779
"Buhera","2021","04","03","2021","04","05",4.42102
"Chimanimani","2021","04","03","2021","04","05",10.22892
"Chipinge","2021","04","03","2021","04","05",7.043253
"Makoni","2021","04","03","2021","04","05",7.388095
"Mutare","2021","04","03","2021","04","05",5.9603
"Mutasa","2021","04","03","2021","04","05",10.93042
"Nyanga","2021","04","03","2021","04","05",9.335328
"Bindura","2021","04","03","2021","04","05",7.174823
"Guruve","2021","04","03","2021","04","05",7.824507
"Mount Darwin","2021","04","03","2021","04","05",7.156012
"Mazowe","2021","04","03","2021","04","05",9.136847
"Centenary","2021","04","03","2021","04","05",8.320555
"Rushinga","2021","04","03","2021","04","05",5.224365
"Shamva","2021","04","03","2021","04","05",5.845046
"Chikomba","2021","04","03","2021","04","05",7.346886
"Goromonzi","2021","04","03","2021","04","05",9.171718
"Marondera","2021","04","03","2021","04","05",8.54012
"Mudzi","2021","04","03","2021","04","05",6.465097
"Mutoko","2021","04","03","2021","04","05",5.680533
"Murehwa","2021","04","03","2021","04","05",8.293667
"UMP","2021","04","03","2021","04","05",6.191626
"Seke","2021","04","03","2021","04","05",6.789207
"Wedza","2021","04","03","2021","04","05",6.41788
"Chirumhanzu","2021","04","03","2021","04","05",6.085854
"Gokwe North","2021","04","03","2021","04","05",6.391288
"Gokwe South","2021","04","03","2021","04","05",5.346733
"Gweru","2021","04","03","2021","04","05",4.293383
"Kwekwe","2021","04","03","2021","04","05",3.36894
"Mberengwa","2021","04","03","2021","04","05",4.457997
"Shurugwi","2021","04","03","2021","04","05",5.622702
"Zvishavane","2021","04","03","2021","04","05",3.497745
"Binga","2021","04","03","2021","04","05",6.043451
"Bubi","2021","04","03","2021","04","05",2.584067
"Hwange","2021","04","03","2021","04","05",3.9725
"Lupane","2021","04","03","2021","04","05",3.40495
"Nkayi","2021","04","03","2021","04","05",3.024066
"Tsholotsho","2021","04","03","2021","04","05",2.658337
"Umguza","2021","04","03","2021","04","05",2.578414
"Beitbridge","2021","04","03","2021","04","05",3.093788
"Bulilima (North)","2021","04","03","2021","04","05",2.770853
"Gwanda","2021","04","03","2021","04","05",3.400952
"Insiza","2021","04","03","2021","04","05",4.08152
"Mangwe (South)","2021","04","03","2021","04","05",2.807809
"Matobo","2021","04","03","2021","04","05",3.447852
"Umzingwane","2021","04","03","2021","04","05",3.979495
"Bikita","2021","04","03","2021","04","05",4.452834
"Chiredzi","2021","04","03","2021","04","05",3.311086
"Chivi","2021","04","03","2021","04","05",4.495085
"Gutu","2021","04","03","2021","04","05",6.154057
"Masvingo","2021","04","03","2021","04","05",5.930339
"Mwenezi","2021","04","03","2021","04","05",3.36945
"Zaka","2021","04","03","2021","04","05",7.080508
"Chegutu","2021","04","03","2021","04","05",6.35435
"Hurungwe","2021","04","03","2021","04","05",8.024261
"Kadoma","2021","04","03","2021","04","05",5.185817
"Kariba","2021","04","03","2021","04","05",11.65011
"Makonde","2021","04","03","2021","04","05",8.025843
"Zvimba","2021","04","03","2021","04","05",8.769405
"Harare","2021","04","06","2021","04","08",11.54873
"Bulawayo","2021","04","06","2021","04","08",3.260921
"Buhera","2021","04","06","2021","04","08",4.064907
"Chimanimani","2021","04","06","2021","04","08",10.2911
"Chipinge","2021","04","06","2021","04","08",6.776583
"Makoni","2021","04","06","2021","04","08",6.403137
"Mutare","2021","04","06","2021","04","08",5.586054
"Mutasa","2021","04","06","2021","04","08",11.10819
"Nyanga","2021","04","06","2021","04","08",9.16052
"Bindura","2021","04","06","2021","04","08",5.974993
"Guruve","2021","04","06","2021","04","08",6.986147
"Mount Darwin","2021","04","06","2021","04","08",6.272228
"Mazowe","2021","04","06","2021","04","08",7.99872
"Centenary","2021","04","06","2021","04","08",7.321141
"Rushinga","2021","04","06","2021","04","08",4.510589
"Shamva","2021","04","06","2021","04","08",4.952676
"Chikomba","2021","04","06","2021","04","08",6.701503
"Goromonzi","2021","04","06","2021","04","08",8.457382
"Marondera","2021","04","06","2021","04","08",7.776165
"Mudzi","2021","04","06","2021","04","08",5.60142
"Mutoko","2021","04","06","2021","04","08",4.962117
"Murehwa","2021","04","06","2021","04","08",7.365665
"UMP","2021","04","06","2021","04","08",5.455989
"Seke","2021","04","06","2021","04","08",5.993869
"Wedza","2021","04","06","2021","04","08",5.814799
"Chirumhanzu","2021","04","06","2021","04","08",5.565063
"Gokwe North","2021","04","06","2021","04","08",5.823142
"Gokwe South","2021","04","06","2021","04","08",4.661543
"Gweru","2021","04","06","2021","04","08",3.818656
"Kwekwe","2021","04","06","2021","04","08",3.00772
"Mberengwa","2021","04","06","2021","04","08",4.001076
"Shurugwi","2021","04","06","2021","04","08",5.030664
"Zvishavane","2021","04","06","2021","04","08",3.036361
"Binga","2021","04","06","2021","04","08",5.646861
"Bubi","2021","04","06","2021","04","08",2.504989
"Hwange","2021","04","06","2021","04","08",3.716299
"Lupane","2021","04","06","2021","04","08",3.187369
"Nkayi","2021","04","06","2021","04","08",2.77554
"Tsholotsho","2021","04","06","2021","04","08",2.578978
"Umguza","2021","04","06","2021","04","08",2.524602
"Beitbridge","2021","04","06","2021","04","08",3.199496
"Bulilima (North)","2021","04","06","2021","04","08",2.683264
"Gwanda","2021","04","06","2021","04","08",3.393977
"Insiza","2021","04","06","2021","04","08",3.663179
"Mangwe (South)","2021","04","06","2021","04","08",2.679394
"Matobo","2021","04","06","2021","04","08",3.197905
"Umzingwane","2021","04","06","2021","04","08",3.607874
"Bikita","2021","04","06","2021","04","08",4.00903
"Chiredzi","2021","04","06","2021","04","08",3.049699
"Chivi","2021","04","06","2021","04","08",4.061063
"Gutu","2021","04","06","2021","04","08",5.736505
"Masvingo","2021","04","06","2021","04","08",5.267355
"Mwenezi","2021","04","06","2021","04","08",3.243136
"Zaka","2021","04","06","2021","04","08",6.230404
"Chegutu","2021","04","06","2021","04","08",5.578754
"Hurungwe","2021","04","06","2021","04","08",7.258975
"Kadoma","2021","04","06","2021","04","08",4.399966
"Kariba","2021","04","06","2021","04","08",11.43603
"Makonde","2021","04","06","2021","04","08",7.19138
"Zvimba","2021","04","06","2021","04","08",7.998352
"Harare","2021","04","09","2021","04","11",10.00369
"Bulawayo","2021","04","09","2021","04","11",3.04667
"Buhera","2021","04","09","2021","04","11",3.689376
"Chimanimani","2021","04","09","2021","04","11",9.093488
"Chipinge","2021","04","09","2021","04","11",6.033203
"Makoni","2021","04","09","2021","04","11",5.587312
"Mutare","2021","04","09","2021","04","11",4.619767
"Mutasa","2021","04","09","2021","04","11",9.477023
"Nyanga","2021","04","09","2021","04","11",8.007287
"Bindura","2021","04","09","2021","04","11",5.218882
"Guruve","2021","04","09","2021","04","11",6.108287
"Mount Darwin","2021","04","09","2021","04","11",5.765467
"Mazowe","2021","04","09","2021","04","11",7.102419
"Centenary","2021","04","09","2021","04","11",6.587319
"Rushinga","2021","04","09","2021","04","11",4.267415
"Shamva","2021","04","09","2021","04","11",4.410372
"Chikomba","2021","04","09","2021","04","11",5.886246
"Goromonzi","2021","04","09","2021","04","11",7.094031
"Marondera","2021","04","09","2021","04","11",6.770658
"Mudzi","2021","04","09","2021","04","11",5.000458
"Mutoko","2021","04","09","2021","04","11",4.327421
"Murehwa","2021","04","09","2021","04","11",6.352892
"UMP","2021","04","09","2021","04","11",4.919253
"Seke","2021","04","09","2021","04","11",5.225517
"Wedza","2021","04","09","2021","04","11",5.13772
"Chirumhanzu","2021","04","09","2021","04","11",4.949564
"Gokwe North","2021","04","09","2021","04","11",4.680964
"Gokwe South","2021","04","09","2021","04","11",4.027856
"Gweru","2021","04","09","2021","04","11",3.407318
"Kwekwe","2021","04","09","2021","04","11",2.761232
"Mberengwa","2021","04","09","2021","04","11",3.603834
"Shurugwi","2021","04","09","2021","04","11",4.37277
"Zvishavane","2021","04","09","2021","04","11",2.73058
"Binga","2021","04","09","2021","04","11",4.853179
"Bubi","2021","04","09","2021","04","11",2.466917
"Hwange","2021","04","09","2021","04","11",3.430153
"Lupane","2021","04","09","2021","04","11",2.994761
"Nkayi","2021","04","09","2021","04","11",2.60036
"Tsholotsho","2021","04","09","2021","04","11",2.653528
"Umguza","2021","04","09","2021","04","11",2.542746
"Beitbridge","2021","04","09","2021","04","11",3.005988
"Bulilima (North)","2021","04","09","2021","04","11",2.637084
"Gwanda","2021","04","09","2021","04","11",3.192618
"Insiza","2021","04","09","2021","04","11",3.246994
"Mangwe (South)","2021","04","09","2021","04","11",2.608235
"Matobo","2021","04","09","2021","04","11",2.972918
"Umzingwane","2021","04","09","2021","04","11",3.196336
"Bikita","2021","04","09","2021","04","11",3.746561
"Chiredzi","2021","04","09","2021","04","11",2.884071
"Chivi","2021","04","09","2021","04","11",3.6395
"Gutu","2021","04","09","2021","04","11",5.21326
"Masvingo","2021","04","09","2021","04","11",4.657928
"Mwenezi","2021","04","09","2021","04","11",3.087562
"Zaka","2021","04","09","2021","04","11",5.634613
"Chegutu","2021","04","09","2021","04","11",4.8663
"Hurungwe","2021","04","09","2021","04","11",6.244631
"Kadoma","2021","04","09","2021","04","11",3.677056
"Kariba","2021","04","09","2021","04","11",10.00641
"Makonde","2021","04","09","2021","04","11",6.09634
"Zvimba","2021","04","09","2021","04","11",6.84353
"Harare","2021","04","12","2021","04","14",9.303728
"Bulawayo","2021","04","12","2021","04","14",2.824563
"Buhera","2021","04","12","2021","04","14",3.362649
"Chimanimani","2021","04","12","2021","04","14",8.262897
"Chipinge","2021","04","12","2021","04","14",5.307717
"Makoni","2021","04","12","2021","04","14",5.041379
"Mutare","2021","04","12","2021","04","14",4.085301
"Mutasa","2021","04","12","2021","04","14",8.719817
"Nyanga","2021","04","12","2021","04","14",7.457571
"Bindura","2021","04","12","2021","04","14",4.521504
"Guruve","2021","04","12","2021","04","14",5.332663
"Mount Darwin","2021","04","12","2021","04","14",5.050201
"Mazowe","2021","04","12","2021","04","14",6.300941
"Centenary","2021","04","12","2021","04","14",5.792787
"Rushinga","2021","04","12","2021","04","14",3.808853
"Shamva","2021","04","12","2021","04","14",3.787318
"Chikomba","2021","04","12","2021","04","14",5.252926
"Goromonzi","2021","04","12","2021","04","14",6.287162
"Marondera","2021","04","12","2021","04","14",6.142363
"Mudzi","2021","04","12","2021","04","14",4.491757
"Mutoko","2021","04","12","2021","04","14",3.932232
"Murehwa","2021","04","12","2021","04","14",5.634898
"UMP","2021","04","12","2021","04","14",4.41589
"Seke","2021","04","12","2021","04","14",4.617185
"Wedza","2021","04","12","2021","04","14",4.530302
"Chirumhanzu","2021","04","12","2021","04","14",4.436506
"Gokwe North","2021","04","12","2021","04","14",3.960009
"Gokwe South","2021","04","12","2021","04","14",3.543237
"Gweru","2021","04","12","2021","04","14",3.034921
"Kwekwe","2021","04","12","2021","04","14",2.539123
"Mberengwa","2021","04","12","2021","04","14",3.26035
"Shurugwi","2021","04","12","2021","04","14",3.832341
"Zvishavane","2021","04","12","2021","04","14",2.508153
"Binga","2021","04","12","2021","04","14",4.418737
"Bubi","2021","04","12","2021","04","14",2.383725
"Hwange","2021","04","12","2021","04","14",3.212653
"Lupane","2021","04","12","2021","04","14",2.836889
"Nkayi","2021","04","12","2021","04","14",2.470721
"Tsholotsho","2021","04","12","2021","04","14",2.604123
"Umguza","2021","04","12","2021","04","14",2.470007
"Beitbridge","2021","04","12","2021","04","14",2.94893
"Bulilima (North)","2021","04","12","2021","04","14",2.569802
"Gwanda","2021","04","12","2021","04","14",3.072959
"Insiza","2021","04","12","2021","04","14",2.879063
"Mangwe (South)","2021","04","12","2021","04","14",2.531343
"Matobo","2021","04","12","2021","04","14",2.736808
"Umzingwane","2021","04","12","2021","04","14",2.867406
"Bikita","2021","04","12","2021","04","14",3.43698
"Chiredzi","2021","04","12","2021","04","14",2.681259
"Chivi","2021","04","12","2021","04","14",3.285961
"Gutu","2021","04","12","2021","04","14",4.798355
"Masvingo","2021","04","12","2021","04","14",4.158896
"Mwenezi","2021","04","12","2021","04","14",2.902819
"Zaka","2021","04","12","2021","04","14",5.081428
"Chegutu","2021","04","12","2021","04","14",4.301152
"Hurungwe","2021","04","12","2021","04","14",5.503147
"Kadoma","2021","04","12","2021","04","14",3.107833
"Kariba","2021","04","12","2021","04","14",9.413746
"Makonde","2021","04","12","2021","04","14",5.350333
"Zvimba","2021","04","12","2021","04","14",6.071677
"Harare","2021","04","15","2021","04","17",8.210997
"Bulawayo","2021","04","15","2021","04","17",2.663417
"Buhera","2021","04","15","2021","04","17",3.233861
"Chimanimani","2021","04","15","2021","04","17",9.832943
"Chipinge","2021","04","15","2021","04","17",6.1676
"Makoni","2021","04","15","2021","04","17",4.634252
"Mutare","2021","04","15","2021","04","17",3.886586
"Mutasa","2021","04","15","2021","04","17",7.892871
"Nyanga","2021","04","15","2021","04","17",6.939036
"Bindura","2021","04","15","2021","04","17",3.968304
"Guruve","2021","04","15","2021","04","17",4.74051
"Mount Darwin","2021","04","15","2021","04","17",4.625788
"Mazowe","2021","04","15","2021","04","17",5.604101
"Centenary","2021","04","15","2021","04","17",5.176666
"Rushinga","2021","04","15","2021","04","17",3.521299
"Shamva","2021","04","15","2021","04","17",3.402688
"Chikomba","2021","04","15","2021","04","17",4.831333
"Goromonzi","2021","04","15","2021","04","17",5.370199
"Marondera","2021","04","15","2021","04","17",5.514746
"Mudzi","2021","04","15","2021","04","17",4.022094
"Mutoko","2021","04","15","2021","04","17",3.472245
"Murehwa","2021","04","15","2021","04","17",4.813329
"UMP","2021","04","15","2021","04","17",3.998777
"Seke","2021","04","15","2021","04","17",3.961055
"Wedza","2021","04","15","2021","04","17",4.292535
"Chirumhanzu","2021","04","15","2021","04","17",4.061505
"Gokwe North","2021","04","15","2021","04","17",3.378138
"Gokwe South","2021","04","15","2021","04","17",3.171415
"Gweru","2021","04","15","2021","04","17",2.869498
"Kwekwe","2021","04","15","2021","04","17",2.423572
"Mberengwa","2021","04","15","2021","04","17",3.270283
"Shurugwi","2021","04","15","2021","04","17",3.524671
"Zvishavane","2021","04","15","2021","04","17",2.522954
"Binga","2021","04","15","2021","04","17",4.080399
"Bubi","2021","04","15","2021","04","17",2.318386
"Hwange","2021","04","15","2021","04","17",3.002466
"Lupane","2021","04","15","2021","04","17",2.732672
"Nkayi","2021","04","15","2021","04","17",2.434025
"Tsholotsho","2021","04","15","2021","04","17",2.582171
"Umguza","2021","04","15","2021","04","17",2.41043
"Beitbridge","2021","04","15","2021","04","17",2.85983
"Bulilima (North)","2021","04","15","2021","04","17",2.582664
"Gwanda","2021","04","15","2021","04","17",3.008815
"Insiza","2021","04","15","2021","04","17",2.715291
"Mangwe (South)","2021","04","15","2021","04","17",2.466391
"Matobo","2021","04","15","2021","04","17",2.609171
"Umzingwane","2021","04","15","2021","04","17",2.625994
"Bikita","2021","04","15","2021","04","17",3.447316
"Chiredzi","2021","04","15","2021","04","17",2.603288
"Chivi","2021","04","15","2021","04","17",3.301694
"Gutu","2021","04","15","2021","04","17",4.61993
"Masvingo","2021","04","15","2021","04","17",4.378048
"Mwenezi","2021","04","15","2021","04","17",2.789199
"Zaka","2021","04","15","2021","04","17",5.37905
"Chegutu","2021","04","15","2021","04","17",3.656914
"Hurungwe","2021","04","15","2021","04","17",4.753436
"Kadoma","2021","04","15","2021","04","17",2.727061
"Kariba","2021","04","15","2021","04","17",8.650652
"Makonde","2021","04","15","2021","04","17",4.558195
"Zvimba","2021","04","15","2021","04","17",5.282611
"Harare","2021","04","18","2021","04","20",8.589623
"Bulawayo","2021","04","18","2021","04","20",2.59715
"Buhera","2021","04","18","2021","04","20",3.320521
"Chimanimani","2021","04","18","2021","04","20",8.904214
"Chipinge","2021","04","18","2021","04","20",5.46462
"Makoni","2021","04","18","2021","04","20",4.469109
"Mutare","2021","04","18","2021","04","20",3.902574
"Mutasa","2021","04","18","2021","04","20",7.61511
"Nyanga","2021","04","18","2021","04","20",6.611163
"Bindura","2021","04","18","2021","04","20",3.739355
"Guruve","2021","04","18","2021","04","20",4.352854
"Mount Darwin","2021","04","18","2021","04","20",4.372567
"Mazowe","2021","04","18","2021","04","20",5.293711
"Centenary","2021","04","18","2021","04","20",4.819781
"Rushinga","2021","04","18","2021","04","20",3.559884
"Shamva","2021","04","18","2021","04","20",3.263163
