"District","DateBegin","DateEnd","SoilMoisture"
"Mudzi","SM20180703","20180705",2.950129
"Mutoko","SM20180703","20180705",2.850197
"Murehwa","SM20180703","20180705",3.010751
"UMP","SM20180703","20180705",3.021792
"Seke","SM20180703","20180705",2.551086
"Wedza","SM20180703","20180705",3.100028
"Chirumhanzu","SM20180703","20180705",2.721606
"Gokwe North","SM20180703","20180705",2.121333
"Gokwe South","SM20180703","20180705",2.521848
"Gweru","SM20180703","20180705",2.586514
"Kwekwe","SM20180703","20180705",2.443281
"Mberengwa","SM20180703","20180705",5.734726
"Shurugwi","SM20180703","20180705",2.779099
"Zvishavane","SM20180703","20180705",4.275041
"Binga","SM20180703","20180705",2.898812
"Bubi","SM20180703","20180705",2.496917
"Hwange","SM20180703","20180705",2.528174
"Lupane","SM20180703","20180705",2.623803
"Nkayi","SM20180703","20180705",2.636178
"Tsholotsho","SM20180703","20180705",2.692525
"Umguza","SM20180703","20180705",2.620923
"Beitbridge","SM20180703","20180705",2.372176
"Bulilima (North)","SM20180703","20180705",2.609792
"Gwanda","SM20180703","20180705",2.759987
"Insiza","SM20180703","20180705",3.24725
"Mangwe (South)","SM20180703","20180705",2.4923
"Matobo","SM20180703","20180705",2.671072
"Umzingwane","SM20180703","20180705",2.694436
"Bikita","SM20180703","20180705",3.464588
"Chiredzi","SM20180703","20180705",3.435749
"Chivi","SM20180703","20180705",5.624943
"Gutu","SM20180703","20180705",3.4759
"Masvingo","SM20180703","20180705",5.463374
"Mwenezi","SM20180703","20180705",3.538775
"Zaka","SM20180703","20180705",6.385872
"Chegutu","SM20180703","20180705",2.64438
"Hurungwe","SM20180703","20180705",2.301442
"Kadoma","SM20180703","20180705",2.423559
"Kariba","SM20180703","20180705",6.812093
"Makonde","SM20180703","20180705",2.273667
"Zvimba","SM20180703","20180705",2.75819
"Harare","SM20180706","20180708",3.917476
"Bulawayo","SM20180706","20180708",2.459938
"Buhera","SM20180706","20180708",2.928672
"Chimanimani","SM20180706","20180708",12.40541
"Chipinge","SM20180706","20180708",8.16154
"Makoni","SM20180706","20180708",5.197075
"Mutare","SM20180706","20180708",4.816966
"Mutasa","SM20180706","20180708",15.4864
"Nyanga","SM20180706","20180708",9.519546
"Bindura","SM20180706","20180708",3.160404
"Guruve","SM20180706","20180708",2.395397
"Mount Darwin","SM20180706","20180708",3.208985
"Mazowe","SM20180706","20180708",3.68551
"Centenary","SM20180706","20180708",2.648541
"Rushinga","SM20180706","20180708",3.566652
"Shamva","SM20180706","20180708",3.114493
"Chikomba","SM20180706","20180708",5.000121
"Goromonzi","SM20180706","20180708",3.19828
"Marondera","SM20180706","20180708",4.712593
"Mudzi","SM20180706","20180708",2.94847
"Mutoko","SM20180706","20180708",2.900596
"Murehwa","SM20180706","20180708",3.200508
"UMP","SM20180706","20180708",3.036056
"Seke","SM20180706","20180708",2.595607
"Wedza","SM20180706","20180708",6.277001
"Chirumhanzu","SM20180706","20180708",3.19224
"Gokwe North","SM20180706","20180708",2.177137
"Gokwe South","SM20180706","20180708",2.594843
"Gweru","SM20180706","20180708",3.466873
"Kwekwe","SM20180706","20180708",2.509126
"Mberengwa","SM20180706","20180708",5.373388
"Shurugwi","SM20180706","20180708",3.942174
"Zvishavane","SM20180706","20180708",4.658939
"Binga","SM20180706","20180708",2.996823
"Bubi","SM20180706","20180708",2.527414
"Hwange","SM20180706","20180708",2.630398
"Lupane","SM20180706","20180708",2.694331
"Nkayi","SM20180706","20180708",2.704019
"Tsholotsho","SM20180706","20180708",2.723553
"Umguza","SM20180706","20180708",2.662145
"Beitbridge","SM20180706","20180708",2.368661
"Bulilima (North)","SM20180706","20180708",2.691262
"Gwanda","SM20180706","20180708",2.632995
"Insiza","SM20180706","20180708",3.707076
"Mangwe (South)","SM20180706","20180708",2.533286
"Matobo","SM20180706","20180708",2.687298
"Umzingwane","SM20180706","20180708",2.746295
"Bikita","SM20180706","20180708",3.802947
"Chiredzi","SM20180706","20180708",3.171817
"Chivi","SM20180706","20180708",5.102451
"Gutu","SM20180706","20180708",4.625863
"Masvingo","SM20180706","20180708",5.972062
"Mwenezi","SM20180706","20180708",3.183441
"Zaka","SM20180706","20180708",6.238015
"Chegutu","SM20180706","20180708",2.619091
"Hurungwe","SM20180706","20180708",2.400239
"Kadoma","SM20180706","20180708",2.438049
"Kariba","SM20180706","20180708",7.044421
"Makonde","SM20180706","20180708",2.301207
"Zvimba","SM20180706","20180708",2.857538
"Harare","SM20180709","20180711",3.638137
"Bulawayo","SM20180709","20180711",2.506576
"Buhera","SM20180709","20180711",3.311925
"Chimanimani","SM20180709","20180711",10.56827
"Chipinge","SM20180709","20180711",7.389044
"Makoni","SM20180709","20180711",4.527692
"Mutare","SM20180709","20180711",4.380256
"Mutasa","SM20180709","20180711",11.53265
"Nyanga","SM20180709","20180711",7.355999
"Bindura","SM20180709","20180711",3.11213
"Guruve","SM20180709","20180711",2.337683
"Mount Darwin","SM20180709","20180711",3.090047
"Mazowe","SM20180709","20180711",3.437922
"Centenary","SM20180709","20180711",2.60174
"Rushinga","SM20180709","20180711",3.588167
"Shamva","SM20180709","20180711",3.008721
"Chikomba","SM20180709","20180711",4.987782
"Goromonzi","SM20180709","20180711",3.222915
"Marondera","SM20180709","20180711",4.781413
"Mudzi","SM20180709","20180711",3.060541
"Mutoko","SM20180709","20180711",2.932193
"Murehwa","SM20180709","20180711",3.324308
"UMP","SM20180709","20180711",2.948934
"Seke","SM20180709","20180711",2.619184
"Wedza","SM20180709","20180711",5.958493
"Chirumhanzu","SM20180709","20180711",3.428369
"Gokwe North","SM20180709","20180711",2.224946
"Gokwe South","SM20180709","20180711",2.803716
"Gweru","SM20180709","20180711",3.499081
"Kwekwe","SM20180709","20180711",2.559656
"Mberengwa","SM20180709","20180711",5.86547
"Shurugwi","SM20180709","20180711",4.232343
"Zvishavane","SM20180709","20180711",4.971222
"Binga","SM20180709","20180711",2.996495
"Bubi","SM20180709","20180711",2.649437
"Hwange","SM20180709","20180711",2.824107
"Lupane","SM20180709","20180711",3.044638
"Nkayi","SM20180709","20180711",2.802585
"Tsholotsho","SM20180709","20180711",3.050021
"Umguza","SM20180709","20180711",3.185058
"Beitbridge","SM20180709","20180711",2.464713
"Bulilima (North)","SM20180709","20180711",3.162185
"Gwanda","SM20180709","20180711",2.946427
"Insiza","SM20180709","20180711",4.070275
"Mangwe (South)","SM20180709","20180711",3.034042
"Matobo","SM20180709","20180711",3.086124
"Umzingwane","SM20180709","20180711",3.157722
"Bikita","SM20180709","20180711",4.269971
"Chiredzi","SM20180709","20180711",3.196562
"Chivi","SM20180709","20180711",5.405362
"Gutu","SM20180709","20180711",5.513166
"Masvingo","SM20180709","20180711",6.362267
"Mwenezi","SM20180709","20180711",3.650997
"Zaka","SM20180709","20180711",6.930681
"Chegutu","SM20180709","20180711",2.548876
"Hurungwe","SM20180709","20180711",2.301367
"Kadoma","SM20180709","20180711",2.437634
"Kariba","SM20180709","20180711",6.88002
"Makonde","SM20180709","20180711",2.278458
"Zvimba","SM20180709","20180711",2.822543
"Harare","SM20180712","20180714",3.47246
"Bulawayo","SM20180712","20180714",2.399734
"Buhera","SM20180712","20180714",3.140763
"Chimanimani","SM20180712","20180714",9.3064
"Chipinge","SM20180712","20180714",6.369726
"Makoni","SM20180712","20180714",4.250464
"Mutare","SM20180712","20180714",3.907187
"Mutasa","SM20180712","20180714",10.26555
"Nyanga","SM20180712","20180714",6.744286
"Bindura","SM20180712","20180714",3.12877
"Guruve","SM20180712","20180714",2.349468
"Mount Darwin","SM20180712","20180714",3.054998
"Mazowe","SM20180712","20180714",3.358896
"Centenary","SM20180712","20180714",2.594291
"Rushinga","SM20180712","20180714",3.445127
"Shamva","SM20180712","20180714",2.948743
"Chikomba","SM20180712","20180714",4.920377
"Goromonzi","SM20180712","20180714",3.368029
"Marondera","SM20180712","20180714",4.985983
"Mudzi","SM20180712","20180714",2.997866
"Mutoko","SM20180712","20180714",2.949434
"Murehwa","SM20180712","20180714",3.407459
"UMP","SM20180712","20180714",2.908484
"Seke","SM20180712","20180714",2.661861
"Wedza","SM20180712","20180714",5.448812
"Chirumhanzu","SM20180712","20180714",3.453924
"Gokwe North","SM20180712","20180714",2.30486
"Gokwe South","SM20180712","20180714",2.936385
"Gweru","SM20180712","20180714",3.740961
"Kwekwe","SM20180712","20180714",2.882143
"Mberengwa","SM20180712","20180714",5.496032
"Shurugwi","SM20180712","20180714",4.253148
"Zvishavane","SM20180712","20180714",4.697026
"Binga","SM20180712","20180714",2.996577
"Bubi","SM20180712","20180714",2.564507
"Hwange","SM20180712","20180714",2.784102
"Lupane","SM20180712","20180714",2.953692
"Nkayi","SM20180712","20180714",2.935408
"Tsholotsho","SM20180712","20180714",2.965081
"Umguza","SM20180712","20180714",2.883747
"Beitbridge","SM20180712","20180714",2.51764
"Bulilima (North)","SM20180712","20180714",3.192952
"Gwanda","SM20180712","20180714",2.855498
"Insiza","SM20180712","20180714",3.89187
"Mangwe (South)","SM20180712","20180714",2.666629
"Matobo","SM20180712","20180714",2.702268
"Umzingwane","SM20180712","20180714",2.905733
"Bikita","SM20180712","20180714",3.842295
"Chiredzi","SM20180712","20180714",3.007392
"Chivi","SM20180712","20180714",5.041608
"Gutu","SM20180712","20180714",5.783623
"Masvingo","SM20180712","20180714",6.151471
"Mwenezi","SM20180712","20180714",3.591069
"Zaka","SM20180712","20180714",6.336515
"Chegutu","SM20180712","20180714",2.658829
"Hurungwe","SM20180712","20180714",2.313986
"Kadoma","SM20180712","20180714",2.664321
"Kariba","SM20180712","20180714",6.796213
"Makonde","SM20180712","20180714",2.331262
"Zvimba","SM20180712","20180714",2.855239
"Harare","SM20180715","20180717",3.359846
"Bulawayo","SM20180715","20180717",2.562852
"Buhera","SM20180715","20180717",3.263884
"Chimanimani","SM20180715","20180717",14.01784
"Chipinge","SM20180715","20180717",10.03657
"Makoni","SM20180715","20180717",4.918846
"Mutare","SM20180715","20180717",4.035613
"Mutasa","SM20180715","20180717",12.60122
"Nyanga","SM20180715","20180717",8.556621
"Bindura","SM20180715","20180717",3.049568
"Guruve","SM20180715","20180717",2.309078
"Mount Darwin","SM20180715","20180717",2.956682
"Mazowe","SM20180715","20180717",3.189234
"Centenary","SM20180715","20180717",2.528088
"Rushinga","SM20180715","20180717",3.471748
"Shamva","SM20180715","20180717",2.893379
"Chikomba","SM20180715","20180717",5.611803
"Goromonzi","SM20180715","20180717",3.240572
"Marondera","SM20180715","20180717",5.915177
"Mudzi","SM20180715","20180717",3.038671
"Mutoko","SM20180715","20180717",3.005765
"Murehwa","SM20180715","20180717",3.350162
"UMP","SM20180715","20180717",2.932257
"Seke","SM20180715","20180717",2.714482
"Wedza","SM20180715","20180717",7.27746
"Chirumhanzu","SM20180715","20180717",3.781856
"Gokwe North","SM20180715","20180717",2.258858
"Gokwe South","SM20180715","20180717",2.829986
"Gweru","SM20180715","20180717",4.34735
"Kwekwe","SM20180715","20180717",2.746345
"Mberengwa","SM20180715","20180717",5.946594
"Shurugwi","SM20180715","20180717",5.067645
"Zvishavane","SM20180715","20180717",5.32731
"Binga","SM20180715","20180717",3.01085
"Bubi","SM20180715","20180717",2.520246
"Hwange","SM20180715","20180717",2.616718
"Lupane","SM20180715","20180717",2.870812
"Nkayi","SM20180715","20180717",2.788974
"Tsholotsho","SM20180715","20180717",2.794307
"Umguza","SM20180715","20180717",2.816042
"Beitbridge","SM20180715","20180717",2.467846
"Bulilima (North)","SM20180715","20180717",2.91171
"Gwanda","SM20180715","20180717",2.787348
"Insiza","SM20180715","20180717",4.687738
"Mangwe (South)","SM20180715","20180717",2.628458
"Matobo","SM20180715","20180717",2.741403
"Umzingwane","SM20180715","20180717",2.980278
"Bikita","SM20180715","20180717",5.112456
"Chiredzi","SM20180715","20180717",3.08598
"Chivi","SM20180715","20180717",5.671474
"Gutu","SM20180715","20180717",6.798471
"Masvingo","SM20180715","20180717",8.022705
"Mwenezi","SM20180715","20180717",3.468341
"Zaka","SM20180715","20180717",9.445154
"Chegutu","SM20180715","20180717",2.618706
"Hurungwe","SM20180715","20180717",2.293642
"Kadoma","SM20180715","20180717",2.568499
"Kariba","SM20180715","20180717",6.777015
"Makonde","SM20180715","20180717",2.29033
"Zvimba","SM20180715","20180717",2.756158
"Harare","SM20180718","20180720",3.160063
"Bulawayo","SM20180718","20180720",2.534863
"Buhera","SM20180718","20180720",3.225678
"Chimanimani","SM20180718","20180720",12.07891
"Chipinge","SM20180718","20180720",7.929039
"Makoni","SM20180718","20180720",4.679242
"Mutare","SM20180718","20180720",4.042888
"Mutasa","SM20180718","20180720",10.97553
"Nyanga","SM20180718","20180720",7.216368
"Bindura","SM20180718","20180720",2.916327
"Guruve","SM20180718","20180720",2.264998
"Mount Darwin","SM20180718","20180720",2.914224
"Mazowe","SM20180718","20180720",2.974706
"Centenary","SM20180718","20180720",2.483293
"Rushinga","SM20180718","20180720",3.298186
"Shamva","SM20180718","20180720",2.774913
"Chikomba","SM20180718","20180720",5.607938
"Goromonzi","SM20180718","20180720",3.085725
"Marondera","SM20180718","20180720",5.475966
"Mudzi","SM20180718","20180720",2.95698
"Mutoko","SM20180718","20180720",3.005396
"Murehwa","SM20180718","20180720",3.214285
"UMP","SM20180718","20180720",2.91611
"Seke","SM20180718","20180720",2.660349
"Wedza","SM20180718","20180720",6.519221
"Chirumhanzu","SM20180718","20180720",3.785459
"Gokwe North","SM20180718","20180720",2.230088
"Gokwe South","SM20180718","20180720",2.735391
"Gweru","SM20180718","20180720",3.781336
"Kwekwe","SM20180718","20180720",2.617339
"Mberengwa","SM20180718","20180720",6.14807
"Shurugwi","SM20180718","20180720",4.587912
"Zvishavane","SM20180718","20180720",4.680337
"Binga","SM20180718","20180720",2.989164
"Bubi","SM20180718","20180720",2.455114
"Hwange","SM20180718","20180720",2.601221
"Lupane","SM20180718","20180720",2.800246
"Nkayi","SM20180718","20180720",2.715697
"Tsholotsho","SM20180718","20180720",2.763265
"Umguza","SM20180718","20180720",2.732665
"Beitbridge","SM20180718","20180720",2.427095
"Bulilima (North)","SM20180718","20180720",2.80954
"Gwanda","SM20180718","20180720",2.807954
"Insiza","SM20180718","20180720",4.119421
"Mangwe (South)","SM20180718","20180720",2.605548
"Matobo","SM20180718","20180720",2.666286
"Umzingwane","SM20180718","20180720",2.835558
"Bikita","SM20180718","20180720",4.657911
"Chiredzi","SM20180718","20180720",2.906577
"Chivi","SM20180718","20180720",5.427515
"Gutu","SM20180718","20180720",6.688073
"Masvingo","SM20180718","20180720",7.431616
"Mwenezi","SM20180718","20180720",3.62845
"Zaka","SM20180718","20180720",8.608409
"Chegutu","SM20180718","20180720",2.50187
"Hurungwe","SM20180718","20180720",2.243943
"Kadoma","SM20180718","20180720",2.489877
"Kariba","SM20180718","20180720",6.599187
"Makonde","SM20180718","20180720",2.23394
"Zvimba","SM20180718","20180720",2.634131
"Harare","SM20180721","20180723",2.978433
"Bulawayo","SM20180721","20180723",2.486562
"Buhera","SM20180721","20180723",3.064358
"Chimanimani","SM20180721","20180723",12.06269
"Chipinge","SM20180721","20180723",9.101387
"Makoni","SM20180721","20180723",4.457234
"Mutare","SM20180721","20180723",3.841783
"Mutasa","SM20180721","20180723",11.10343
"Nyanga","SM20180721","20180723",7.676916
"Bindura","SM20180721","20180723",2.851426
"Guruve","SM20180721","20180723",2.239085
"Mount Darwin","SM20180721","20180723",2.861737
"Mazowe","SM20180721","20180723",2.865876
"Centenary","SM20180721","20180723",2.448506
"Rushinga","SM20180721","20180723",3.338649
"Shamva","SM20180721","20180723",2.742166
"Chikomba","SM20180721","20180723",5.161869
"Goromonzi","SM20180721","20180723",3.003941
"Marondera","SM20180721","20180723",5.085657
"Mudzi","SM20180721","20180723",2.9039
"Mutoko","SM20180721","20180723",2.912443
"Murehwa","SM20180721","20180723",3.121807
"UMP","SM20180721","20180723",2.90838
"Seke","SM20180721","20180723",2.610589
"Wedza","SM20180721","20180723",5.680442
"Chirumhanzu","SM20180721","20180723",3.538608
"Gokwe North","SM20180721","20180723",2.172282
"Gokwe South","SM20180721","20180723",2.619334
"Gweru","SM20180721","20180723",3.468033
"Kwekwe","SM20180721","20180723",2.497315
"Mberengwa","SM20180721","20180723",5.546359
"Shurugwi","SM20180721","20180723",4.159685
"Zvishavane","SM20180721","20180723",4.261462
"Binga","SM20180721","20180723",2.918691
"Bubi","SM20180721","20180723",2.419837
"Hwange","SM20180721","20180723",2.539331
"Lupane","SM20180721","20180723",2.682186
"Nkayi","SM20180721","20180723",2.634152
"Tsholotsho","SM20180721","20180723",2.630233
"Umguza","SM20180721","20180723",2.659403
"Beitbridge","SM20180721","20180723",2.382026
"Bulilima (North)","SM20180721","20180723",2.679158
"Gwanda","SM20180721","20180723",2.850204
"Insiza","SM20180721","20180723",3.89939
"Mangwe (South)","SM20180721","20180723",2.484482
"Matobo","SM20180721","20180723",2.509199
"Umzingwane","SM20180721","20180723",2.672837
"Bikita","SM20180721","20180723",4.29527
"Chiredzi","SM20180721","20180723",2.775321
"Chivi","SM20180721","20180723",4.906605
"Gutu","SM20180721","20180723",6.248479
"Masvingo","SM20180721","20180723",6.960562
"Mwenezi","SM20180721","20180723",3.436836
"Zaka","SM20180721","20180723",8.240616
"Chegutu","SM20180721","20180723",2.453386
"Hurungwe","SM20180721","20180723",2.213053
"Kadoma","SM20180721","20180723",2.445436
"Kariba","SM20180721","20180723",6.443764
"Makonde","SM20180721","20180723",2.21926
"Zvimba","SM20180721","20180723",2.564008
"Harare","SM20180724","20180726",2.842566
"Bulawayo","SM20180724","20180726",2.451215
"Buhera","SM20180724","20180726",2.999601
"Chimanimani","SM20180724","20180726",11.28977
"Chipinge","SM20180724","20180726",7.680522
"Makoni","SM20180724","20180726",4.27134
"Mutare","SM20180724","20180726",3.692057
"Mutasa","SM20180724","20180726",10.59123
"Nyanga","SM20180724","20180726",7.271475
"Bindura","SM20180724","20180726",2.756104
"Guruve","SM20180724","20180726",2.242941
"Mount Darwin","SM20180724","20180726",2.864877
"Mazowe","SM20180724","20180726",2.750977
"Centenary","SM20180724","20180726",2.433098
"Rushinga","SM20180724","20180726",3.438534
"Shamva","SM20180724","20180726",2.715992
"Chikomba","SM20180724","20180726",4.753127
"Goromonzi","SM20180724","20180726",2.833934
"Marondera","SM20180724","20180726",4.689254
"Mudzi","SM20180724","20180726",2.934101
"Mutoko","SM20180724","20180726",2.896103
"Murehwa","SM20180724","20180726",2.997339
"UMP","SM20180724","20180726",2.892433
"Seke","SM20180724","20180726",2.583798
"Wedza","SM20180724","20180726",5.072185
"Chirumhanzu","SM20180724","20180726",3.241075
"Gokwe North","SM20180724","20180726",2.20717
"Gokwe South","SM20180724","20180726",2.566118
"Gweru","SM20180724","20180726",3.256643
"Kwekwe","SM20180724","20180726",2.428735
"Mberengwa","SM20180724","20180726",4.973344
"Shurugwi","SM20180724","20180726",3.761535
"Zvishavane","SM20180724","20180726",3.969297
"Binga","SM20180724","20180726",2.897377
"Bubi","SM20180724","20180726",2.41193
"Hwange","SM20180724","20180726",2.529443
"Lupane","SM20180724","20180726",2.651265
"Nkayi","SM20180724","20180726",2.602932
"Tsholotsho","SM20180724","20180726",2.641789
"Umguza","SM20180724","20180726",2.694169
"Beitbridge","SM20180724","20180726",2.355252
"Bulilima (North)","SM20180724","20180726",2.667589
"Gwanda","SM20180724","20180726",2.642954
"Insiza","SM20180724","20180726",3.682896
"Mangwe (South)","SM20180724","20180726",2.477526
"Matobo","SM20180724","20180726",2.476477
"Umzingwane","SM20180724","20180726",2.63113
"Bikita","SM20180724","20180726",4.099134
"Chiredzi","SM20180724","20180726",2.734163
"Chivi","SM20180724","20180726",4.538654
"Gutu","SM20180724","20180726",5.712987
"Masvingo","SM20180724","20180726",6.242007
"Mwenezi","SM20180724","20180726",3.19716
"Zaka","SM20180724","20180726",7.684872
"Chegutu","SM20180724","20180726",2.440331
"Hurungwe","SM20180724","20180726",2.187504
"Kadoma","SM20180724","20180726",2.447199
"Kariba","SM20180724","20180726",6.434939
"Makonde","SM20180724","20180726",2.2015
"Zvimba","SM20180724","20180726",2.498917
"Harare","SM20180727","20180729",2.720861
"Bulawayo","SM20180727","20180729",2.412326
"Buhera","SM20180727","20180729",2.886098
"Chimanimani","SM20180727","20180729",10.55958
"Chipinge","SM20180727","20180729",7.032405
"Makoni","SM20180727","20180729",3.983219
"Mutare","SM20180727","20180729",3.448209
"Mutasa","SM20180727","20180729",9.664596
"Nyanga","SM20180727","20180729",6.697255
"Bindura","SM20180727","20180729",2.696267
"Guruve","SM20180727","20180729",2.201214
"Mount Darwin","SM20180727","20180729",2.80929
"Mazowe","SM20180727","20180729",2.657734
"Centenary","SM20180727","20180729",2.428277
"Rushinga","SM20180727","20180729",3.252251
"Shamva","SM20180727","20180729",2.72113
"Chikomba","SM20180727","20180729",4.269234
"Goromonzi","SM20180727","20180729",2.706457
"Marondera","SM20180727","20180729",4.263228
"Mudzi","SM20180727","20180729",2.848057
"Mutoko","SM20180727","20180729",2.851604
"Murehwa","SM20180727","20180729",2.896467
"UMP","SM20180727","20180729",2.851052
"Seke","SM20180727","20180729",2.605218
"Wedza","SM20180727","20180729",4.310311
"Chirumhanzu","SM20180727","20180729",3.048674
"Gokwe North","SM20180727","20180729",2.181046
"Gokwe South","SM20180727","20180729",2.467227
"Gweru","SM20180727","20180729",3.005031
"Kwekwe","SM20180727","20180729",2.336465
"Mberengwa","SM20180727","20180729",4.444695
"Shurugwi","SM20180727","20180729",3.346499
"Zvishavane","SM20180727","20180729",3.552323
"Binga","SM20180727","20180729",2.848404
"Bubi","SM20180727","20180729",2.39116
"Hwange","SM20180727","20180729",2.466295
"Lupane","SM20180727","20180729",2.602117
"Nkayi","SM20180727","20180729",2.549477
"Tsholotsho","SM20180727","20180729",2.608017
"Umguza","SM20180727","20180729",2.684887
"Beitbridge","SM20180727","20180729",2.314148
"Bulilima (North)","SM20180727","20180729",2.632123
"Gwanda","SM20180727","20180729",2.560193
"Insiza","SM20180727","20180729",3.346552
"Mangwe (South)","SM20180727","20180729",2.453094
"Matobo","SM20180727","20180729",2.393192
"Umzingwane","SM20180727","20180729",2.516508
"Bikita","SM20180727","20180729",3.85168
"Chiredzi","SM20180727","20180729",2.654564
"Chivi","SM20180727","20180729",4.071758
"Gutu","SM20180727","20180729",5.089318
"Masvingo","SM20180727","20180729",5.533529
"Mwenezi","SM20180727","20180729",2.996832
"Zaka","SM20180727","20180729",7.084961
"Chegutu","SM20180727","20180729",2.366982
"Hurungwe","SM20180727","20180729",2.159907
"Kadoma","SM20180727","20180729",2.40905
"Kariba","SM20180727","20180729",6.386776
"Makonde","SM20180727","20180729",2.182478
"Zvimba","SM20180727","20180729",2.420161
"Harare","SM20180730","20180801",2.596194
"Bulawayo","SM20180730","20180801",2.386544
"Buhera","SM20180730","20180801",2.739631
"Chimanimani","SM20180730","20180801",9.875398
"Chipinge","SM20180730","20180801",6.377625
"Makoni","SM20180730","20180801",3.701261
"Mutare","SM20180730","20180801",3.207512
"Mutasa","SM20180730","20180801",8.720408
"Nyanga","SM20180730","20180801",6.311422
"Bindura","SM20180730","20180801",2.585421
"Guruve","SM20180730","20180801",2.206389
"Mount Darwin","SM20180730","20180801",2.724425
"Mazowe","SM20180730","20180801",2.584093
"Centenary","SM20180730","20180801",2.369085
"Rushinga","SM20180730","20180801",3.235012
"Shamva","SM20180730","20180801",2.687679
"Chikomba","SM20180730","20180801",3.831522
"Goromonzi","SM20180730","20180801",2.596103
"Marondera","SM20180730","20180801",3.85888
"Mudzi","SM20180730","20180801",2.898079
"Mutoko","SM20180730","20180801",2.810171
"Murehwa","SM20180730","20180801",2.850591
"UMP","SM20180730","20180801",2.771517
"Seke","SM20180730","20180801",2.516725
"Wedza","SM20180730","20180801",3.78931
"Chirumhanzu","SM20180730","20180801",2.794626
"Gokwe North","SM20180730","20180801",2.152499
"Gokwe South","SM20180730","20180801",2.436677
"Gweru","SM20180730","20180801",2.821884
"Kwekwe","SM20180730","20180801",2.307612
"Mberengwa","SM20180730","20180801",3.960754
"Shurugwi","SM20180730","20180801",3.024738
"Zvishavane","SM20180730","20180801",3.182632
"Binga","SM20180730","20180801",2.849308
"Bubi","SM20180730","20180801",2.352456
"Hwange","SM20180730","20180801",2.442888
"Lupane","SM20180730","20180801",2.582374
"Nkayi","SM20180730","20180801",2.517424
"Tsholotsho","SM20180730","20180801",2.574057
"Umguza","SM20180730","20180801",2.641518
"Beitbridge","SM20180730","20180801",2.285418
"Bulilima (North)","SM20180730","20180801",2.59935
"Gwanda","SM20180730","20180801",2.473054
"Insiza","SM20180730","20180801",3.107361
"Mangwe (South)","SM20180730","20180801",2.423669
"Matobo","SM20180730","20180801",2.369195
"Umzingwane","SM20180730","20180801",2.439482
"Bikita","SM20180730","20180801",3.48481
"Chiredzi","SM20180730","20180801",2.590315
"Chivi","SM20180730","20180801",3.626681
"Gutu","SM20180730","20180801",4.403299
"Masvingo","SM20180730","20180801",4.79035
"Mwenezi","SM20180730","20180801",2.820849
"Zaka","SM20180730","20180801",6.297709
"Chegutu","SM20180730","20180801",2.326075
"Hurungwe","SM20180730","20180801",2.139682
"Kadoma","SM20180730","20180801",2.371856
"Kariba","SM20180730","20180801",6.380604
"Makonde","SM20180730","20180801",2.161423
"Zvimba","SM20180730","20180801",2.391939
"Harare","SM20180802","20180804",2.514385
"Bulawayo","SM20180802","20180804",2.296503
"Buhera","SM20180802","20180804",2.652871
"Chimanimani","SM20180802","20180804",9.309082
"Chipinge","SM20180802","20180804",6.038552
"Makoni","SM20180802","20180804",3.501929
"Mutare","SM20180802","20180804",3.11932
"Mutasa","SM20180802","20180804",8.051834
"Nyanga","SM20180802","20180804",6.060584
"Bindura","SM20180802","20180804",2.531811
"Guruve","SM20180802","20180804",2.207206
"Mount Darwin","SM20180802","20180804",2.772006
"Mazowe","SM20180802","20180804",2.597561
"Centenary","SM20180802","20180804",2.404163
"Rushinga","SM20180802","20180804",3.372374
"Shamva","SM20180802","20180804",2.713005
"Chikomba","SM20180802","20180804",3.591677
"Goromonzi","SM20180802","20180804",2.571154
"Marondera","SM20180802","20180804",3.676815
"Mudzi","SM20180802","20180804",3.019881
"Mutoko","SM20180802","20180804",2.859706
"Murehwa","SM20180802","20180804",2.874391
"UMP","SM20180802","20180804",2.726879
"Seke","SM20180802","20180804",2.416256
"Wedza","SM20180802","20180804",3.52767
"Chirumhanzu","SM20180802","20180804",2.583336
"Gokwe North","SM20180802","20180804",2.080834
"Gokwe South","SM20180802","20180804",2.425697
"Gweru","SM20180802","20180804",2.627197
"Kwekwe","SM20180802","20180804",2.303845
"Mberengwa","SM20180802","20180804",3.612469
"Shurugwi","SM20180802","20180804",2.791335
"Zvishavane","SM20180802","20180804",2.890461
"Binga","SM20180802","20180804",2.828807
"Bubi","SM20180802","20180804",2.418322
"Hwange","SM20180802","20180804",2.456191
"Lupane","SM20180802","20180804",2.543836
"Nkayi","SM20180802","20180804",2.453267
"Tsholotsho","SM20180802","20180804",2.438397
"Umguza","SM20180802","20180804",2.608238
"Beitbridge","SM20180802","20180804",2.277659
"Bulilima (North)","SM20180802","20180804",2.515095
"Gwanda","SM20180802","20180804",2.452702
"Insiza","SM20180802","20180804",2.918359
"Mangwe (South)","SM20180802","20180804",2.40624
"Matobo","SM20180802","20180804",2.393077
"Umzingwane","SM20180802","20180804",2.440526
"Bikita","SM20180802","20180804",3.262883
"Chiredzi","SM20180802","20180804",2.6172
"Chivi","SM20180802","20180804",3.370404
"Gutu","SM20180802","20180804",3.889825
"Masvingo","SM20180802","20180804",4.368161
"Mwenezi","SM20180802","20180804",2.766344
"Zaka","SM20180802","20180804",5.615852
"Chegutu","SM20180802","20180804",2.309092
