"Date","District","dailyPRECIP","Rain_Dry","ID","newDate","month","year"
"20101225","Nyanga",3.07639336292984,0,48,2010-12-25,"12",2010
"20101225","Rushinga",4.49768770012169,0,49,2010-12-25,"12",2010
"20101225","Seke",0.0345946236681033,1,50,2010-12-25,"12",2010
"20101225","Shamva",8.85559398767415,0,51,2010-12-25,"12",2010
"20101225","Shurugwi",9.36563564475053,0,52,2010-12-25,"12",2010
"20101225","Tsholotsho",3.73802195263954,0,53,2010-12-25,"12",2010
"20101225","Umguza",3.36762428437994,0,54,2010-12-25,"12",2010
"20101225","UMP",1.61443730432852,1,55,2010-12-25,"12",2010
"20101225","Umzingwane",3.82428873726593,0,56,2010-12-25,"12",2010
"20101225","Wedza",0.34311080022294,1,57,2010-12-25,"12",2010
"20101225","Zaka",5.74723644476114,0,58,2010-12-25,"12",2010
"20101225","Zvimba",0.576365825535781,1,59,2010-12-25,"12",2010
"20101225","Zvishavane",1.28307451452344,1,60,2010-12-25,"12",2010
"20101226","Beitbridge",4.70056363072877,0,1,2010-12-26,"12",2010
"20101226","Bikita",2.87924427339801,1,2,2010-12-26,"12",2010
"20101226","Bindura",0.714091984563768,1,3,2010-12-26,"12",2010
"20101226","Binga",20.4808659744673,0,4,2010-12-26,"12",2010
"20101226","Bubi",12.3479658470631,0,5,2010-12-26,"12",2010
"20101226","Buhera",9.87715361709975,0,6,2010-12-26,"12",2010
"20101226","Bulawayo",9.21592032673488,0,7,2010-12-26,"12",2010
"20101226","Bulilima (North)",0.91576270628474,1,8,2010-12-26,"12",2010
"20101226","Centenary",7.1670849694246,0,9,2010-12-26,"12",2010
"20101226","Chegutu",9.514156517788,0,10,2010-12-26,"12",2010
"20101226","Chikomba",16.9506837262793,0,11,2010-12-26,"12",2010
"20101226","Chimanimani",6.92348282030995,0,12,2010-12-26,"12",2010
"20101226","Chipinge",5.88080324691372,0,13,2010-12-26,"12",2010
"20101226","Chiredzi",33.7542588889943,0,14,2010-12-26,"12",2010
"20101226","Chirumhanzu",20.7235528656166,0,15,2010-12-26,"12",2010
"20101226","Chivi",7.34212203876213,0,16,2010-12-26,"12",2010
"20101226","Gokwe North",4.49580942081985,0,17,2010-12-26,"12",2010
"20101226","Gokwe South",10.3690131681502,0,18,2010-12-26,"12",2010
"20101226","Goromonzi",5.81829378037755,0,19,2010-12-26,"12",2010
"20101226","Guruve",3.16704248520431,0,20,2010-12-26,"12",2010
"20101226","Gutu",6.75223811500799,0,21,2010-12-26,"12",2010
"20101226","Gwanda",2.09278596706345,1,22,2010-12-26,"12",2010
"20101226","Gweru",25.3873427828805,0,23,2010-12-26,"12",2010
"20101226","Harare",2.82361366807915,1,24,2010-12-26,"12",2010
"20101226","Hurungwe",6.49770578036537,0,25,2010-12-26,"12",2010
"20101226","Hwange",5.90632824245477,0,26,2010-12-26,"12",2010
"20101226","Insiza",14.2176355128457,0,27,2010-12-26,"12",2010
"20101226","Kadoma",9.8852748967091,0,28,2010-12-26,"12",2010
"20101226","Kariba",10.2991361374158,0,29,2010-12-26,"12",2010
"20101226","Kwekwe",22.7825739085345,0,30,2010-12-26,"12",2010
"20101226","Lupane",7.19126647992946,0,31,2010-12-26,"12",2010
"20101226","Makonde",4.19644331987316,0,32,2010-12-26,"12",2010
"20101226","Makoni",13.0788006168584,0,33,2010-12-26,"12",2010
"20101226","Mangwe (South)",0.0904629978569505,1,34,2010-12-26,"12",2010
"20101226","Marondera",16.1980239105994,0,35,2010-12-26,"12",2010
"20101226","Masvingo",2.57332555493335,1,36,2010-12-26,"12",2010
"20101226","Matobo",2.06444716488862,1,37,2010-12-26,"12",2010
"20101226","Mazowe",1.89397567624834,1,38,2010-12-26,"12",2010
"20101226","Mberengwa",4.13066890023051,0,39,2010-12-26,"12",2010
"20101226","Mount Darwin",3.52791469382272,0,40,2010-12-26,"12",2010
"20101226","Mudzi",0.730506784893699,1,41,2010-12-26,"12",2010
"20101226","Murehwa",9.94839195918922,0,42,2010-12-26,"12",2010
"20101226","Mutare",7.46530823915935,0,43,2010-12-26,"12",2010
"20101226","Mutasa",17.2365110241836,0,44,2010-12-26,"12",2010
"20101226","Mutoko",5.24591066132071,0,45,2010-12-26,"12",2010
"20101226","Mwenezi",17.0118347082029,0,46,2010-12-26,"12",2010
"20101226","Nkayi",13.4744263302553,0,47,2010-12-26,"12",2010
"20101226","Nyanga",11.6265277995139,0,48,2010-12-26,"12",2010
"20101226","Rushinga",0.33852070597025,1,49,2010-12-26,"12",2010
"20101226","Seke",9.04465278050008,0,50,2010-12-26,"12",2010
"20101226","Shamva",0.614520940849184,1,51,2010-12-26,"12",2010
"20101226","Shurugwi",25.7036818312019,0,52,2010-12-26,"12",2010
"20101226","Tsholotsho",4.0228802193822,0,53,2010-12-26,"12",2010
"20101226","Umguza",10.5368482361611,0,54,2010-12-26,"12",2010
"20101226","UMP",1.36312202960456,1,55,2010-12-26,"12",2010
"20101226","Umzingwane",19.4694230229232,0,56,2010-12-26,"12",2010
"20101226","Wedza",15.3783521574585,0,57,2010-12-26,"12",2010
"20101226","Zaka",5.56210290383057,0,58,2010-12-26,"12",2010
"20101226","Zvimba",3.71392216658613,0,59,2010-12-26,"12",2010
"20101226","Zvishavane",14.5852353192243,0,60,2010-12-26,"12",2010
"20101227","Beitbridge",0,1,1,2010-12-27,"12",2010
"20101227","Bikita",3.25947679359156,0,2,2010-12-27,"12",2010
"20101227","Bindura",15.7723044816318,0,3,2010-12-27,"12",2010
"20101227","Binga",0.946037274857589,1,4,2010-12-27,"12",2010
"20101227","Bubi",0.343321531813804,1,5,2010-12-27,"12",2010
"20101227","Buhera",1.29908446285474,1,6,2010-12-27,"12",2010
"20101227","Bulawayo",0,1,7,2010-12-27,"12",2010
"20101227","Bulilima (North)",0.564859548407495,1,8,2010-12-27,"12",2010
"20101227","Centenary",8.63899523165491,0,9,2010-12-27,"12",2010
"20101227","Chegutu",3.46957710119933,0,10,2010-12-27,"12",2010
"20101227","Chikomba",2.60146875013927,1,11,2010-12-27,"12",2010
"20101227","Chimanimani",6.06000218404318,0,12,2010-12-27,"12",2010
"20101227","Chipinge",0.60075569492962,1,13,2010-12-27,"12",2010
"20101227","Chiredzi",0.494592459177751,1,14,2010-12-27,"12",2010
"20101227","Chirumhanzu",3.18601307695402,0,15,2010-12-27,"12",2010
"20101227","Chivi",2.12549487864282,1,16,2010-12-27,"12",2010
"20101227","Gokwe North",0.89712816286794,1,17,2010-12-27,"12",2010
"20101227","Gokwe South",3.31797860016358,0,18,2010-12-27,"12",2010
"20101227","Goromonzi",9.3809853423979,0,19,2010-12-27,"12",2010
"20101227","Guruve",6.63114044180588,0,20,2010-12-27,"12",2010
"20101227","Gutu",1.32470452213126,1,21,2010-12-27,"12",2010
"20101227","Gwanda",0,1,22,2010-12-27,"12",2010
"20101227","Gweru",0.728576264545312,1,23,2010-12-27,"12",2010
"20101227","Harare",1.69940378194563,1,24,2010-12-27,"12",2010
"20101227","Hurungwe",9.95858755804422,0,25,2010-12-27,"12",2010
"20101227","Hwange",0.257181998290085,1,26,2010-12-27,"12",2010
"20101227","Insiza",1.03492421728763,1,27,2010-12-27,"12",2010
"20101227","Kadoma",3.08817810060166,0,28,2010-12-27,"12",2010
"20101227","Kariba",9.00781947231321,0,29,2010-12-27,"12",2010
"20101227","Kwekwe",0.623842419612114,1,30,2010-12-27,"12",2010
"20101227","Lupane",0.752968826196041,1,31,2010-12-27,"12",2010
"20101227","Makonde",5.8376404470642,0,32,2010-12-27,"12",2010
"20101227","Makoni",1.88159627809154,1,33,2010-12-27,"12",2010
"20101227","Mangwe (South)",0.00230846067645291,1,34,2010-12-27,"12",2010
"20101227","Marondera",2.41997278188037,1,35,2010-12-27,"12",2010
"20101227","Masvingo",1.67430560974019,1,36,2010-12-27,"12",2010
"20101227","Matobo",7.70737793045547e-05,1,37,2010-12-27,"12",2010
"20101227","Mazowe",11.5888929591444,0,38,2010-12-27,"12",2010
"20101227","Mberengwa",1.02560569681461,1,39,2010-12-27,"12",2010
"20101227","Mount Darwin",6.55678602123941,0,40,2010-12-27,"12",2010
"20101227","Mudzi",2.71576095035319,1,41,2010-12-27,"12",2010
"20101227","Murehwa",7.68223860225537,0,42,2010-12-27,"12",2010
"20101227","Mutare",1.4449013237009,1,43,2010-12-27,"12",2010
"20101227","Mutasa",3.86103008587408,0,44,2010-12-27,"12",2010
"20101227","Mutoko",6.29043506206225,0,45,2010-12-27,"12",2010
"20101227","Mwenezi",0.0347594561260511,1,46,2010-12-27,"12",2010
"20101227","Nkayi",0.825842871217522,1,47,2010-12-27,"12",2010
"20101227","Nyanga",2.5942330286812,1,48,2010-12-27,"12",2010
"20101227","Rushinga",2.67357434729995,1,49,2010-12-27,"12",2010
"20101227","Seke",3.26291555287317,0,50,2010-12-27,"12",2010
"20101227","Shamva",15.0253877222898,0,51,2010-12-27,"12",2010
"20101227","Shurugwi",0.615789783355904,1,52,2010-12-27,"12",2010
"20101227","Tsholotsho",1.11338734999022,1,53,2010-12-27,"12",2010
"20101227","Umguza",0.123020986944176,1,54,2010-12-27,"12",2010
"20101227","UMP",11.5240089680976,0,55,2010-12-27,"12",2010
"20101227","Umzingwane",0.858076683916598,1,56,2010-12-27,"12",2010
"20101227","Wedza",0.512741802405962,1,57,2010-12-27,"12",2010
"20101227","Zaka",1.53235747690719,1,58,2010-12-27,"12",2010
"20101227","Zvimba",6.30896760939094,0,59,2010-12-27,"12",2010
"20101227","Zvishavane",4.90072867166193,0,60,2010-12-27,"12",2010
"20101228","Beitbridge",0,1,1,2010-12-28,"12",2010
"20101228","Bikita",0,1,2,2010-12-28,"12",2010
"20101228","Bindura",14.3081129908853,0,3,2010-12-28,"12",2010
"20101228","Binga",3.05020684143307,0,4,2010-12-28,"12",2010
"20101228","Bubi",0.653322323935251,1,5,2010-12-28,"12",2010
"20101228","Buhera",0.112957547974811,1,6,2010-12-28,"12",2010
"20101228","Bulawayo",0,1,7,2010-12-28,"12",2010
"20101228","Bulilima (North)",0.098539840990041,1,8,2010-12-28,"12",2010
"20101228","Centenary",21.8242225759608,0,9,2010-12-28,"12",2010
"20101228","Chegutu",2.67571517381932,1,10,2010-12-28,"12",2010
"20101228","Chikomba",0.16847800408848,1,11,2010-12-28,"12",2010
"20101228","Chimanimani",0.651420381483747,1,12,2010-12-28,"12",2010
"20101228","Chipinge",0,1,13,2010-12-28,"12",2010
"20101228","Chiredzi",0,1,14,2010-12-28,"12",2010
"20101228","Chirumhanzu",0.37614573213905,1,15,2010-12-28,"12",2010
"20101228","Chivi",0,1,16,2010-12-28,"12",2010
"20101228","Gokwe North",2.34943894534626,1,17,2010-12-28,"12",2010
"20101228","Gokwe South",4.93349818649408,0,18,2010-12-28,"12",2010
"20101228","Goromonzi",4.059859539455,0,19,2010-12-28,"12",2010
"20101228","Guruve",14.8367514921902,0,20,2010-12-28,"12",2010
"20101228","Gutu",0.110062374435281,1,21,2010-12-28,"12",2010
"20101228","Gwanda",0,1,22,2010-12-28,"12",2010
"20101228","Gweru",0.693450021705316,1,23,2010-12-28,"12",2010
"20101228","Harare",4.53172445029349,0,24,2010-12-28,"12",2010
"20101228","Hurungwe",5.02536692591979,0,25,2010-12-28,"12",2010
"20101228","Hwange",1.89992513073081,1,26,2010-12-28,"12",2010
"20101228","Insiza",0.000289158431267481,1,27,2010-12-28,"12",2010
"20101228","Kadoma",1.10916819277754,1,28,2010-12-28,"12",2010
"20101228","Kariba",6.3528725212444,0,29,2010-12-28,"12",2010
"20101228","Kwekwe",3.30015371983082,0,30,2010-12-28,"12",2010
"20101228","Lupane",7.64299241440663,0,31,2010-12-28,"12",2010
"20101228","Makonde",5.9209686250429,0,32,2010-12-28,"12",2010
"20101228","Makoni",0.0844226500528548,1,33,2010-12-28,"12",2010
"20101228","Mangwe (South)",0,1,34,2010-12-28,"12",2010
"20101228","Marondera",2.07880307099401,1,35,2010-12-28,"12",2010
"20101228","Masvingo",0,1,36,2010-12-28,"12",2010
"20101228","Matobo",0,1,37,2010-12-28,"12",2010
"20101228","Mazowe",6.18245302253418,0,38,2010-12-28,"12",2010
"20101228","Mberengwa",0,1,39,2010-12-28,"12",2010
"20101228","Mount Darwin",9.06829422868469,0,40,2010-12-28,"12",2010
"20101228","Mudzi",0.545440321435362,1,41,2010-12-28,"12",2010
"20101228","Murehwa",3.55854146819574,0,42,2010-12-28,"12",2010
"20101228","Mutare",0.332180012119268,1,43,2010-12-28,"12",2010
"20101228","Mutasa",1.43012240189126,1,44,2010-12-28,"12",2010
"20101228","Mutoko",3.36263171514885,0,45,2010-12-28,"12",2010
"20101228","Mwenezi",0,1,46,2010-12-28,"12",2010
"20101228","Nkayi",1.65852167746059,1,47,2010-12-28,"12",2010
"20101228","Nyanga",0.342853435372348,1,48,2010-12-28,"12",2010
"20101228","Rushinga",0.299196435063867,1,49,2010-12-28,"12",2010
"20101228","Seke",3.46151802132772,0,50,2010-12-28,"12",2010
"20101228","Shamva",17.3570680779904,0,51,2010-12-28,"12",2010
"20101228","Shurugwi",0,1,52,2010-12-28,"12",2010
"20101228","Tsholotsho",1.47578558989508,1,53,2010-12-28,"12",2010
"20101228","Umguza",0.823092596129618,1,54,2010-12-28,"12",2010
"20101228","UMP",9.55146086513902,0,55,2010-12-28,"12",2010
"20101228","Umzingwane",0,1,56,2010-12-28,"12",2010
"20101228","Wedza",0.113972293722399,1,57,2010-12-28,"12",2010
"20101228","Zaka",0,1,58,2010-12-28,"12",2010
"20101228","Zvimba",6.07509893108789,0,59,2010-12-28,"12",2010
"20101228","Zvishavane",0,1,60,2010-12-28,"12",2010
"20101229","Beitbridge",0,1,1,2010-12-29,"12",2010
"20101229","Bikita",3.01271695788184,0,2,2010-12-29,"12",2010
"20101229","Bindura",9.6434099594661,0,3,2010-12-29,"12",2010
"20101229","Binga",3.33169039469083,0,4,2010-12-29,"12",2010
"20101229","Bubi",8.00631992703097,0,5,2010-12-29,"12",2010
"20101229","Buhera",5.61763596804898,0,6,2010-12-29,"12",2010
"20101229","Bulawayo",0,1,7,2010-12-29,"12",2010
"20101229","Bulilima (North)",0.0689833372759064,1,8,2010-12-29,"12",2010
"20101229","Centenary",17.6548388415056,0,9,2010-12-29,"12",2010
"20101229","Chegutu",5.74234413220569,0,10,2010-12-29,"12",2010
"20101229","Chikomba",6.47371737571392,0,11,2010-12-29,"12",2010
"20101229","Chimanimani",4.05275386252741,0,12,2010-12-29,"12",2010
"20101229","Chipinge",2.45569696006727,1,13,2010-12-29,"12",2010
"20101229","Chiredzi",0.0428302987918913,1,14,2010-12-29,"12",2010
"20101229","Chirumhanzu",11.6409750819071,0,15,2010-12-29,"12",2010
"20101229","Chivi",0.319373238822483,1,16,2010-12-29,"12",2010
"20101229","Gokwe North",6.06460802176249,0,17,2010-12-29,"12",2010
"20101229","Gokwe South",11.4266447660835,0,18,2010-12-29,"12",2010
"20101229","Goromonzi",7.75958491055775,0,19,2010-12-29,"12",2010
"20101229","Guruve",17.6420953859701,0,20,2010-12-29,"12",2010
"20101229","Gutu",3.855803679293,0,21,2010-12-29,"12",2010
"20101229","Gwanda",0,1,22,2010-12-29,"12",2010
"20101229","Gweru",8.3301386462315,0,23,2010-12-29,"12",2010
"20101229","Harare",2.5618281185368,1,24,2010-12-29,"12",2010
"20101229","Hurungwe",13.4405818548978,0,25,2010-12-29,"12",2010
"20101229","Hwange",0.215474182633515,1,26,2010-12-29,"12",2010
"20101229","Insiza",0.464706545025968,1,27,2010-12-29,"12",2010
"20101229","Kadoma",8.79152396546427,0,28,2010-12-29,"12",2010
"20101229","Kariba",8.32268234197322,0,29,2010-12-29,"12",2010
"20101229","Kwekwe",9.57003671448394,0,30,2010-12-29,"12",2010
"20101229","Lupane",9.79632922794834,0,31,2010-12-29,"12",2010
"20101229","Makonde",6.57488497583291,0,32,2010-12-29,"12",2010
"20101229","Makoni",10.3880648426085,0,33,2010-12-29,"12",2010
"20101229","Mangwe (South)",0,1,34,2010-12-29,"12",2010
"20101229","Marondera",12.3203714180407,0,35,2010-12-29,"12",2010
"20101229","Masvingo",1.52718308716534,1,36,2010-12-29,"12",2010
"20101229","Matobo",0,1,37,2010-12-29,"12",2010
"20101229","Mazowe",7.34601898230984,0,38,2010-12-29,"12",2010
"20101229","Mberengwa",0,1,39,2010-12-29,"12",2010
"20101229","Mount Darwin",14.0888066089906,0,40,2010-12-29,"12",2010
"20101229","Mudzi",3.90485655250792,0,41,2010-12-29,"12",2010
"20101229","Murehwa",10.3744985078798,0,42,2010-12-29,"12",2010
"20101229","Mutare",2.24894956994058,1,43,2010-12-29,"12",2010
"20101229","Mutasa",12.843238841816,0,44,2010-12-29,"12",2010
"20101229","Mutoko",8.82151943336095,0,45,2010-12-29,"12",2010
"20101229","Mwenezi",0,1,46,2010-12-29,"12",2010
"20101229","Nkayi",15.4502412450168,0,47,2010-12-29,"12",2010
"20101229","Nyanga",6.74481168633934,0,48,2010-12-29,"12",2010
"20101229","Rushinga",6.41183082068185,0,49,2010-12-29,"12",2010
"20101229","Seke",7.60006209703166,0,50,2010-12-29,"12",2010
"20101229","Shamva",8.03355575989157,0,51,2010-12-29,"12",2010
"20101229","Shurugwi",4.13614298543453,0,52,2010-12-29,"12",2010
"20101229","Tsholotsho",0.74477328380773,1,53,2010-12-29,"12",2010
"20101229","Umguza",1.6036205556625,1,54,2010-12-29,"12",2010
"20101229","UMP",5.95543951350095,0,55,2010-12-29,"12",2010
"20101229","Umzingwane",0,1,56,2010-12-29,"12",2010
"20101229","Wedza",2.12882646096013,1,57,2010-12-29,"12",2010
"20101229","Zaka",0.0777595894120339,1,58,2010-12-29,"12",2010
"20101229","Zvimba",7.66505103410121,0,59,2010-12-29,"12",2010
"20101229","Zvishavane",0.722296297286969,1,60,2010-12-29,"12",2010
"20101230","Beitbridge",0.113762980329876,1,1,2010-12-30,"12",2010
"20101230","Bikita",5.30654691730299,0,2,2010-12-30,"12",2010
"20101230","Bindura",1.60993826471005,1,3,2010-12-30,"12",2010
"20101230","Binga",2.6040082137726,1,4,2010-12-30,"12",2010
"20101230","Bubi",2.56919363284645,1,5,2010-12-30,"12",2010
"20101230","Buhera",1.64743966178899,1,6,2010-12-30,"12",2010
"20101230","Bulawayo",8.94258997663587,0,7,2010-12-30,"12",2010
"20101230","Bulilima (North)",5.94461454949469,0,8,2010-12-30,"12",2010
"20101230","Centenary",1.94012280765218,1,9,2010-12-30,"12",2010
"20101230","Chegutu",7.91425771942704,0,10,2010-12-30,"12",2010
"20101230","Chikomba",7.15488066152061,0,11,2010-12-30,"12",2010
"20101230","Chimanimani",9.34722395894029,0,12,2010-12-30,"12",2010
"20101230","Chipinge",4.7252071194446,0,13,2010-12-30,"12",2010
"20101230","Chiredzi",1.23024035940328,1,14,2010-12-30,"12",2010
"20101230","Chirumhanzu",7.49596929215039,0,15,2010-12-30,"12",2010
"20101230","Chivi",4.01449438265762,0,16,2010-12-30,"12",2010
"20101230","Gokwe North",1.9145775158832,1,17,2010-12-30,"12",2010
"20101230","Gokwe South",0.317373111375085,1,18,2010-12-30,"12",2010
"20101230","Goromonzi",2.02950287239262,1,19,2010-12-30,"12",2010
"20101230","Guruve",0.437767774579174,1,20,2010-12-30,"12",2010
"20101230","Gutu",10.1239923480437,0,21,2010-12-30,"12",2010
"20101230","Gwanda",6.7949725690993,0,22,2010-12-30,"12",2010
"20101230","Gweru",5.26184152264375,0,23,2010-12-30,"12",2010
"20101230","Harare",6.1305125848541,0,24,2010-12-30,"12",2010
"20101230","Hurungwe",0.68396410285563,1,25,2010-12-30,"12",2010
"20101230","Hwange",1.37591884784858,1,26,2010-12-30,"12",2010
"20101230","Insiza",2.71787245534503,1,27,2010-12-30,"12",2010
"20101230","Kadoma",3.57731541315152,0,28,2010-12-30,"12",2010
"20101230","Kariba",0.404303324685962,1,29,2010-12-30,"12",2010
"20101230","Kwekwe",1.11422687094262,1,30,2010-12-30,"12",2010
"20101230","Lupane",0.472151404853398,1,31,2010-12-30,"12",2010
"20101230","Makonde",3.72413574702797,0,32,2010-12-30,"12",2010
"20101230","Makoni",8.32348527564604,0,33,2010-12-30,"12",2010
"20101230","Mangwe (South)",6.67395806363499,0,34,2010-12-30,"12",2010
"20101230","Marondera",3.46070494216465,0,35,2010-12-30,"12",2010
"20101230","Masvingo",5.36684340942098,0,36,2010-12-30,"12",2010
"20101230","Matobo",10.8054215168133,0,37,2010-12-30,"12",2010
"20101230","Mazowe",2.38216131250126,1,38,2010-12-30,"12",2010
"20101230","Mberengwa",0.811397722463683,1,39,2010-12-30,"12",2010
"20101230","Mount Darwin",2.91586010390861,1,40,2010-12-30,"12",2010
"20101230","Mudzi",6.32593164980007,0,41,2010-12-30,"12",2010
"20101230","Murehwa",1.83335760065656,1,42,2010-12-30,"12",2010
"20101230","Mutare",7.00559578049427,0,43,2010-12-30,"12",2010
"20101230","Mutasa",6.45526321834412,0,44,2010-12-30,"12",2010
"20101230","Mutoko",3.15840550028038,0,45,2010-12-30,"12",2010
"20101230","Mwenezi",0.00164748016816173,1,46,2010-12-30,"12",2010
"20101230","Nkayi",1.30918226076181,1,47,2010-12-30,"12",2010
"20101230","Nyanga",7.73683935072445,0,48,2010-12-30,"12",2010
"20101230","Rushinga",0.377132759957971,1,49,2010-12-30,"12",2010
"20101230","Seke",10.0145913250789,0,50,2010-12-30,"12",2010
"20101230","Shamva",2.19420695845622,1,51,2010-12-30,"12",2010
"20101230","Shurugwi",3.7837164913464,0,52,2010-12-30,"12",2010
"20101230","Tsholotsho",3.856253081675,0,53,2010-12-30,"12",2010
"20101230","Umguza",4.04164830399212,0,54,2010-12-30,"12",2010
"20101230","UMP",2.77574696931798,1,55,2010-12-30,"12",2010
"20101230","Umzingwane",2.9963216228962,0,56,2010-12-30,"12",2010
"20101230","Wedza",9.08569100789584,0,57,2010-12-30,"12",2010
"20101230","Zaka",1.77421275467014,1,58,2010-12-30,"12",2010
"20101230","Zvimba",5.71252847239655,0,59,2010-12-30,"12",2010
"20101230","Zvishavane",1.96937089140767,1,60,2010-12-30,"12",2010
"20101231","Beitbridge",11.243112950719,0,1,2010-12-31,"12",2010
"20101231","Bikita",12.9836904895982,0,2,2010-12-31,"12",2010
"20101231","Bindura",7.360146002748,0,3,2010-12-31,"12",2010
"20101231","Binga",8.9321146238319,0,4,2010-12-31,"12",2010
"20101231","Bubi",2.9214238637263,1,5,2010-12-31,"12",2010
"20101231","Buhera",2.76979414438006,1,6,2010-12-31,"12",2010
"20101231","Bulawayo",4.52926821104672,0,7,2010-12-31,"12",2010
"20101231","Bulilima (North)",3.22711512256285,0,8,2010-12-31,"12",2010
"20101231","Centenary",11.1652612376662,0,9,2010-12-31,"12",2010
"20101231","Chegutu",4.25926279592284,0,10,2010-12-31,"12",2010
"20101231","Chikomba",1.47810188082041,1,11,2010-12-31,"12",2010
"20101231","Chimanimani",3.68968787520463,0,12,2010-12-31,"12",2010
"20101231","Chipinge",3.92762342224277,0,13,2010-12-31,"12",2010
"20101231","Chiredzi",6.49189746755227,0,14,2010-12-31,"12",2010
"20101231","Chirumhanzu",4.02665270222272,0,15,2010-12-31,"12",2010
"20101231","Chivi",8.94350301245156,0,16,2010-12-31,"12",2010
"20101231","Gokwe North",9.77479095452163,0,17,2010-12-31,"12",2010
"20101231","Gokwe South",11.1947133650353,0,18,2010-12-31,"12",2010
"20101231","Goromonzi",5.28850663476703,0,19,2010-12-31,"12",2010
"20101231","Guruve",4.27977502943529,0,20,2010-12-31,"12",2010
"20101231","Gutu",2.87469338531027,1,21,2010-12-31,"12",2010
"20101231","Gwanda",6.71847275374599,0,22,2010-12-31,"12",2010
"20101231","Gweru",7.54155610781667,0,23,2010-12-31,"12",2010
"20101231","Harare",0.67799822935253,1,24,2010-12-31,"12",2010
"20101231","Hurungwe",1.09442335108483,1,25,2010-12-31,"12",2010
"20101231","Hwange",2.98973520310021,0,26,2010-12-31,"12",2010
"20101231","Insiza",6.4342753490085,0,27,2010-12-31,"12",2010
"20101231","Kadoma",8.05508672046682,0,28,2010-12-31,"12",2010
"20101231","Kariba",11.2945760653966,0,29,2010-12-31,"12",2010
"20101231","Kwekwe",8.6286439311413,0,30,2010-12-31,"12",2010
"20101231","Lupane",3.81051099942243,0,31,2010-12-31,"12",2010
"20101231","Makonde",4.0522957826414,0,32,2010-12-31,"12",2010
"20101231","Makoni",1.47123330225135,1,33,2010-12-31,"12",2010
"20101231","Mangwe (South)",6.17669895173877,0,34,2010-12-31,"12",2010
"20101231","Marondera",0.627930090596114,1,35,2010-12-31,"12",2010
"20101231","Masvingo",7.56334554296248,0,36,2010-12-31,"12",2010
"20101231","Matobo",2.42389043211769,1,37,2010-12-31,"12",2010
"20101231","Mazowe",2.77367223168602,1,38,2010-12-31,"12",2010
"20101231","Mberengwa",12.6300760379346,0,39,2010-12-31,"12",2010
"20101231","Mount Darwin",2.81590743125369,1,40,2010-12-31,"12",2010
"20101231","Mudzi",1.78096183138985,1,41,2010-12-31,"12",2010
"20101231","Murehwa",2.10583611982545,1,42,2010-12-31,"12",2010
"20101231","Mutare",0.477561867349067,1,43,2010-12-31,"12",2010
"20101231","Mutasa",0.519121458841999,1,44,2010-12-31,"12",2010
"20101231","Mutoko",0.508030147538135,1,45,2010-12-31,"12",2010
"20101231","Mwenezi",8.31997727234312,0,46,2010-12-31,"12",2010
"20101231","Nkayi",3.71980466333164,0,47,2010-12-31,"12",2010
"20101231","Nyanga",0.741784058800719,1,48,2010-12-31,"12",2010
"20101231","Rushinga",0.149936823115861,1,49,2010-12-31,"12",2010
"20101231","Seke",3.50555616374304,0,50,2010-12-31,"12",2010
"20101231","Shamva",4.49106249216306,0,51,2010-12-31,"12",2010
"20101231","Shurugwi",7.01952340029676,0,52,2010-12-31,"12",2010
"20101231","Tsholotsho",4.26806042013764,0,53,2010-12-31,"12",2010
"20101231","Umguza",3.34431529556992,0,54,2010-12-31,"12",2010
"20101231","UMP",0.278832187290133,1,55,2010-12-31,"12",2010
"20101231","Umzingwane",2.81987013760927,1,56,2010-12-31,"12",2010
"20101231","Wedza",0.570435738414371,1,57,2010-12-31,"12",2010
"20101231","Zaka",12.913536433836,0,58,2010-12-31,"12",2010
"20101231","Zvimba",4.99363869024073,0,59,2010-12-31,"12",2010
"20101231","Zvishavane",6.63158546174272,0,60,2010-12-31,"12",2010
"20110101","Beitbridge",1.54543767596748,1,1,2011-01-01,"01",2010
"20110101","Bikita",0.00073710632951636,1,2,2011-01-01,"01",2010
"20110101","Bindura",6.22375076722822,0,3,2011-01-01,"01",2010
"20110101","Binga",8.9144876487074,0,4,2011-01-01,"01",2010
"20110101","Bubi",10.3189443188595,0,5,2011-01-01,"01",2010
"20110101","Buhera",0.0928478200508272,1,6,2011-01-01,"01",2010
"20110101","Bulawayo",14.7055989203154,0,7,2011-01-01,"01",2010
"20110101","Bulilima (North)",2.88740808818987,1,8,2011-01-01,"01",2010
"20110101","Centenary",0.586244825284783,1,9,2011-01-01,"01",2010
"20110101","Chegutu",1.85579530379409,1,10,2011-01-01,"01",2010
"20110101","Chikomba",1.65914235523095,1,11,2011-01-01,"01",2010
"20110101","Chimanimani",0.330883570984665,1,12,2011-01-01,"01",2010
"20110101","Chipinge",0.283880242417155,1,13,2011-01-01,"01",2010
"20110101","Chiredzi",0.925228538447636,1,14,2011-01-01,"01",2010
"20110101","Chirumhanzu",5.20340943185306,0,15,2011-01-01,"01",2010
"20110101","Chivi",2.21369786482161,1,16,2011-01-01,"01",2010
"20110101","Gokwe North",17.2298982883242,0,17,2011-01-01,"01",2010
"20110101","Gokwe South",13.4583333221618,0,18,2011-01-01,"01",2010
"20110101","Goromonzi",0.574076981169269,1,19,2011-01-01,"01",2010
