"District","YearBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Zvimba","2019",6.52682657000967,23.5073779436572,2.20468772044058
"Zvimba","2020",7.49313475332241,25.134531834337,2.21488891124361
"Zvimba","2021",7.84305704683953,25.2024977531783,2.21507580552991
"Zvishavane","2015",2.7442362716827,10.1258159320588,2.24359861744416
"Zvishavane","2016",5.77622681514761,25.1209561498601,2.21460905253632
"Zvishavane","2017",8.21446093584948,25.2471345916278,2.2580311667011
"Zvishavane","2018",6.3214319768065,25.0153266832065,2.23433525763476
"Zvishavane","2019",4.96861104754086,24.2363989167409,2.23407824774502
"Zvishavane","2020",6.3188296701278,24.9826389783729,2.2461131362299
"Zvishavane","2021",6.98072916524129,25.1036550618607,2.20622871950088
