"District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Mangwe (South)","2016","11",3.62511518485223,4.9249210263913,2.31606442953916
"Marondera","2016","11",8.90367683290023,19.2235239878941,2.38302060071698
"Masvingo","2016","11",4.44614888352404,13.7362724600499,2.22356070007434
"Matobo","2016","11",3.13948791420433,4.00478394825153,2.26051862744252
"Mazowe","2016","11",6.96772951132588,17.7853801134162,2.36906126210283
"Mberengwa","2016","11",4.35527402852929,13.0155541843852,2.32719674593236
"Mount Darwin","2016","11",5.85531092182147,15.5549980738967,2.50202901596767
"Mudzi","2016","11",3.82707928745581,9.30380407177786,2.65187180156718
"Murehwa","2016","11",9.25072958760961,20.6023738008118,2.53737617753983
"Mutare","2016","11",5.7985826074237,13.0895044936707,2.20414494797441
"Mutasa","2016","11",6.02172335668177,17.1165445702534,2.16744965375473
"Mutoko","2016","11",5.57688238135968,16.4004898480286,2.51663146504762
"Mwenezi","2016","11",3.52414059499298,9.77821430798438,2.16794920675232
"Nkayi","2016","11",5.08367236105588,14.255625915471,2.46441403878611
"Nyanga","2016","11",5.23541408635171,14.8535712705102,2.32422631564686
"Rushinga","2016","11",3.84253124243441,9.02677280892965,2.56658181582592
"Seke","2016","11",6.94926923188829,18.1343660284937,2.32611393473215
"Shamva","2016","11",5.87813364915346,16.3634544797271,2.46648998815288
"Shurugwi","2016","11",6.14564988273181,15.3014998924964,2.31255136922146
"Tsholotsho","2016","11",3.21300540199082,5.30649254701034,2.49734731425309
"Umguza","2016","11",3.62059597459854,6.24526052878183,2.47871535582147
"UMP","2016","11",4.76551308247652,13.9653850006337,2.56024232405021
"Umzingwane","2016","11",3.62670142140179,7.73069509482922,2.18135168652723
"Wedza","2016","11",6.98513085715974,16.6516782478025,2.35260451984833
"Zaka","2016","11",5.1297708913453,15.8925019887736,2.24151286368504
