"District","Year","Month","AverageNDVI","MaxNDVI","MinNDVI"
"Marondera",2018,"07",0.38614575116129,0.40612243,0.359742197
"Marondera",2018,"08",0.347720261129032,0.36005967,0.341720208
"Marondera",2018,"09",0.3458714795,0.348245018,0.343199537
"Marondera",2018,"10",0.341247788645161,0.345163958,0.338313542
"Marondera",2018,"11",0.344824609833333,0.402525775,0.336998627
"Marondera",2018,"12",0.469449458258065,0.508648707,0.403529343
"Marondera",2019,"01",0.563765260193548,0.599809303,0.508658186
"Marondera",2019,"02",0.590513142214286,0.614411222,0.57183474
"Marondera",2019,"03",0.545171073290323,0.573535968,0.523618701
"Marondera",2019,"04",0.532442943333333,0.544614863,0.5179714
"Marondera",2019,"05",0.469057620645161,0.516595293,0.429800729
"Marondera",2019,"06",0.399519732533333,0.429413176,0.369950982
"Marondera",2019,"07",0.343268779064516,0.368373983,0.321229902
"Marondera",2019,"08",0.311287994193548,0.320264027,0.306064892
"Marondera",2019,"09",0.303040955333333,0.310056189,0.298607236
"Marondera",2019,"10",0.300560764129032,0.307048303,0.297869823
"Marondera",2019,"11",0.3625545498,0.429149083,0.308384777
"Marondera",2019,"12",0.458690647096774,0.490718991,0.415635709
"Marondera",2020,"01",0.510045755,0.573866671,0.446132158
"Marondera",2020,"02",0.580132936482759,0.602078125,0.548530708
"Marondera",2020,"03",0.570974560677419,0.595260216,0.531044747
"Marondera",2020,"04",0.502216711666667,0.5325814,0.470179434
"Marondera",2020,"05",0.425860478774194,0.46617972,0.389136014
"Marondera",2020,"06",0.372987141133333,0.3867106,0.351596786
"Marondera",2020,"07",0.330178382225806,0.351245243,0.310459448
"Marondera",2020,"08",0.305208701774194,0.311206151,0.299086666
"Marondera",2020,"09",0.300891859133333,0.3075478,0.293736899
"Marondera",2020,"10",0.344787474903226,0.369661684,0.303830936
"Marondera",2020,"11",0.3657563366,0.380830484,0.361097817
"Marondera",2020,"12",0.502191004612903,0.57563358,0.376987988
"Marondera",2021,"01",0.605185139774194,0.633839188,0.575939533
"Marondera",2021,"02",0.646381814821429,0.663588411,0.635572774
"Marondera",2021,"03",0.617320187677419,0.655106912,0.56853843
"Marondera",2021,"04",0.5323413122,0.566906202,0.490883002
"Marondera",2021,"05",0.46258028116129,0.491206311,0.426290052
"Marondera",2021,"06",0.403757619,0.426254165,0.38095747
"Marondera",2021,"07",0.351626730709677,0.376622534,0.332932546
"Marondera",2021,"08",0.32444228316129,0.330816747,0.320846826
"Marondera",2021,"09",0.327226154,0.328767697,0.323745165
"Marondera",2021,"10",0.334364387741935,0.346056143,0.328086726
"Marondera",2021,"11",0.384389559466667,0.44529977,0.345140212
"Marondera",2021,"12",0.479217396666667,0.545831944,0.434373777
"Masvingo",2000,"03",0.6395429758,0.647090152,0.631578203
"Masvingo",2000,"04",0.612077387666667,0.640740911,0.584721031
"Masvingo",2000,"05",0.550488979580645,0.584215924,0.516158055
"Masvingo",2000,"06",0.497357962533333,0.515733057,0.487259206
"Masvingo",2000,"07",0.444623471677419,0.488329735,0.39491114
"Masvingo",2000,"08",0.374042618387097,0.395044435,0.352965822
"Masvingo",2000,"09",0.355321042533333,0.371347827,0.346653681
"Masvingo",2000,"10",0.378161838612903,0.419499974,0.370066828
"Masvingo",2000,"11",0.4592448446,0.507797176,0.425196842
"Masvingo",2000,"12",0.542290148483871,0.575608153,0.508602734
"Masvingo",2001,"01",0.541387105580645,0.57571547,0.515066022
"Masvingo",2001,"02",0.571957347714286,0.62185875,0.504588348
"Masvingo",2001,"03",0.642806328935484,0.66512797,0.610501305
"Masvingo",2001,"04",0.6095616357,0.636166626,0.575807505
"Masvingo",2001,"05",0.536197586645161,0.576313382,0.495238412
"Masvingo",2001,"06",0.478617873869565,0.499535138,0.425236888
"Masvingo",2001,"07",0.406234632064516,0.425147233,0.380276812
"Masvingo",2001,"08",0.361546105354839,0.378766272,0.350120736
"Masvingo",2001,"09",0.366690881433333,0.372297646,0.351924145
"Masvingo",2001,"10",0.371348286709677,0.386207031,0.361391964
"Masvingo",2001,"11",0.470724699266667,0.552454314,0.379778062
"Masvingo",2001,"12",0.604079765806452,0.615148174,0.551947536
"Masvingo",2002,"01",0.58310574316129,0.620380913,0.544616842
"Masvingo",2002,"02",0.510101326214286,0.547528541,0.472840091
"Masvingo",2002,"03",0.457082919129032,0.488136656,0.415975958
"Masvingo",2002,"04",0.449834271466667,0.480358774,0.418635945
"Masvingo",2002,"05",0.461299819709677,0.480722622,0.44235267
"Masvingo",2002,"06",0.420953948666667,0.443626294,0.398069513
"Masvingo",2002,"07",0.370314467096774,0.399162794,0.354835771
"Masvingo",2002,"08",0.329674851,0.353592924,0.316181153
"Masvingo",2002,"09",0.3067562074,0.316028124,0.300219529
"Masvingo",2002,"10",0.339089590483871,0.366406406,0.314620558
"Masvingo",2002,"11",0.420938675466667,0.432929763,0.379898796
"Masvingo",2002,"12",0.451640952032258,0.492728938,0.406787452
"Masvingo",2003,"01",0.492325053903226,0.501614542,0.484494196
"Masvingo",2003,"02",0.51920260925,0.534376324,0.506857753
"Masvingo",2003,"03",0.581036089580645,0.597355805,0.551328799
"Masvingo",2003,"04",0.5760134076,0.598411399,0.548320788
"Masvingo",2003,"05",0.519830871516129,0.546313474,0.49539751
"Masvingo",2003,"06",0.4909388379,0.498426347,0.479508595
"Masvingo",2003,"07",0.443872830483871,0.482715885,0.414349786
"Masvingo",2003,"08",0.385630243935484,0.412845785,0.364002331
"Masvingo",2003,"09",0.3603767508,0.363117234,0.356810904
"Masvingo",2003,"10",0.378353070451613,0.42938075,0.355624986
"Masvingo",2003,"11",0.4599813747,0.498282027,0.431716651
"Masvingo",2003,"12",0.51932256783871,0.537120021,0.499075867
"Masvingo",2004,"01",0.494456103193548,0.548683927,0.454076001
"Masvingo",2004,"02",0.544382186448276,0.549552218,0.539806504
"Masvingo",2004,"03",0.598517714741935,0.630126389,0.547956228
"Masvingo",2004,"04",0.622618872433333,0.634839298,0.593611749
"Masvingo",2004,"05",0.553682796580645,0.590714925,0.508570961
"Masvingo",2004,"06",0.4835202865,0.51348561,0.458568535
"Masvingo",2004,"07",0.418603669870968,0.457098597,0.381043115
"Masvingo",2004,"08",0.353784886064516,0.379167019,0.343852121
"Masvingo",2004,"09",0.339333572066667,0.344060643,0.331985464
"Masvingo",2004,"10",0.348918554483871,0.365762675,0.32935346
"Masvingo",2004,"11",0.3584281178,0.365170431,0.353281757
"Masvingo",2004,"12",0.448223105322581,0.5069579,0.362286378
"Masvingo",2005,"01",0.527286300677419,0.57096854,0.499289619
"Masvingo",2005,"02",0.511819386321429,0.529842811,0.49921292
"Masvingo",2005,"03",0.532312514064516,0.538228375,0.527128617
"Masvingo",2005,"04",0.503525052666667,0.539164692,0.463292812
"Masvingo",2005,"05",0.422397756419355,0.456484889,0.397671242
"Masvingo",2005,"06",0.3771670559,0.397907139,0.365090756
"Masvingo",2005,"07",0.349556586612903,0.366098029,0.325982725
"Masvingo",2005,"08",0.312842852387097,0.324575362,0.298510081
"Masvingo",2005,"09",0.292166253066667,0.298714011,0.287126191
"Masvingo",2005,"10",0.282838197903226,0.287501433,0.278105506
"Masvingo",2005,"11",0.294259029,0.335596583,0.277368333
"Masvingo",2005,"12",0.446276825548387,0.537309798,0.342825051
"Masvingo",2006,"01",0.592799153193548,0.639465304,0.539348053
"Masvingo",2006,"02",0.632550592035714,0.643724761,0.60165703
"Masvingo",2006,"03",0.659614796,0.667261443,0.639608745
"Masvingo",2006,"04",0.627317914933333,0.652328509,0.606180857
"Masvingo",2006,"05",0.557894465193548,0.604325267,0.519640662
"Masvingo",2006,"06",0.487099677066667,0.518085894,0.45651152
"Masvingo",2006,"07",0.418921816806452,0.453377617,0.380400714
"Masvingo",2006,"08",0.355083670290323,0.378813452,0.339935267
"Masvingo",2006,"09",0.326123045566667,0.339527775,0.31775067
"Masvingo",2006,"10",0.334608575129032,0.344883122,0.321208605
"Masvingo",2006,"11",0.416851673833333,0.510674297,0.344568346
"Masvingo",2006,"12",0.516280670354839,0.531665741,0.503688775
"Masvingo",2007,"01",0.561013237225806,0.588550795,0.503401001
"Masvingo",2007,"02",0.536441533428571,0.571319291,0.516085242
"Masvingo",2007,"03",0.580043366096774,0.587737852,0.569545597
"Masvingo",2007,"04",0.578642806833333,0.601154183,0.543912816
"Masvingo",2007,"05",0.481097809354839,0.533738761,0.437944601
"Masvingo",2007,"06",0.408487239866667,0.43876407,0.385179591
"Masvingo",2007,"07",0.360018896806452,0.382176583,0.33450262
"Masvingo",2007,"08",0.319803262612903,0.334000061,0.308413862
"Masvingo",2007,"09",0.305402233633333,0.310034989,0.302091785
"Masvingo",2007,"10",0.341394820677419,0.353579776,0.310577256
"Masvingo",2007,"11",0.398005267533333,0.468803592,0.348623568
"Masvingo",2007,"12",0.545008020709677,0.583005251,0.468893806
"Masvingo",2008,"01",0.609955240870968,0.631847659,0.586708079
"Masvingo",2008,"02",0.611597246586207,0.637181848,0.579513358
"Masvingo",2008,"03",0.547468201064516,0.579884314,0.524756218
"Masvingo",2008,"04",0.4862907357,0.521251732,0.456517675
"Masvingo",2008,"05",0.437717709387097,0.454134888,0.413387128
"Masvingo",2008,"06",0.395452132033333,0.411586506,0.374350795
"Masvingo",2008,"07",0.352124991483871,0.372437381,0.336817912
"Masvingo",2008,"08",0.327187758806452,0.336619495,0.31935312
"Masvingo",2008,"09",0.3167888277,0.322190422,0.313802893
"Masvingo",2008,"10",0.319534257419355,0.323748648,0.315620966
"Masvingo",2008,"11",0.3632896655,0.418771588,0.317726606
"Masvingo",2008,"12",0.446049284709677,0.583333952,0.401586337
"Masvingo",2009,"01",0.587003678709677,0.606760707,0.545968096
"Masvingo",2009,"02",0.623029177428571,0.640451499,0.608139406
"Masvingo",2009,"03",0.619477175935484,0.630501193,0.596683216
"Masvingo",2009,"04",0.5912418454,0.624807635,0.553931868
"Masvingo",2009,"05",0.511909536354839,0.554125106,0.46606604
"Masvingo",2009,"06",0.439184807366667,0.463994668,0.415087739
"Masvingo",2009,"07",0.382445619322581,0.415296102,0.361091454
"Masvingo",2009,"08",0.335903220741935,0.358944752,0.320252599
"Masvingo",2009,"09",0.3158506298,0.320392193,0.312313155
"Masvingo",2009,"10",0.328543393129032,0.332108244,0.319784329
"Masvingo",2009,"11",0.376553820633333,0.436160851,0.328829005
"Masvingo",2009,"12",0.521512532,0.552544593,0.442745391
"Masvingo",2010,"01",0.504765680193548,0.53195498,0.483107752
"Masvingo",2010,"02",0.483356504285714,0.569330441,0.45242668
"Masvingo",2010,"03",0.604663897741936,0.623714697,0.576732711
"Masvingo",2010,"04",0.621580470066667,0.63027377,0.608174449
"Masvingo",2010,"05",0.596430174032258,0.619183153,0.567521984
"Masvingo",2010,"06",0.5332226717,0.565473609,0.49199451
"Masvingo",2010,"07",0.452669267419355,0.493961473,0.416318604
"Masvingo",2010,"08",0.375180322064516,0.413752806,0.340424691
"Masvingo",2010,"09",0.327688023433333,0.339851971,0.323792397
"Masvingo",2010,"10",0.326865628322581,0.336202384,0.323689389
"Masvingo",2010,"11",0.3789037811,0.438628123,0.34050991
"Masvingo",2010,"12",0.519964490032258,0.545495259,0.443787057
"Masvingo",2011,"01",0.605057269741936,0.63679096,0.550800221
"Masvingo",2011,"02",0.601281182607143,0.626042764,0.566246231
"Masvingo",2011,"03",0.534301370709677,0.563510197,0.513533692
"Masvingo",2011,"04",0.520404434733333,0.531521939,0.510174336
"Masvingo",2011,"05",0.47138393483871,0.511980313,0.434858899
"Masvingo",2011,"06",0.404801635533333,0.433293287,0.367532495
"Masvingo",2011,"07",0.352110747354839,0.365763223,0.34007612
"Masvingo",2011,"08",0.32626044683871,0.339801415,0.314405017
"Masvingo",2011,"09",0.303577108733333,0.312296567,0.297983039
"Masvingo",2011,"10",0.297860565645161,0.302110246,0.295725016
"Masvingo",2011,"11",0.339560712066667,0.41055366,0.306158422
"Masvingo",2011,"12",0.470440262806452,0.542970524,0.408768755
"Masvingo",2012,"01",0.545833528903226,0.556676899,0.536195705
"Masvingo",2012,"02",0.565420128241379,0.576240982,0.551691973
"Masvingo",2012,"03",0.526242160129032,0.574962512,0.507316887
"Masvingo",2012,"04",0.5033468483,0.528343624,0.463091424
"Masvingo",2012,"05",0.424385255451613,0.461576914,0.395184461
"Masvingo",2012,"06",0.367274477633333,0.392138132,0.343869528
"Masvingo",2012,"07",0.325464332064516,0.342625331,0.309123893
"Masvingo",2012,"08",0.301720320903226,0.310636241,0.297764894
"Masvingo",2012,"09",0.299197945766667,0.302967827,0.295885208
"Masvingo",2012,"10",0.309192173,0.328685446,0.295456901
"Masvingo",2012,"11",0.329914216366667,0.343262761,0.324131636
"Masvingo",2012,"12",0.366527995483871,0.387044086,0.344040808
"Masvingo",2013,"01",0.482837335032258,0.524674592,0.39475977
"Masvingo",2013,"02",0.550404638714286,0.564356617,0.531905227
"Masvingo",2013,"03",0.548067014806452,0.553373766,0.537072084
"Masvingo",2013,"04",0.516237379666667,0.535533209,0.48839683
"Masvingo",2013,"05",0.454385719967742,0.482042581,0.421857494
"Masvingo",2013,"06",0.390814739,0.422506206,0.365167093
"Masvingo",2013,"07",0.345553581322581,0.362262062,0.331325039
"Masvingo",2013,"08",0.312333322612903,0.329382618,0.297231282
"Masvingo",2013,"09",0.293771005466667,0.296675114,0.289067442
"Masvingo",2013,"10",0.307711156290323,0.337069109,0.288337001
"Masvingo",2013,"11",0.3579116901,0.395069817,0.337148955
"Masvingo",2013,"12",0.430072498419355,0.464896325,0.395576331
"Masvingo",2014,"01",0.560009580387097,0.623717964,0.452853438
"Masvingo",2014,"02",0.630180711607143,0.63834815,0.62252549
"Masvingo",2014,"03",0.649035738387097,0.658736897,0.63870883
"Masvingo",2014,"04",0.612246074266667,0.637449169,0.58454724
"Masvingo",2014,"05",0.555902741419355,0.584367166,0.520477483
"Masvingo",2014,"06",0.475028068533333,0.520387312,0.441427553
"Masvingo",2014,"07",0.407781273548387,0.43926747,0.377681243
"Masvingo",2014,"08",0.355554376225806,0.376802971,0.335276336
"Masvingo",2014,"09",0.328882267366667,0.334952536,0.323852013
"Masvingo",2014,"10",0.329722446322581,0.334326373,0.323657226
"Masvingo",2014,"11",0.371864631666667,0.412737919,0.337102008
"Masvingo",2014,"12",0.49963180016129,0.600333622,0.41275516
"Masvingo",2015,"01",0.589158128193548,0.60757013,0.566432949
"Masvingo",2015,"02",0.571816267107143,0.581309615,0.563610091
"Masvingo",2015,"03",0.520335241225806,0.571761115,0.489482778
"Masvingo",2015,"04",0.547372491866667,0.562760305,0.490720046
"Masvingo",2015,"05",0.503775549580645,0.552037036,0.452659165
"Masvingo",2015,"06",0.4154874543,0.450431245,0.386056227
"Masvingo",2015,"07",0.359328638387097,0.384323676,0.337139392
"Masvingo",2015,"08",0.322361799258065,0.334991259,0.318503653
"Masvingo",2015,"09",0.3283998033,0.339365311,0.321008772
"Masvingo",2015,"10",0.331694335645161,0.338777628,0.319993575
"Masvingo",2015,"11",0.325922906166667,0.360040901,0.310399962
"Masvingo",2015,"12",0.389138532225806,0.418183095,0.36075484
"Masvingo",2016,"01",0.389657049354839,0.448031852,0.363413919
"Masvingo",2016,"02",0.444370557448276,0.481603137,0.423263072
"Masvingo",2016,"03",0.548619557741935,0.589058733,0.488225115
"Masvingo",2016,"04",0.5846339808,0.603152439,0.554758269
"Masvingo",2016,"05",0.506349765387097,0.551644668,0.476021133
"Masvingo",2016,"06",0.437270220966667,0.472241925,0.40182698
"Masvingo",2016,"07",0.370779773967742,0.40143222,0.332594428
"Masvingo",2016,"08",0.312178231967742,0.329948784,0.296561352
"Masvingo",2016,"09",0.292021450966667,0.296130317,0.285714219
"Masvingo",2016,"10",0.284400760967742,0.287183826,0.278963919
"Masvingo",2016,"11",0.2999980409,0.345708847,0.277553463
"Masvingo",2016,"12",0.449246571096774,0.542054321,0.352790651
"Masvingo",2017,"01",0.617699216580645,0.659827168,0.544898005
"Masvingo",2017,"02",0.664447147821429,0.680485316,0.6524355
"Masvingo",2017,"03",0.670168245612903,0.689601549,0.65129431
"Masvingo",2017,"04",0.630842124333333,0.650936559,0.60702152
"Masvingo",2017,"05",0.581907214322581,0.605460936,0.549341094
"Masvingo",2017,"06",0.520901180666667,0.546148081,0.493083548
"Masvingo",2017,"07",0.450059070645161,0.489515972,0.412493875
"Masvingo",2017,"08",0.382639150354839,0.411422226,0.354713064
"Masvingo",2017,"09",0.344686545033333,0.353700367,0.340218991
"Masvingo",2017,"10",0.360993351612903,0.374911903,0.35109652
"Masvingo",2017,"11",0.4485888287,0.517453004,0.376748877
"Masvingo",2017,"12",0.527969210483871,0.561939175,0.50356146
"Masvingo",2018,"01",0.521745538903226,0.545196562,0.499423138
"Masvingo",2018,"02",0.592961860142857,0.64349069,0.534245017
"Masvingo",2018,"03",0.638491417516129,0.654379708,0.62453379
"Masvingo",2018,"04",0.634796471666667,0.654807619,0.599842134
"Masvingo",2018,"05",0.566457227548387,0.598461241,0.541603764
"Masvingo",2018,"06",0.490516967433333,0.541730258,0.451275779
"Masvingo",2018,"07",0.438531514354839,0.471545419,0.401709604
"Masvingo",2018,"08",0.37423362116129,0.398814905,0.362414974
"Masvingo",2018,"09",0.351317950466667,0.362640126,0.344480443
"Masvingo",2018,"10",0.34236883383871,0.347290543,0.33833605
"Masvingo",2018,"11",0.342942120133333,0.362374466,0.338299545
"Masvingo",2018,"12",0.428946340677419,0.471753824,0.363452515
"Masvingo",2019,"01",0.521966612580645,0.543624881,0.487809785
"Masvingo",2019,"02",0.527761576035714,0.575157504,0.48892946
"Masvingo",2019,"03",0.604408545774194,0.630730524,0.575877779
"Masvingo",2019,"04",0.6063206462,0.620838349,0.55770582
"Masvingo",2019,"05",0.535104223258065,0.581115431,0.493211123
"Masvingo",2019,"06",0.453336630066667,0.486899089,0.413748364
"Masvingo",2019,"07",0.379814411290323,0.412484093,0.352614463
"Masvingo",2019,"08",0.335779697322581,0.353548612,0.325264716
"Masvingo",2019,"09",0.319966139766667,0.326369639,0.316521157
"Masvingo",2019,"10",0.317266942903226,0.319821727,0.314512592
"Masvingo",2019,"11",0.3483408751,0.390601469,0.31392154
"Masvingo",2019,"12",0.417211879774194,0.442567274,0.388687167
"Masvingo",2020,"01",0.483597011903226,0.544835973,0.411807855
"Masvingo",2020,"02",0.576467840137931,0.598965208,0.530994454
"Masvingo",2020,"03",0.588565194322581,0.598949599,0.567483758
"Masvingo",2020,"04",0.548395563066667,0.567635625,0.521505953
"Masvingo",2020,"05",0.474765926258065,0.518229473,0.438130198
"Masvingo",2020,"06",0.418592130666667,0.437659231,0.39328169
"Masvingo",2020,"07",0.363341634290323,0.391401343,0.339589518
"Masvingo",2020,"08",0.326426311903226,0.338848751,0.312710243
"Masvingo",2020,"09",0.3097523948,0.313631264,0.302507942
"Masvingo",2020,"10",0.34587207083871,0.363657227,0.302651057
"Masvingo",2020,"11",0.3894097936,0.414356364,0.369156133
"Masvingo",2020,"12",0.555408757387097,0.600891114,0.439787906
"Masvingo",2021,"01",0.639942420064516,0.669742336,0.594598586
"Masvingo",2021,"02",0.674587658714286,0.681910687,0.670309786
"Masvingo",2021,"03",0.647098404935484,0.676733338,0.618460566
"Masvingo",2021,"04",0.574746253633333,0.616890559,0.54292683
"Masvingo",2021,"05",0.513269959870968,0.542781647,0.486048794
"Masvingo",2021,"06",0.454335209133333,0.486096982,0.427336497
"Masvingo",2021,"07",0.398463955709677,0.422969402,0.37079561
"Masvingo",2021,"08",0.35727658983871,0.367894618,0.346317364
"Masvingo",2021,"09",0.3504220717,0.35597863,0.345285704
"Masvingo",2021,"10",0.381665657677419,0.41948918,0.356049094
"Masvingo",2021,"11",0.4471998026,0.496385638,0.419381587
"Masvingo",2021,"12",0.5696115986,0.637135858,0.49694527
"Matobo",2000,"03",0.60498743435,0.614928637,0.594101367
"Matobo",2000,"04",0.576068439266667,0.613198071,0.547719445
"Matobo",2000,"05",0.509272270774194,0.547733281,0.480172661
"Matobo",2000,"06",0.461024013833333,0.477105701,0.454231461
"Matobo",2000,"07",0.415980037903226,0.452338067,0.373252905
"Matobo",2000,"08",0.353795336548387,0.375220792,0.337438219
"Matobo",2000,"09",0.3279098222,0.337692841,0.323112499
"Matobo",2000,"10",0.330003089354839,0.349098734,0.32134898
"Matobo",2000,"11",0.384492042166667,0.406634815,0.355491178
"Matobo",2000,"12",0.448763637645161,0.486659334,0.406487434
"Matobo",2001,"01",0.440348070935484,0.471034862,0.423336341
"Matobo",2001,"02",0.524672348142857,0.629825016,0.44417968
"Matobo",2001,"03",0.596640187580645,0.615944189,0.571694731
"Matobo",2001,"04",0.563398191533333,0.601635552,0.526692206
"Matobo",2001,"05",0.480071695967742,0.525684664,0.442400967
"Matobo",2001,"06",0.421120634875,0.443499186,0.371392359
"Matobo",2001,"07",0.353020289645161,0.375889714,0.321631717
"Matobo",2001,"08",0.302726958451613,0.323051144,0.284237332
"Matobo",2001,"09",0.2834804193,0.288262832,0.276508519
"Matobo",2001,"10",0.308194673387097,0.344298177,0.287517186
"Matobo",2001,"11",0.440224029433333,0.557280281,0.347876815
"Matobo",2001,"12",0.588984855806452,0.616007751,0.546630552
"Matobo",2002,"01",0.519053859193548,0.545997063,0.487707887
"Matobo",2002,"02",0.477690529178571,0.495492665,0.43820506
"Matobo",2002,"03",0.394362256483871,0.437278318,0.343206826
"Matobo",2002,"04",0.375092633366667,0.391652394,0.356885745
"Matobo",2002,"05",0.367781392419355,0.388093918,0.35045224
"Matobo",2002,"06",0.3496134177,0.359843359,0.33063611
"Matobo",2002,"07",0.315551450645161,0.32967579,0.304473102
"Matobo",2002,"08",0.286715608612903,0.303584824,0.277462905
"Matobo",2002,"09",0.268374144866667,0.278231595,0.262139127
"Matobo",2002,"10",0.265500221451613,0.272121237,0.262677528
"Matobo",2002,"11",0.302075071566667,0.310929811,0.275985351
"Matobo",2002,"12",0.328036843612903,0.35969291,0.305657214
"Matobo",2003,"01",0.359837177967742,0.36720135,0.35536978
"Matobo",2003,"02",0.371115249964286,0.40912559,0.352734711
"Matobo",2003,"03",0.453549184516129,0.464207322,0.409541644
"Matobo",2003,"04",0.422102791266667,0.453944573,0.395270393
"Matobo",2003,"05",0.37109217183871,0.391785628,0.352973873
"Matobo",2003,"06",0.343734163566667,0.35199006,0.330861094
"Matobo",2003,"07",0.307691160354839,0.328701184,0.288357769
"Matobo",2003,"08",0.267642747290323,0.286895681,0.254561402
"Matobo",2003,"09",0.2485471407,0.253758461,0.244038609
"Matobo",2003,"10",0.250339521354839,0.279970268,0.242045082
"Matobo",2003,"11",0.358388889266667,0.384816352,0.289048567
"Matobo",2003,"12",0.419501803096774,0.468077936,0.381903009
"Matobo",2004,"01",0.429395781129032,0.49615267,0.38407649
"Matobo",2004,"02",0.462247052896552,0.470084686,0.451879973
"Matobo",2004,"03",0.550036433483871,0.572380162,0.409940202
"Matobo",2004,"04",0.541390108233333,0.57199347,0.514980632
"Matobo",2004,"05",0.463579352741935,0.509041163,0.425655754
"Matobo",2004,"06",0.398834978566667,0.422948042,0.371918251
"Matobo",2004,"07",0.346355310580645,0.376262232,0.321020485
"Matobo",2004,"08",0.302872778516129,0.317718584,0.288604669
"Matobo",2004,"09",0.282002414533333,0.287245666,0.276254223
"Matobo",2004,"10",0.276306954354839,0.280935898,0.272535141
"Matobo",2004,"11",0.2802171154,0.281579383,0.278886567
"Matobo",2004,"12",0.387495336354839,0.441820551,0.280048884
"Matobo",2005,"01",0.43490815683871,0.498593628,0.395891044
"Matobo",2005,"02",0.465479659178571,0.486921623,0.454006732
"Matobo",2005,"03",0.436201329193548,0.458843209,0.415504913
"Matobo",2005,"04",0.4186750179,0.439190476,0.378089987
"Matobo",2005,"05",0.354807860903226,0.376652303,0.33270294
"Matobo",2005,"06",0.316236623166667,0.329783563,0.305650417
"Matobo",2005,"07",0.295778951387097,0.305365325,0.283809808
"Matobo",2005,"08",0.279125662,0.285188273,0.270726593
"Matobo",2005,"09",0.259194433633333,0.273008418,0.250913181
"Matobo",2005,"10",0.247221221645161,0.250793387,0.244478013
"Matobo",2005,"11",0.2638728771,0.302516559,0.24646131
"Matobo",2005,"12",0.411142697645161,0.468737867,0.318727869
"Matobo",2006,"01",0.526711444580645,0.57182672,0.465072491
"Matobo",2006,"02",0.563756949464286,0.590986187,0.532129655
"Matobo",2006,"03",0.580375672322581,0.593988579,0.526591269
"Matobo",2006,"04",0.485039875666667,0.51910785,0.456631104
"Matobo",2006,"05",0.420547729354839,0.458204587,0.386694765
"Matobo",2006,"06",0.3626203056,0.384725658,0.342000601
"Matobo",2006,"07",0.320518083096774,0.340305292,0.300227493
"Matobo",2006,"08",0.289737314129032,0.299356016,0.28197726
"Matobo",2006,"09",0.275335169633333,0.281187641,0.271229399
"Matobo",2006,"10",0.283599911806452,0.289571763,0.278281336
"Matobo",2006,"11",0.3549730684,0.457988797,0.288594809
"Matobo",2006,"12",0.473224089677419,0.507565164,0.449896435
"Matobo",2007,"01",0.506196710096774,0.551443966,0.456636986
"Matobo",2007,"02",0.451015609821429,0.46701363,0.443519367
"Matobo",2007,"03",0.455975551516129,0.478997294,0.432659138
"Matobo",2007,"04",0.495267784266667,0.508126067,0.446121956
"Matobo",2007,"05",0.432227593612903,0.479210746,0.388891094
"Matobo",2007,"06",0.358320173133333,0.387878696,0.337624775
"Matobo",2007,"07",0.311444959419355,0.336504826,0.294603309
"Matobo",2007,"08",0.284702676,0.295293294,0.278673566
"Matobo",2007,"09",0.2730012112,0.279037436,0.268010625
"Matobo",2007,"10",0.317640637677419,0.353552061,0.273685881
"Matobo",2007,"11",0.377383328566667,0.415417645,0.353676761
"Matobo",2007,"12",0.470306527967742,0.544952253,0.40187871
"Matobo",2008,"01",0.548948567967742,0.597724829,0.509232935
"Matobo",2008,"02",0.535330953517241,0.570006535,0.511648551
"Matobo",2008,"03",0.481882853516129,0.514806661,0.442144673
"Matobo",2008,"04",0.402216398566667,0.438979645,0.376572466
"Matobo",2008,"05",0.354383439064516,0.374843149,0.338453902
"Matobo",2008,"06",0.327057714933333,0.338656909,0.314114491
"Matobo",2008,"07",0.302965949580645,0.312805883,0.291026492
"Matobo",2008,"08",0.287866705225806,0.291312638,0.281506103
"Matobo",2008,"09",0.2747758556,0.283060626,0.271657828
"Matobo",2008,"10",0.270095884677419,0.275390519,0.267991545
"Matobo",2008,"11",0.324682628166667,0.403303095,0.268612367
"Matobo",2008,"12",0.450709983709677,0.530871646,0.404630508
"Matobo",2009,"01",0.570599670064516,0.599280754,0.530743659
"Matobo",2009,"02",0.59523527225,0.614901187,0.585674125
"Matobo",2009,"03",0.576770586580645,0.602241647,0.543622272
"Matobo",2009,"04",0.489929208866667,0.539706475,0.444075855
"Matobo",2009,"05",0.421845562903226,0.4443692,0.389140046
"Matobo",2009,"06",0.365718281766667,0.388170415,0.34043062
"Matobo",2009,"07",0.322396004741935,0.338221658,0.303980618
"Matobo",2009,"08",0.289294890516129,0.302781019,0.27821036
"Matobo",2009,"09",0.279412813233333,0.283326769,0.27641821
"Matobo",2009,"10",0.284525386,0.291926958,0.281160441
"Matobo",2009,"11",0.364520263,0.42444821,0.294767088
"Matobo",2009,"12",0.492502603967742,0.517179575,0.426540493
"Matobo",2010,"01",0.481544271774194,0.501850272,0.468157466
"Matobo",2010,"02",0.471550412964286,0.527916051,0.44505109
"Matobo",2010,"03",0.49401197016129,0.515580414,0.466850841
"Matobo",2010,"04",0.506899634466667,0.527294028,0.4697357
"Matobo",2010,"05",0.498293873774194,0.525007378,0.466152354
"Matobo",2010,"06",0.427445212733333,0.464667239,0.388093397
"Matobo",2010,"07",0.354049423096774,0.385098387,0.328240797
"Matobo",2010,"08",0.30789716483871,0.326509555,0.289714021
