"","newDate","Moisture.1","Wet.1","Ideal.1","Dry.1","ExtremelyDry.1","Moisture.2","Wet.2","Ideal.2","Dry.2","ExtremelyDry.2","Moisture.3","Wet.3","Ideal.3","Dry.3","ExtremelyDry.3","Moisture.4","Wet.4","Ideal.4","Dry.4","ExtremelyDry.4","Moisture.5","Wet.5","Ideal.5","Dry.5","ExtremelyDry.5","Moisture.6","Wet.6","Ideal.6","Dry.6","ExtremelyDry.6"
"1543",2017-06-11,24.5463998440082,0,0,0,1,15.5781696190739,0,0,0,1,13.6483228605203,0,0,0,1,12.7840921976811,0,0,0,1,11.8362798972003,0,0,0,1,11.1293071009913,0,0,0,1
"1549",2017-06-14,23.7832044397349,0,0,0,1,14.6924790457077,0,0,0,1,13.0503818614423,0,0,0,1,12.4500385888556,0,0,0,1,11.5939980704387,0,0,0,1,11.0020551254098,0,0,0,1
"1555",2017-06-17,23.0050959831276,0,0,0,1,14.0773336090271,0,0,0,1,12.6162292107198,0,0,0,1,12.2259770780236,0,0,0,1,11.4512150300749,0,0,0,1,10.9131383255026,0,0,0,1
"1561",2017-06-20,22.6805156104242,0,0,0,1,13.5834261738014,0,0,0,1,12.3674982166911,0,0,0,1,12.0403237870722,0,0,0,1,11.3786296091825,0,0,0,1,10.8832774548956,0,0,0,1
"1567",2017-06-23,21.8417681420859,0,0,0,1,13.1238431171594,0,0,0,1,12.1122538613112,0,0,0,1,11.7941717901721,0,0,0,1,11.2340722937554,0,0,0,1,10.738510074783,0,0,0,1
"1573",2017-06-26,21.0091349212155,0,0,0,1,12.5790858585053,0,0,0,1,11.7949749672109,0,0,0,1,11.5027667096572,0,0,0,1,11.0679566448834,0,0,0,1,10.5798633107088,0,0,0,1
"1579",2017-06-29,20.3734014628622,0,0,0,1,12.0455859355549,0,0,0,1,11.5056138848,0,0,0,1,11.1379034747551,0,0,0,1,10.8984197264959,0,0,0,1,10.3255252802037,0,0,0,1
"1585",2017-07-02,19.9932107563215,0,0,0,1,11.8138303302867,0,0,0,1,11.465162525705,0,0,0,1,11.2374975010426,0,0,0,1,10.919596379643,0,0,0,1,10.3417031719901,0,0,0,1
"1591",2017-07-05,21.5103921137034,0,0,0,1,13.0891536610795,0,0,0,1,13.2044224701602,0,0,0,1,12.2014173462743,0,0,0,1,11.2210698960528,0,0,0,1,10.4952021663912,0,0,0,1
"1597",2017-07-08,22.1233787054802,0,0,0,1,13.4215215516428,0,0,0,1,14.0573335610888,0,0,0,1,12.2361030903775,0,0,0,1,11.1765064286426,0,0,0,1,10.5024496125921,0,0,0,1
"1603",2017-07-11,21.5619282867075,0,0,0,1,13.1867617744459,0,0,0,1,13.7630253050432,0,0,0,1,11.9412573497748,0,0,0,1,10.9665409001628,0,0,0,1,10.369505106393,0,0,0,1
"1609",2017-07-14,20.783371986109,0,0,0,1,12.7393366539482,0,0,0,1,13.171575017909,0,0,0,1,11.4953024195128,0,0,0,1,10.81187904115,0,0,0,1,10.3328552722874,0,0,0,1
"1615",2017-07-17,20.0683892844319,0,0,0,1,12.2638848380028,0,0,0,1,12.6233214421723,0,0,0,1,11.0955186865233,0,0,0,1,10.657281738842,0,0,0,1,10.2032113505696,0,0,0,1
"1621",2017-07-20,19.5380621827996,0,0,0,1,11.7872620222088,0,0,0,1,12.1951579163976,0,0,0,1,10.7932678366207,0,0,0,1,10.5520228640393,0,0,0,1,10.1514722581895,0,0,0,1
"1627",2017-07-23,18.7748922631837,0,0,0,1,11.3494162318331,0,0,0,1,11.7786461918347,0,0,0,1,10.5119068265727,0,0,0,1,10.4603570540328,0,0,0,1,10.0276627928997,0,0,0,1
"1633",2017-07-26,17.9996299733711,0,0,0,1,11.0793863134742,0,0,0,1,11.503164636777,0,0,0,1,10.367902752929,0,0,0,1,10.3859253950406,0,0,0,1,9.87879830304957,0,0,0,1
"1639",2017-07-29,17.813949230623,0,0,0,1,10.8011562386904,0,0,0,1,11.44544997263,0,0,0,1,10.5855185002169,0,0,0,1,10.6465173192807,0,0,0,1,10.1624152470386,0,0,0,1
"1645",2017-08-01,18.5013742808965,0,0,0,1,10.6662035719294,0,0,0,1,11.5103885458587,0,0,0,1,10.7695415075579,0,0,0,1,10.8387066972621,0,0,0,1,10.201340759314,0,0,0,1
"1651",2017-08-04,18.4490074586387,0,0,0,1,10.5410224917766,0,0,0,1,11.3401614318124,0,0,0,1,10.687431844038,0,0,0,1,10.7686949425577,0,0,0,1,10.1120717443713,0,0,0,1
"1657",2017-08-07,18.1941300818244,0,0,0,1,10.3763162449776,0,0,0,1,11.19867335542,0,0,0,1,10.4998753294891,0,0,0,1,10.589365618764,0,0,0,1,9.94923737766263,0,0,0,1
"1663",2017-08-10,17.7322227220401,0,0,0,1,10.1704271528251,0,0,0,1,11.0157955909257,0,0,0,1,10.312991787543,0,0,0,1,10.39692604132,0,0,0,1,9.8131002777164,0,0,0,1
"1669",2017-08-13,17.0733734127222,0,0,0,1,9.95386621752313,0,0,0,1,10.7912466072614,0,0,0,1,10.1475513775907,0,0,0,1,10.2143642583003,0,0,0,1,9.73443543263617,0,0,0,1
"1675",2017-08-16,16.2803471845453,0,0,0,1,9.74462275465935,0,0,0,1,10.5391694731362,0,0,0,1,9.95978689953508,0,0,0,1,10.0628761968746,0,0,0,1,9.56771299318188,0,0,0,1
"1681",2017-08-19,15.7062148170104,0,0,0,1,9.70571162057006,0,0,0,1,10.4881643722322,0,0,0,1,9.9756383270604,0,0,0,1,10.0556505658269,0,0,0,1,9.54007901324724,0,0,0,1
"1687",2017-08-22,14.9510433344766,0,0,0,1,9.5417756451376,0,0,0,1,10.2301831690077,0,0,0,1,9.80516690191433,0,0,0,1,9.90297578409516,0,0,0,1,9.45523678573185,0,0,0,1
"1693",2017-08-25,14.1978388493548,0,0,0,1,9.39392534616643,0,0,0,1,10.0118645587987,0,0,0,1,9.65790970941192,0,0,0,1,9.74847635621505,0,0,0,1,9.35384254352818,0,0,0,1
"1699",2017-08-28,13.6646218622713,0,0,0,1,9.38893775558903,0,0,0,1,9.99193377017263,0,0,0,1,9.73063524308233,0,0,0,1,9.79947021869596,0,0,0,1,9.38822462512261,0,0,0,1
"1705",2017-08-31,12.9602751126616,0,0,0,1,9.30017842632134,0,0,0,1,9.86766641177314,0,0,0,1,9.6272283538869,0,0,0,1,9.77795623183498,0,0,0,1,9.44890377518352,0,0,0,1
"1711",2017-09-03,12.4062569896736,0,0,0,1,9.35451347017866,0,0,0,1,9.9051747364682,0,0,0,1,9.6369424906208,0,0,0,1,9.858097316544,0,0,0,1,9.48248861353085,0,0,0,1
"1717",2017-09-06,11.8129764546623,0,0,0,1,9.31821140719587,0,0,0,1,9.83462097937053,0,0,0,1,9.57864930530613,0,0,0,1,9.76538879998531,0,0,0,1,9.43194018688177,0,0,0,1
"1723",2017-09-09,11.4010806455565,0,0,0,1,9.25973062008986,0,0,0,1,9.7603006292778,0,0,0,1,9.49686952991773,0,0,0,1,9.71609240426342,0,0,0,1,9.37348575420995,0,0,0,1
"1729",2017-09-12,10.989380835722,0,0,0,1,9.21391219265723,0,0,0,1,9.68693240851538,0,0,0,1,9.44848762330477,0,0,0,1,9.64810443209963,0,0,0,1,9.2734108995589,0,0,0,1
"1735",2017-09-15,10.6806706501832,0,0,0,1,9.1267379794384,0,0,0,1,9.61578222348245,0,0,0,1,9.40973770448698,0,0,0,1,9.62841910833893,0,0,0,1,9.29084908071601,0,0,0,1
"1741",2017-09-18,10.4630907869145,0,0,0,1,9.10943342306313,0,0,0,1,9.58859339645296,0,0,0,1,9.39754769063282,0,0,0,1,9.63529933830653,0,0,0,1,9.25752465006266,0,0,0,1
"1747",2017-09-21,10.2661267840466,0,0,0,1,9.14262131912716,0,0,0,1,9.59004994562542,0,0,0,1,9.42564721021172,0,0,0,1,9.67039828091476,0,0,0,1,9.29410458061347,0,0,0,1
"1753",2017-09-24,10.0878677703173,0,0,0,1,9.10172518689993,0,0,0,1,9.54848819861253,0,0,0,1,9.3713048743968,0,0,0,1,9.61863657518793,0,0,0,1,9.23899544814653,0,0,0,1
"1759",2017-09-27,10.3710053750012,0,0,0,1,9.15279963918515,0,0,0,1,9.66750058820644,0,0,0,1,9.56073744769859,0,0,0,1,9.94456523597467,0,0,0,1,9.74455127043374,0,0,0,1
"1765",2017-09-30,10.8315224628199,0,0,0,1,9.22718411808443,0,0,0,1,9.71921205884309,0,0,0,1,9.68235548871566,0,0,0,1,10.3454212894707,0,0,0,1,10.0478584284062,0,0,0,1
"1771",2017-10-03,10.7458798325358,0,0,0,1,9.25401542980112,0,0,0,1,9.6996150484073,0,0,0,1,9.64922500848707,0,0,0,1,10.1181466376435,0,0,0,1,9.73883737313508,0,0,0,1
"1777",2017-10-06,10.6015673916223,0,0,0,1,9.39288232215287,0,0,0,1,9.91216550130039,0,0,0,1,10.6350906362692,0,0,0,1,11.1908113119881,0,0,0,1,11.5799758328978,0,0,0,1
"1783",2017-10-09,13.864140534511,0,0,0,1,9.93607512156726,0,0,0,1,11.1550887208646,0,0,0,1,12.1656076463469,0,0,0,1,13.5367790437559,0,0,0,1,15.1771112332604,0,0,0,1
"1789",2017-10-12,14.7920265984647,0,0,0,1,9.7731616136241,0,0,0,1,11.1099864536239,0,0,0,1,11.3615848445849,0,0,0,1,12.2879915827739,0,0,0,1,15.6845672703235,0,0,0,1
"1795",2017-10-15,13.5754725783557,0,0,0,1,9.30505703971391,0,0,0,1,10.1864492545257,0,0,0,1,10.2124132957638,0,0,0,1,10.7957407128824,0,0,0,1,13.6439923159592,0,0,0,1
"1801",2017-10-18,12.7726388321356,0,0,0,1,9.09567797053238,0,0,0,1,9.85471455704762,0,0,0,1,9.85067049931498,0,0,0,1,10.331258119269,0,0,0,1,11.8341974071957,0,0,0,1
"1807",2017-10-21,12.7270727454616,0,0,0,1,9.15241484734782,0,0,0,1,9.87886423335548,0,0,0,1,10.8679484110591,0,0,0,1,12.8345877701455,0,0,0,1,13.3585543989686,0,0,0,1
"1813",2017-10-24,11.7571315098583,0,0,0,1,9.07021161375774,0,0,0,1,9.67568980530957,0,0,0,1,10.2417183085683,0,0,0,1,11.272361336529,0,0,0,1,12.0672179688052,0,0,0,1
"1819",2017-10-27,29.6121786299781,0,0,0,1,12.0974801116059,0,0,0,1,14.7585144641976,0,0,0,1,17.6484113138866,0,0,0,1,17.7359057906824,0,0,0,1,16.8270582093624,0,0,0,1
"1825",2017-10-30,36.443263581559,0,0,0,1,13.175208878315,0,0,0,1,16.6750544093184,0,0,0,1,21.8227760936899,0,0,0,1,19.7956162259268,0,0,0,1,18.540383365026,0,0,0,1
"1831",2017-11-02,33.8516447071989,0,0,0,1,12.2534170215126,0,0,0,1,15.0919769558062,0,0,0,1,18.6894009670976,0,0,0,1,16.1001542775289,0,0,0,1,15.8446768449223,0,0,0,1
"1837",2017-11-05,30.8412705817216,0,0,0,1,11.0749797421871,0,0,0,1,13.1866401771298,0,0,0,1,15.1820663884204,0,0,0,1,13.2019119755114,0,0,0,1,13.2544072171937,0,0,0,1
"1843",2017-11-08,29.6048566619737,0,0,0,1,11.9417778118834,0,0,0,1,13.2246682240772,0,0,0,1,14.5185950421627,0,0,0,1,12.9898276819844,0,0,0,1,12.1633973360893,0,0,0,1
"1849",2017-11-11,46.9532550873263,0,0,1,0,25.3656913738548,0,0,0,1,30.8932764843814,0,0,0,1,32.2225630246247,0,0,0,1,23.997975971774,0,0,0,1,18.0398882815593,0,0,0,1
"1855",2017-11-14,62.998790989232,0,1,0,0,38.764547755967,0,0,0,1,49.0466305598449,0,0,1,0,46.31134179459,0,0,1,0,33.3288993367846,0,0,0,1,26.6671657876338,0,0,0,1
"1861",2017-11-17,67.3488803375544,0,1,0,0,46.0096633030147,0,0,1,0,58.7166246384069,0,1,0,0,50.0385116897552,0,1,0,0,33.9909533787018,0,0,0,1,26.7402962376834,0,0,0,1
"1867",2017-11-20,64.5741242657789,0,1,0,0,42.9407836919128,0,0,1,0,54.4347379226264,0,1,0,0,42.640829724214,0,0,1,0,26.7827046107032,0,0,0,1,21.4416134879502,0,0,0,1
"1873",2017-11-23,63.9096922231538,0,1,0,0,43.4037716996189,0,0,1,0,54.395326768541,0,1,0,0,41.3597558367276,0,0,1,0,23.8905561377563,0,0,0,1,18.5500224924015,0,0,0,1
"1879",2017-11-26,72.8791834808879,0,1,0,0,52.2134012401011,0,1,0,0,66.4812879797528,0,1,0,0,48.2041233987175,0,0,1,0,32.2830858603595,0,0,0,1,23.6895549943325,0,0,0,1
"1885",2017-11-29,73.9177678447926,0,1,0,0,53.6582592768393,0,1,0,0,66.2655415426595,0,1,0,0,46.3044016203339,0,0,1,0,29.7680551027444,0,0,0,1,24.2926168214255,0,0,0,1
"1891",2017-12-02,67.1560749386942,0,1,0,0,47.0354112859373,0,0,1,0,56.5503270085123,0,1,0,0,37.9950634937461,0,0,0,1,23.683525547423,0,0,0,1,19.6302983686881,0,0,0,1
"1897",2017-12-05,64.6365813373919,0,1,0,0,40.8508485898628,0,0,1,0,46.7745934234606,0,0,1,0,32.7211994389071,0,0,0,1,22.1820697483761,0,0,0,1,18.0273773130884,0,0,0,1
"1903",2017-12-08,70.070089671123,0,1,0,0,38.9022823098937,0,0,0,1,43.1316250950218,0,0,1,0,34.1050664323068,0,0,0,1,25.8938655556772,0,0,0,1,20.8549019334329,0,0,0,1
"1909",2017-12-11,68.7713426495978,0,1,0,0,38.8143644687202,0,0,0,1,39.7283999044848,0,0,0,1,31.070861742941,0,0,0,1,24.1825075981878,0,0,0,1,18.9239243157497,0,0,0,1
"1915",2017-12-14,72.0008959197383,0,1,0,0,48.0619693704043,0,0,1,0,42.8625427164053,0,0,1,0,30.955301443661,0,0,0,1,23.3916306753411,0,0,0,1,17.7062382011248,0,0,0,1
"1921",2017-12-17,69.3760941292243,0,1,0,0,46.9664235694849,0,0,1,0,38.9124031374907,0,0,0,1,27.3401623590613,0,0,0,1,20.7684346303455,0,0,0,1,16.1467959662806,0,0,0,1
"1927",2017-12-20,72.5487211178347,0,1,0,0,50.3625139752672,0,1,0,0,42.6586322055089,0,0,1,0,33.2420013741646,0,0,0,1,24.0846232998459,0,0,0,1,16.0837716962826,0,0,0,1
"1933",2017-12-23,79.6308049667063,0,1,0,0,61.0206403570495,0,1,0,0,58.2279543500916,0,1,0,0,47.9490609092421,0,0,1,0,38.4763996227443,0,0,0,1,27.6556088716665,0,0,0,1
"1939",2017-12-26,85.2468017088026,1,0,0,0,77.8762283368615,0,1,0,0,75.2988076618865,0,1,0,0,61.5517403918868,0,1,0,0,47.7703299448656,0,0,1,0,33.4536157670638,0,0,0,1
"1945",2017-12-29,79.9547009468371,0,1,0,0,74.0017938928755,0,1,0,0,67.5527781021569,0,1,0,0,54.3173330341345,0,1,0,0,40.3068347053256,0,0,1,0,29.0389390434393,0,0,0,1
"1951",2018-01-01,79.5529237979609,0,1,0,0,68.1470971106721,0,1,0,0,60.7830392893524,0,1,0,0,48.5715731881954,0,0,1,0,36.3524662188092,0,0,0,1,26.5680820402559,0,0,0,1
"1957",2018-01-04,80.290778156099,1,0,0,0,66.3082316328869,0,1,0,0,57.7332616057091,0,1,0,0,43.5795734968344,0,0,1,0,32.0817443159012,0,0,0,1,23.2586854621702,0,0,0,1
"1963",2018-01-07,75.6525567878669,0,1,0,0,56.9279569355945,0,1,0,0,48.3733607661982,0,0,1,0,35.2288529907681,0,0,0,1,25.5035969908612,0,0,0,1,19.1835912314433,0,0,0,1
"1969",2018-01-10,80.6939101389225,1,0,0,0,55.3454562788461,0,1,0,0,44.683222271849,0,0,1,0,34.9400849057192,0,0,0,1,25.7700873956846,0,0,0,1,20.5233676398218,0,0,0,1
"1975",2018-01-13,78.1571167732938,0,1,0,0,49.8885941896735,0,0,1,0,38.7490170792709,0,0,0,1,29.7076827528908,0,0,0,1,22.2016785917033,0,0,0,1,17.9745734310977,0,0,0,1
"1981",2018-01-16,77.5778965469194,0,1,0,0,48.1091472251839,0,0,1,0,34.8509889052848,0,0,0,1,27.4999469535896,0,0,0,1,20.4276873475431,0,0,0,1,16.0590623304435,0,0,0,1
"1987",2018-01-19,72.7222824449706,0,1,0,0,43.3098363345857,0,0,1,0,29.8110186124259,0,0,0,1,22.8353412885645,0,0,0,1,17.560817177977,0,0,0,1,14.313101794769,0,0,0,1
"1993",2018-01-22,67.5041106573884,0,1,0,0,37.8420938066175,0,0,0,1,25.0830288116908,0,0,0,1,18.9740146590585,0,0,0,1,15.376565088004,0,0,0,1,12.6716455969859,0,0,0,1
"1999",2018-01-25,63.5561515403682,0,1,0,0,36.5598708934247,0,0,0,1,21.6554970272383,0,0,0,1,17.3643611189307,0,0,0,1,15.8703962299682,0,0,0,1,12.3516951804969,0,0,0,1
"2005",2018-01-28,66.7483073614541,0,1,0,0,38.3396420159261,0,0,0,1,21.0237297917494,0,0,0,1,20.2236077801168,0,0,0,1,19.082957345096,0,0,0,1,14.1651699931123,0,0,0,1
"2011",2018-01-31,73.6791453531047,0,1,0,0,46.8942193797054,0,0,1,0,34.3127295379779,0,0,0,1,33.8869632896534,0,0,0,1,27.8981952885301,0,0,0,1,18.811181697342,0,0,0,1
"2017",2018-02-03,85.1776146987806,1,0,0,0,63.0475128972329,0,1,0,0,60.0278168154828,0,1,0,0,61.7100392029168,0,1,0,0,52.6787532245824,0,1,0,0,32.9043650495198,0,0,0,1
"2023",2018-02-06,86.4847025706731,1,0,0,0,80.1258454109439,1,0,0,0,69.2075685376516,0,1,0,0,68.7147092210996,0,1,0,0,58.4951173584493,0,1,0,0,35.5152233135562,0,0,0,1
"2029",2018-02-09,88.9726758677972,1,0,0,0,94.4706484972564,1,0,0,0,82.9521406915524,1,0,0,0,74.3800785975516,0,1,0,0,58.8400239829775,0,1,0,0,34.3769950213987,0,0,0,1
"2035",2018-02-12,96.0838200915691,1,0,0,0,98.9660781650138,1,0,0,0,98.3948484498766,1,0,0,0,87.5608608240569,1,0,0,0,65.8454766577938,0,1,0,0,41.5018966236646,0,0,1,0
"2041",2018-02-15,97.7299949471844,1,0,0,0,97.8124885854394,1,0,0,0,97.9237500477258,1,0,0,0,90.1989705196788,1,0,0,0,73.7760925787894,0,1,0,0,47.9917832450492,0,0,1,0
"2047",2018-02-18,98.8703879228877,1,0,0,0,98.6519871307005,1,0,0,0,99.1935877223059,1,0,0,0,94.2292339559702,1,0,0,0,82.948387966586,1,0,0,0,54.0079306131946,0,1,0,0
"2053",2018-02-21,98.6749055335655,1,0,0,0,98.253491088218,1,0,0,0,98.8758268590968,1,0,0,0,97.9537533928175,1,0,0,0,91.9595836774758,1,0,0,0,67.5096720391088,0,1,0,0
"2059",2018-02-24,98.3880599111844,1,0,0,0,97.538192494338,1,0,0,0,97.6875289837753,1,0,0,0,98.4768670987834,1,0,0,0,95.4787291549518,1,0,0,0,76.3537749373529,0,1,0,0
"2065",2018-02-27,99.430730703252,1,0,0,0,98.8807032803744,1,0,0,0,99.0943757033148,1,0,0,0,99.000715018692,1,0,0,0,96.8275085294944,1,0,0,0,80.0552494610465,1,0,0,0
"2071",2018-03-02,98.7846258790506,1,0,0,0,99.113963667505,1,0,0,0,98.7285389175514,1,0,0,0,98.2409579470237,1,0,0,0,94.8072894486884,1,0,0,0,74.4278907051932,0,1,0,0
"2077",2018-03-05,95.2497175359427,1,0,0,0,98.5631572257694,1,0,0,0,94.9402952608516,1,0,0,0,93.4376677325425,1,0,0,0,88.4468652227448,1,0,0,0,65.3834804547578,0,1,0,0
"2083",2018-03-08,93.9181068697347,1,0,0,0,97.1420815673786,1,0,0,0,92.7676064496405,1,0,0,0,87.7323113352208,1,0,0,0,79.8145845235156,0,1,0,0,56.7102195860328,0,1,0,0
"2089",2018-03-11,93.5799545061622,1,0,0,0,96.7203649421752,1,0,0,0,90.8659494227506,1,0,0,0,82.1762542931875,1,0,0,0,71.0403386413124,0,1,0,0,49.5154003806257,0,0,1,0
"2095",2018-03-14,87.8409966304219,1,0,0,0,91.6515911111343,1,0,0,0,83.2337897464812,1,0,0,0,72.2687907559724,0,1,0,0,60.0771718014118,0,1,0,0,42.3491211136051,0,0,1,0
"2101",2018-03-17,88.2706501174464,1,0,0,0,87.3018828487968,1,0,0,0,76.8039248518051,0,1,0,0,64.3008016031366,0,1,0,0,51.5920133299057,0,1,0,0,37.5997151409633,0,0,0,1
"2107",2018-03-20,85.2689687999856,1,0,0,0,83.259967141789,1,0,0,0,70.4385813942273,0,1,0,0,56.2327230824516,0,1,0,0,44.6945390931508,0,0,1,0,32.9064915390061,0,0,0,1
"2113",2018-03-23,82.1548669129436,1,0,0,0,77.4813459591711,0,1,0,0,65.6796070115333,0,1,0,0,52.8476412684104,0,1,0,0,44.1659081393956,0,0,1,0,33.697135476073,0,0,0,1
"2119",2018-03-26,87.2214226174726,1,0,0,0,76.9423474342719,0,1,0,0,67.1750773408239,0,1,0,0,61.1633128837107,0,1,0,0,49.982059127982,0,0,1,0,38.3984874903218,0,0,0,1
"2125",2018-03-29,86.8113094288174,1,0,0,0,77.2516200473901,0,1,0,0,68.3516337972482,0,1,0,0,64.9753622553708,0,1,0,0,52.5141897746444,0,1,0,0,39.3034334700702,0,0,0,1
"2131",2018-04-01,83.8062009833944,1,0,0,0,75.9043368003311,0,1,0,0,64.3956000103265,0,1,0,0,61.3949055926489,0,1,0,0,49.3613344162049,0,0,1,0,35.7724053915388,0,0,0,1
"2137",2018-04-04,81.7000133613281,1,0,0,0,70.2994974459268,0,1,0,0,59.4436866211483,0,1,0,0,56.5410353323503,0,1,0,0,44.045495969264,0,0,1,0,31.3392768681333,0,0,0,1
"2143",2018-04-07,81.3368448200127,1,0,0,0,66.1809403148921,0,1,0,0,58.6205650684101,0,1,0,0,56.8980853859662,0,1,0,0,44.282688870927,0,0,1,0,32.235972244088,0,0,0,1
"2149",2018-04-10,83.1577351451101,1,0,0,0,66.5402522436843,0,1,0,0,58.3407243568681,0,1,0,0,55.6383711411538,0,1,0,0,43.6192907265932,0,0,1,0,35.5002194225914,0,0,0,1
"2155",2018-04-13,82.5095334454275,1,0,0,0,63.9331330686524,0,1,0,0,56.64426758133,0,1,0,0,52.365226468299,0,1,0,0,40.142008552395,0,0,1,0,34.7775786693348,0,0,0,1
"2161",2018-04-16,79.7338249268044,0,1,0,0,59.0948029617919,0,1,0,0,52.053896293171,0,1,0,0,46.8459170127729,0,0,1,0,35.3691081057246,0,0,0,1,32.3490644486157,0,0,0,1
"2167",2018-04-19,76.0950517459364,0,1,0,0,53.6689456175292,0,1,0,0,47.082487547863,0,0,1,0,41.3265141283543,0,0,1,0,30.7141429572088,0,0,0,1,28.4096622536215,0,0,0,1
"2173",2018-04-22,71.9475065458202,0,1,0,0,49.2050437351234,0,0,1,0,42.2907173023553,0,0,1,0,36.446105592994,0,0,0,1,27.1034440642556,0,0,0,1,25.1854166944561,0,0,0,1
"2179",2018-04-25,67.4962858235244,0,1,0,0,44.1410497298111,0,0,1,0,37.7477335118738,0,0,0,1,31.8878706414585,0,0,0,1,23.9191033978895,0,0,0,1,22.1079745171651,0,0,0,1
"2185",2018-04-28,62.3703436577449,0,1,0,0,39.1411305723483,0,0,0,1,33.0804228791418,0,0,0,1,27.7167444875164,0,0,0,1,21.1364434475754,0,0,0,1,19.4764767831126,0,0,0,1
"2191",2018-05-01,59.8867154305598,0,1,0,0,34.7239324358365,0,0,0,1,29.6436648999058,0,0,0,1,24.3545566346203,0,0,0,1,19.4209773116396,0,0,0,1,17.6561999520372,0,0,0,1
"2197",2018-05-04,59.7041732922094,0,1,0,0,34.4293588365878,0,0,0,1,28.0885098284092,0,0,0,1,21.9673968586717,0,0,0,1,18.0847434088991,0,0,0,1,16.2290257234985,0,0,0,1
"2203",2018-05-07,56.3681024433983,0,1,0,0,32.5863598189187,0,0,0,1,25.7164014799917,0,0,0,1,19.8586193512686,0,0,0,1,16.8589457888882,0,0,0,1,14.9638435579814,0,0,0,1
"2209",2018-05-10,53.0966890650726,0,1,0,0,29.5842924819448,0,0,0,1,23.185629229542,0,0,0,1,17.7932317257332,0,0,0,1,15.5348609094924,0,0,0,1,13.6952727026313,0,0,0,1
"2215",2018-05-13,52.6686186035387,0,1,0,0,26.8144030068957,0,0,0,1,21.4892166239811,0,0,0,1,16.7020015060239,0,0,0,1,15.3212686166464,0,0,0,1,14.4130814396407,0,0,0,1
"2221",2018-05-16,58.7501462010801,0,1,0,0,26.5474812473975,0,0,0,1,23.8671484010226,0,0,0,1,18.5433443162844,0,0,0,1,17.3095548071805,0,0,0,1,20.7737460664898,0,0,0,1
"2227",2018-05-19,59.2816235983905,0,1,0,0,25.155196122278,0,0,0,1,23.8204450035451,0,0,0,1,18.3023700491602,0,0,0,1,17.3769602715051,0,0,0,1,21.9879834970133,0,0,0,1
"2233",2018-05-22,57.9085265785684,0,1,0,0,23.1623255322667,0,0,0,1,22.338627290131,0,0,0,1,17.4798814756187,0,0,0,1,17.315386262458,0,0,0,1,22.8860257178605,0,0,0,1
"2239",2018-05-25,56.0568036635615,0,1,0,0,21.5497288428834,0,0,0,1,20.9218006328252,0,0,0,1,16.5902129738303,0,0,0,1,16.6027121089649,0,0,0,1,21.697775396659,0,0,0,1
"2245",2018-05-28,54.5843838789717,0,1,0,0,20.3247754058874,0,0,0,1,19.7807914699734,0,0,0,1,15.8275328418235,0,0,0,1,15.9652298109745,0,0,0,1,20.1706591556771,0,0,0,1
"2251",2018-05-31,51.7332958603729,0,1,0,0,19.1100377997344,0,0,0,1,18.6591383483537,0,0,0,1,14.9420882897229,0,0,0,1,15.0459561319849,0,0,0,1,18.6277986345666,0,0,0,1
"2257",2018-06-03,49.4193727457003,0,0,1,0,18.1614252188284,0,0,0,1,17.8380227979647,0,0,0,1,14.3756005305817,0,0,0,1,14.4362899345073,0,0,0,1,17.105382640832,0,0,0,1
"2263",2018-06-06,47.646404163515,0,0,1,0,17.126465861827,0,0,0,1,17.0341815233354,0,0,0,1,13.9567390115218,0,0,0,1,13.9044110256759,0,0,0,1,15.8482116489379,0,0,0,1
"2269",2018-06-09,44.8636039580334,0,0,1,0,15.9281686737515,0,0,0,1,15.881243871057,0,0,0,1,13.1818237674934,0,0,0,1,13.1635439194994,0,0,0,1,14.47056786892,0,0,0,1
"2275",2018-06-12,42.3944934747348,0,0,1,0,14.9354459564891,0,0,0,1,14.873028284527,0,0,0,1,12.5333215652857,0,0,0,1,12.5502314183313,0,0,0,1,13.2487929770366,0,0,0,1
"2281",2018-06-15,39.7137914633608,0,0,0,1,13.9757061269781,0,0,0,1,13.9997958625343,0,0,0,1,12.0025339056135,0,0,0,1,12.063831351493,0,0,0,1,12.3993181473259,0,0,0,1
"2287",2018-06-18,37.58803997253,0,0,0,1,13.268285528888,0,0,0,1,13.3916917357315,0,0,0,1,11.548979623925,0,0,0,1,11.660209525093,0,0,0,1,11.6092372183617,0,0,0,1
"2293",2018-06-21,35.643183385107,0,0,0,1,12.6985952936784,0,0,0,1,12.901561353741,0,0,0,1,11.3564435060029,0,0,0,1,11.5087788187497,0,0,0,1,11.334813643573,0,0,0,1
"2299",2018-06-24,33.7691944475456,0,0,0,1,12.2862919433469,0,0,0,1,12.6221445788731,0,0,0,1,11.2541529221554,0,0,0,1,11.4404136545036,0,0,0,1,11.1221628383647,0,0,0,1
"2305",2018-06-27,32.1494324968326,0,0,0,1,11.9174511855907,0,0,0,1,12.3449152932361,0,0,0,1,11.1378513728265,0,0,0,1,11.3481160774778,0,0,0,1,10.9114979622586,0,0,0,1
"2311",2018-06-30,30.5205356481887,0,0,0,1,11.4971087817081,0,0,0,1,12.0247982321297,0,0,0,1,10.8976853974624,0,0,0,1,11.1438461212739,0,0,0,1,10.7280808674791,0,0,0,1
