"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"1914","Harare",2021,"06",17.5025681045342,19.2432933499704,16.2010660194262,0,0,0,1,1,1,0,0,0
"1915","Harare",2021,"07",14.9076615184076,15.6505115700955,14.4599143545657,0,0,0,1,1,1,0,0,0
"1916","Harare",2021,"08",14.4429935584919,14.7319703961804,14.2439783359464,0,0,0,1,1,1,0,0,0
"1917","Harare",2021,"09",14.3153348241901,14.5451367824404,14.0659336372035,0,0,0,1,1,1,0,0,0
"1918","Harare",2021,"10",16.2739346885384,20.4872209251174,14.5133193289096,0,0,0,1,1,1,0,0,0
"1919","Harare",2021,"11",18.3905678214077,26.3512455485174,13.8067770691828,0,0,0,1,1,1,0,0,0
"1920","Harare",2021,"12",29.6256340240938,50.3824858428037,14.7223254510476,0,0,0,1,1,1,0,0,0
"1921","Hurungwe",2015,"05",36.7841404514193,57.5297252551524,22.2741172864589,0,0,0,1,1,1,0,0,0
"1922","Hurungwe",2015,"06",16.7791085911025,20.5011890102397,14.2424744039427,0,0,0,1,1,1,0,0,0
"1923","Hurungwe",2015,"07",13.0123962367778,13.9767052108562,12.484995053512,0,0,0,1,1,1,0,0,0
"1924","Hurungwe",2015,"08",12.2855603219496,12.520850481198,12.1692071201427,0,0,0,1,1,1,0,0,0
"1925","Hurungwe",2015,"09",12.0208259943318,12.1859179333943,11.8494183161909,0,0,0,1,1,1,0,0,0
"1926","Hurungwe",2015,"10",11.8188838730008,12.0137182963099,11.7066129891775,0,0,0,1,1,1,0,0,0
"1927","Hurungwe",2015,"11",18.8755882792193,31.0426737954099,11.7720725953122,0,0,0,1,1,1,0,0,0
"1928","Hurungwe",2015,"12",36.3464929569193,49.5994291639675,23.3010477545496,0,0,0,1,1,1,0,0,0
"1929","Hurungwe",2016,"01",51.9185515369413,96.4048106113339,29.0342739763286,0,0,0,1,1,1,0,0,0
"1930","Hurungwe",2016,"02",84.2687408555386,99.5369964885287,69.5993887843321,0,0,0,1,1,1,0,0,0
"1931","Hurungwe",2016,"03",89.9082798025338,98.2602741818048,84.9672451142797,0,0,0,1,1,1,0,0,0
"1932","Hurungwe",2016,"04",68.7101452263246,85.0456947927188,41.9847405422365,0,0,0,1,1,1,0,0,0
"1933","Hurungwe",2016,"05",23.088963690182,36.7500976791096,16.6158034985327,0,0,0,1,1,1,0,0,0
"1934","Hurungwe",2016,"06",14.112238366665,15.7913375981254,12.9429859207439,0,0,0,1,1,1,0,0,0
"1935","Hurungwe",2016,"07",12.6264793321567,12.7566418553067,12.4219228459913,0,0,0,1,1,1,0,0,0
"1936","Hurungwe",2016,"08",12.3597972098915,12.5235124125401,12.134700146994,0,0,0,1,1,1,0,0,0
"1937","Hurungwe",2016,"09",11.8424456440494,12.2116342685091,11.6321908888441,0,0,0,1,1,1,0,0,0
"1938","Hurungwe",2016,"10",11.9235462052267,12.318502826207,11.7333978700078,0,0,0,1,1,1,0,0,0
"1939","Hurungwe",2016,"11",21.5222449643168,51.7628174216178,11.7092265425921,0,0,0,1,1,1,0,0,0
"1940","Hurungwe",2016,"12",78.0554273171451,107.328135464171,47.5832162393992,0,0,0,1,1,1,0,0,0
"1941","Hurungwe",2017,"01",124.233060859901,133.1197668273,102.534948570289,0,0,0,1,1,1,0,0,0
"1942","Hurungwe",2017,"02",127.943557329386,129.253678602422,126.691812897677,0,0,0,1,1,1,0,0,0
"1943","Hurungwe",2017,"03",118.427775764505,129.53510917243,101.893745464614,0,0,0,1,1,1,0,0,0
"1944","Hurungwe",2017,"04",71.5950014525194,92.2863504221566,58.9834096956393,0,0,0,1,1,1,0,0,0
"1945","Hurungwe",2017,"05",38.7343689400256,55.494500721701,26.4859755066491,0,0,0,1,1,1,0,0,0
"1946","Hurungwe",2017,"06",19.107314307344,24.6709364321638,15.4444730698153,0,0,0,1,1,1,0,0,0
"1947","Hurungwe",2017,"07",15.4098595969608,17.1661440991195,13.696611238953,0,0,0,1,1,1,0,0,0
"1948","Hurungwe",2017,"08",12.8105829889286,13.4670046452648,12.3107527922292,0,0,0,1,1,1,0,0,0
"1949","Hurungwe",2017,"09",12.0029455082529,12.3113369130379,11.8519141029618,0,0,0,1,1,1,0,0,0
"1950","Hurungwe",2017,"10",13.5621469651166,23.7167764372012,11.8452138561926,0,0,0,1,1,1,0,0,0
"1951","Hurungwe",2017,"11",33.8462590994728,49.4957262426019,16.6669117735172,0,0,0,1,1,1,0,0,0
"1952","Hurungwe",2017,"12",56.6432482455474,88.59176464788,37.4021560366784,0,0,0,1,1,1,0,0,0
"1953","Hurungwe",2018,"01",69.3539433369038,84.5413598419082,59.3278935303187,0,0,0,1,1,1,0,0,0
"1954","Hurungwe",2018,"02",123.303642340309,135.242440581048,75.8447841092259,0,0,0,1,1,1,0,0,0
"1955","Hurungwe",2018,"03",125.156499138025,135.998604482547,110.716455199585,0,0,0,1,1,1,0,0,0
"1956","Hurungwe",2018,"04",85.1207697157774,111.874677124894,56.6716345308178,0,0,0,1,1,1,0,0,0
"1957","Hurungwe",2018,"05",37.1836177725169,49.8966485687385,23.7493047664061,0,0,0,1,1,1,0,0,0
"1958","Hurungwe",2018,"06",17.3009685973663,22.1704008009163,14.150090972952,0,0,0,1,1,1,0,0,0
"1959","Hurungwe",2018,"07",13.3214812194805,13.7824150865983,12.6447712369213,0,0,0,1,1,1,0,0,0
"1960","Hurungwe",2018,"08",12.2361712006121,12.5349711538682,12.0262179729918,0,0,0,1,1,1,0,0,0
"1961","Hurungwe",2018,"09",11.9568569248027,12.2069346578659,11.6720123233596,0,0,0,1,1,1,0,0,0
"1962","Hurungwe",2018,"10",12.0179662575998,12.6011265080742,11.7369763379748,0,0,0,1,1,1,0,0,0
"1963","Hurungwe",2018,"11",18.9331700961151,43.9359388684626,11.6367012822162,0,0,0,1,1,1,0,0,0
"1964","Hurungwe",2018,"12",64.7413386119284,83.1472151650162,39.7710352470617,0,0,0,1,1,1,0,0,0
"1965","Hurungwe",2019,"01",104.16769522749,120.269468178809,74.2570253566377,0,0,0,1,1,1,0,0,0
"1966","Hurungwe",2019,"02",99.4308349171925,112.015905177303,77.5612307158616,0,0,0,1,1,1,0,0,0
"1967","Hurungwe",2019,"03",47.1783229074858,65.7853383612188,26.6962990073975,0,0,0,1,1,1,0,0,0
"1968","Hurungwe",2019,"04",32.4028968974078,48.5246833024258,18.9046092503539,0,0,0,1,1,1,0,0,0
"1969","Hurungwe",2019,"05",20.0599294279635,30.4445573897352,14.2468580458672,0,0,0,1,1,1,0,0,0
"1970","Hurungwe",2019,"06",12.8343101848053,13.7821895719173,12.4070272698345,0,0,0,1,1,1,0,0,0
"1971","Hurungwe",2019,"07",12.3151081767564,12.3671926028756,12.278331808166,0,0,0,1,1,1,0,0,0
"1972","Hurungwe",2019,"08",12.1493500996544,12.3916804906917,11.8395238974203,0,0,0,1,1,1,0,0,0
"1973","Hurungwe",2019,"09",11.8186667377608,12.0082390269272,11.6252418694143,0,0,0,1,1,1,0,0,0
"1974","Hurungwe",2019,"10",11.625430105983,11.9432931209945,11.4022736235723,0,0,0,1,1,1,0,0,0
"1975","Hurungwe",2019,"11",22.5968544778224,40.5694254739162,11.6852392430919,0,0,0,1,1,1,0,0,0
"1976","Hurungwe",2019,"12",43.2280142695934,62.7434340129082,24.6409876269636,0,0,0,1,1,1,0,0,0
"1977","Hurungwe",2020,"01",93.1129322082299,128.287836542752,41.9511691864721,0,0,0,1,1,1,0,0,0
"1978","Hurungwe",2020,"02",123.406677789054,135.648923209481,97.9318047376188,0,0,0,1,1,1,0,0,0
"1979","Hurungwe",2020,"03",83.4402449488036,118.99612487824,55.461463921259,0,0,0,1,1,1,0,0,0
"1980","Hurungwe",2020,"04",29.9703182732037,48.0803177593038,17.6479593551682,0,0,0,1,1,1,0,0,0
"1981","Hurungwe",2020,"05",13.4358966411572,16.1065297806869,12.370956495741,0,0,0,1,1,1,0,0,0
"1982","Hurungwe",2020,"06",12.4532945262028,12.5302195494097,12.2723201685731,0,0,0,1,1,1,0,0,0
"1983","Hurungwe",2020,"07",12.2573182026312,12.3252548101895,12.2214440561942,0,0,0,1,1,1,0,0,0
"1984","Hurungwe",2020,"08",12.0494673548956,12.3612332316689,11.7237515917961,0,0,0,1,1,1,0,0,0
"1985","Hurungwe",2020,"09",11.8045785968213,11.9892821785423,11.6086567154368,0,0,0,1,1,1,0,0,0
"1986","Hurungwe",2020,"10",12.6735611869341,14.8143986989675,11.6939371727307,0,0,0,1,1,1,0,0,0
"1987","Hurungwe",2020,"11",12.7634328206173,15.4439618653788,11.6431925197975,0,0,0,1,1,1,0,0,0
"1988","Hurungwe",2020,"12",80.0284816760393,103.076799158612,22.3738692253735,0,0,0,1,1,1,0,0,0
"1989","Hurungwe",2021,"01",116.042031606903,125.016594347596,105.238568109616,0,0,0,1,1,1,0,0,0
"1990","Hurungwe",2021,"02",124.744635063355,127.503204941264,118.608351384371,0,0,0,1,1,1,0,0,0
"1991","Hurungwe",2021,"03",104.822058899237,132.612511401389,67.1672932213234,0,0,0,1,1,1,0,0,0
"1992","Hurungwe",2021,"04",34.8595410660309,58.7383338893314,19.8369814287748,0,0,0,1,1,1,0,0,0
"1993","Hurungwe",2021,"05",17.4128562513691,23.6090946056206,13.7029172507004,0,0,0,1,1,1,0,0,0
"1994","Hurungwe",2021,"06",13.4852804532021,13.9777016756401,13.1636553850778,0,0,0,1,1,1,0,0,0
"1995","Hurungwe",2021,"07",12.9319773756967,13.0660734871908,12.8292932284241,0,0,0,1,1,1,0,0,0
"1996","Hurungwe",2021,"08",12.3894624348747,12.7927720873314,12.1517172724,0,0,0,1,1,1,0,0,0
"1997","Hurungwe",2021,"09",11.8618091860625,12.1511141362024,11.67267482747,0,0,0,1,1,1,0,0,0
"1998","Hurungwe",2021,"10",11.8221086544769,12.061540329751,11.611118338363,0,0,0,1,1,1,0,0,0
"1999","Hurungwe",2021,"11",16.4534143823114,27.6702016072265,11.6380417154079,0,0,0,1,1,1,0,0,0
"2000","Hurungwe",2021,"12",26.7818570346179,46.4559400428051,12.7564972014192,0,0,0,1,1,1,0,0,0
"2001","Hwange",2015,"05",15.2032767998025,21.3976181030866,11.5411619299892,0,0,0,1,1,1,0,0,0
"2002","Hwange",2015,"06",10.3288992754116,11.0914686188762,9.95570878671908,0,0,0,1,1,1,0,0,0
"2003","Hwange",2015,"07",9.87886625714343,9.99215648729766,9.76228929058834,0,0,0,1,1,1,0,0,0
"2004","Hwange",2015,"08",9.51553588931885,9.7429303521885,9.4337528376714,0,0,0,1,1,1,0,0,0
"2005","Hwange",2015,"09",9.43164737846005,9.69342827811503,9.16712698579106,0,0,0,1,1,1,0,0,0
"2006","Hwange",2015,"10",9.29878206757457,9.67782866096539,9.07812231832839,0,0,0,1,1,1,0,0,0
"2007","Hwange",2015,"11",13.0678029693308,20.3867041063331,9.19863219891476,0,0,0,1,1,1,0,0,0
"2008","Hwange",2015,"12",20.3683742726582,24.6914617260891,14.4583165863809,0,0,0,1,1,1,0,0,0
"2009","Hwange",2016,"01",21.7526292769936,32.5184424705724,11.2900305740927,0,0,0,1,1,1,0,0,0
"2010","Hwange",2016,"02",26.1893042449664,39.9578200494408,17.7489091144939,0,0,0,1,1,1,0,0,0
"2011","Hwange",2016,"03",52.6535799720331,66.3312173016587,40.7402921632684,0,0,0,1,1,1,0,0,0
"2012","Hwange",2016,"04",22.4473478287483,33.9291334144901,12.8943230311542,0,0,0,1,1,1,0,0,0
"2013","Hwange",2016,"05",10.4989009463548,11.8720439940664,9.91513602407187,0,0,0,1,1,1,0,0,0
"2014","Hwange",2016,"06",10.0562654914004,10.1508205214311,10.0004463898096,0,0,0,1,1,1,0,0,0
"2015","Hwange",2016,"07",9.89556230658175,10.0595928710723,9.64641052386328,0,0,0,1,1,1,0,0,0
"2016","Hwange",2016,"08",9.54585799196449,9.6500138576179,9.46471180219076,0,0,0,1,1,1,0,0,0
"2017","Hwange",2016,"09",9.34891065641788,9.47279149267149,9.23641301587401,0,0,0,1,1,1,0,0,0
"2018","Hwange",2016,"10",9.50611684669078,9.76994815041236,9.36520413561569,0,0,0,1,1,1,0,0,0
"2019","Hwange",2016,"11",11.9482043357723,18.4228019744762,9.48554772532935,0,0,0,1,1,1,0,0,0
"2020","Hwange",2016,"12",37.1675765385582,61.8686626317218,11.7776735516832,0,0,0,1,1,1,0,0,0
"2021","Hwange",2017,"01",83.8951880880075,91.3884312125078,65.2807305278062,0,0,0,1,1,1,0,0,0
"2022","Hwange",2017,"02",84.8945230703372,96.1158471527337,71.8632043185828,0,0,0,1,1,1,0,0,0
"2023","Hwange",2017,"03",72.7271084764041,97.7531594232441,42.0890958110323,0,0,0,1,1,1,0,0,0
"2024","Hwange",2017,"04",30.7385824179523,36.3968816955479,26.6680942118232,0,0,0,1,1,1,0,0,0
"2025","Hwange",2017,"05",15.9153503680572,24.0089624312815,11.3782184677278,0,0,0,1,1,1,0,0,0
"2026","Hwange",2017,"06",10.5410347386227,11.0559490940073,10.2429042669736,0,0,0,1,1,1,0,0,0
"2027","Hwange",2017,"07",10.0953217141199,10.21381378697,9.98558941974291,0,0,0,1,1,1,0,0,0
"2028","Hwange",2017,"08",9.78682456643006,10.1925986966645,9.47486298779336,0,0,0,1,1,1,0,0,0
"2029","Hwange",2017,"09",9.43492443200412,9.81724686803108,9.31748044589865,0,0,0,1,1,1,0,0,0
"2030","Hwange",2017,"10",10.8143475017756,14.1341296254671,9.42369602077475,0,0,0,1,1,1,0,0,0
"2031","Hwange",2017,"11",16.1818221976746,22.5789691053695,10.0123640317622,0,0,0,1,1,1,0,0,0
"2032","Hwange",2017,"12",24.3297375086813,45.1238688605761,14.3022174892063,0,0,0,1,1,1,0,0,0
"2033","Hwange",2018,"01",24.1874762754733,38.8807980892091,15.2108733964791,0,0,0,1,1,1,0,0,0
"2034","Hwange",2018,"02",74.3851110834036,101.402374745103,43.3323551748984,0,0,0,1,1,1,0,0,0
"2035","Hwange",2018,"03",79.6940680238207,101.5037359872,59.7906102220756,0,0,0,1,1,1,0,0,0
"2036","Hwange",2018,"04",45.8084362286018,63.217044765357,26.3621526022473,0,0,0,1,1,1,0,0,0
"2037","Hwange",2018,"05",16.4005607931112,23.5445092770529,12.3738909987031,0,0,0,1,1,1,0,0,0
"2038","Hwange",2018,"06",11.1205245526925,12.0698811620659,10.5031147688542,0,0,0,1,1,1,0,0,0
"2039","Hwange",2018,"07",10.4443092495865,10.9675886236639,10.0351538949759,0,0,0,1,1,1,0,0,0
"2040","Hwange",2018,"08",9.92627236026151,10.0738585076064,9.71380150682296,0,0,0,1,1,1,0,0,0
"2041","Hwange",2018,"09",9.48898877099769,9.80028119555716,9.25350818623932,0,0,0,1,1,1,0,0,0
"2042","Hwange",2018,"10",9.48473262254353,9.86133882834733,9.30375683353235,0,0,0,1,1,1,0,0,0
"2043","Hwange",2018,"11",10.8294573973839,16.4825362601162,9.29472347950853,0,0,0,1,1,1,0,0,0
"2044","Hwange",2018,"12",22.7956458545631,38.0519852513318,13.8368373936643,0,0,0,1,1,1,0,0,0
"2045","Hwange",2019,"01",34.21799961797,42.3207096944042,25.9686063459109,0,0,0,1,1,1,0,0,0
"2046","Hwange",2019,"02",49.4232766302008,82.2828944579411,24.1804585313288,0,0,0,1,1,1,0,0,0
"2047","Hwange",2019,"03",20.7661846158452,37.4366988049308,11.6912952722835,0,0,0,1,1,1,0,0,0
"2048","Hwange",2019,"04",18.3223678429568,26.2686537288785,10.6018642389241,0,0,0,1,1,1,0,0,0
"2049","Hwange",2019,"05",11.878852767777,14.8747547565159,10.3991927898334,0,0,0,1,1,1,0,0,0
"2050","Hwange",2019,"06",10.2177219145937,10.3462569055769,10.1556276789928,0,0,0,1,1,1,0,0,0
"2051","Hwange",2019,"07",9.82373144015359,10.0919535577938,9.59545551081139,0,0,0,1,1,1,0,0,0
"2052","Hwange",2019,"08",9.75328514275948,9.87028954312365,9.61897667850304,0,0,0,1,1,1,0,0,0
"2053","Hwange",2019,"09",9.61240289197378,9.90560464541717,9.45756585193598,0,0,0,1,1,1,0,0,0
"2054","Hwange",2019,"10",9.50012638732396,10.2547007325101,9.24190304327828,0,0,0,1,1,1,0,0,0
"2055","Hwange",2019,"11",15.2563051608381,21.9716964884942,10.8450529624042,0,0,0,1,1,1,0,0,0
"2056","Hwange",2019,"12",21.0686821908336,37.8108280467698,13.5653533075471,0,0,0,1,1,1,0,0,0
"2057","Hwange",2020,"01",38.8713875699788,57.8289456597008,20.3812002573485,0,0,0,1,1,1,0,0,0
"2058","Hwange",2020,"02",66.0905209577194,84.0108889077996,36.6504177258034,0,0,0,1,1,1,0,0,0
"2059","Hwange",2020,"03",45.441210879071,62.0926061742266,34.3731567320385,0,0,0,1,1,1,0,0,0
"2060","Hwange",2020,"04",18.4858261643365,29.16099212004,11.9824596102952,0,0,0,1,1,1,0,0,0
"2061","Hwange",2020,"05",10.4922501439915,11.5105424961246,10.029870805896,0,0,0,1,1,1,0,0,0
"2062","Hwange",2020,"06",10.0474822308596,10.1821889581946,9.89476856675603,0,0,0,1,1,1,0,0,0
"2063","Hwange",2020,"07",9.92693960689025,10.026383773031,9.75785700131409,0,0,0,1,1,1,0,0,0
"2064","Hwange",2020,"08",9.6249933234986,9.78756633695899,9.5057878236728,0,0,0,1,1,1,0,0,0
"2065","Hwange",2020,"09",9.71159141288665,10.1030109775246,9.37564174315204,0,0,0,1,1,1,0,0,0
"2066","Hwange",2020,"10",10.3143909302137,11.734989570561,9.41637215923372,0,0,0,1,1,1,0,0,0
"2067","Hwange",2020,"11",11.6454704641661,16.9034974177076,9.35060835692806,0,0,0,1,1,1,0,0,0
"2068","Hwange",2020,"12",52.9757747457689,72.1413265393841,20.4974806761678,0,0,0,1,1,1,0,0,0
"2069","Hwange",2021,"01",81.7209372489829,95.5437816280261,65.1641540544499,0,0,0,1,1,1,0,0,0
"2070","Hwange",2021,"02",88.6000004804072,94.8517639350678,83.5606791370025,0,0,0,1,1,1,0,0,0
"2071","Hwange",2021,"03",50.9717795028299,86.8832793679001,29.7939406557947,0,0,0,1,1,1,0,0,0
"2072","Hwange",2021,"04",17.1458492877708,25.8082148367686,12.5069472132148,0,0,0,1,1,1,0,0,0
"2073","Hwange",2021,"05",11.9955552430642,13.8612640750913,10.977812552376,0,0,0,1,1,1,0,0,0
"2074","Hwange",2021,"06",10.6751038294871,10.8451176785877,10.5622462837469,0,0,0,1,1,1,0,0,0
"2075","Hwange",2021,"07",10.452492345866,10.6134308132522,10.3029066221725,0,0,0,1,1,1,0,0,0
"2076","Hwange",2021,"08",10.0817496959393,10.3856305524739,9.78840524632028,0,0,0,1,1,1,0,0,0
"2077","Hwange",2021,"09",9.60462665786829,9.77495251285669,9.48428574315669,0,0,0,1,1,1,0,0,0
"2078","Hwange",2021,"10",10.0697946339464,11.0720043760497,9.39375110554051,0,0,0,1,1,1,0,0,0
"2079","Hwange",2021,"11",15.2842499186813,24.4228292436802,9.93717776169014,0,0,0,1,1,1,0,0,0
"2080","Hwange",2021,"12",27.6549671166917,48.9977999307348,12.9583078474381,0,0,0,1,1,1,0,0,0
"2081","Insiza",2015,"05",21.4844444238816,34.2767704373118,13.9097278935401,0,0,0,1,1,1,0,0,0
"2082","Insiza",2015,"06",12.8374762230636,13.3988637211185,12.5292097878368,0,0,0,1,1,1,0,0,0
"2083","Insiza",2015,"07",12.7832812665624,12.9797723296559,12.5595950745289,0,0,0,1,1,1,0,0,0
"2084","Insiza",2015,"08",12.2575806884861,12.4552693036066,12.1393488831287,0,0,0,1,1,1,0,0,0
"2085","Insiza",2015,"09",14.2633073919315,17.5831032109256,12.2674419263183,0,0,0,1,1,1,0,0,0
"2086","Insiza",2015,"10",12.4827057065868,13.8265315900182,11.8275168414412,0,0,0,1,1,1,0,0,0
"2087","Insiza",2015,"11",16.3506288992565,25.2040849997373,11.6812833441129,0,0,0,1,1,1,0,0,0
"2088","Insiza",2015,"12",25.5961476500323,38.4992048037772,17.6561777264336,0,0,0,1,1,1,0,0,0
"2089","Insiza",2016,"01",32.2898859462048,46.8474451922942,13.4822863722973,0,0,0,1,1,1,0,0,0
"2090","Insiza",2016,"02",30.5424182076038,51.8451317291728,17.6977960269846,0,0,0,1,1,1,0,0,0
"2091","Insiza",2016,"03",83.6718992983705,112.42203186523,48.0258883445935,0,0,0,1,1,1,0,0,0
"2092","Insiza",2016,"04",47.2616631497868,65.6000445116274,24.1877925484055,0,0,0,1,1,1,0,0,0
"2093","Insiza",2016,"05",15.8070544987303,21.0733570852854,13.268445588731,0,0,0,1,1,1,0,0,0
"2094","Insiza",2016,"06",14.160666270138,16.5027448948954,12.9667782470734,0,0,0,1,1,1,0,0,0
"2095","Insiza",2016,"07",12.5885845466909,12.9079019682433,12.1698897053747,0,0,0,1,1,1,0,0,0
"2096","Insiza",2016,"08",12.114000245439,12.2136829621002,11.959750029546,0,0,0,1,1,1,0,0,0
"2097","Insiza",2016,"09",11.8370800729178,12.0442134078401,11.6829661227289,0,0,0,1,1,1,0,0,0
"2098","Insiza",2016,"10",12.9226743048023,15.3102926521816,11.7537412786328,0,0,0,1,1,1,0,0,0
"2099","Insiza",2016,"11",18.8678342885927,38.0658920994942,11.6582611680493,0,0,0,1,1,1,0,0,0
"2100","Insiza",2016,"12",63.8436354439732,108.612982685683,21.622100314194,0,0,0,1,1,1,0,0,0
"2101","Insiza",2017,"01",117.638684845206,125.222274443119,107.239821391016,0,0,0,1,1,1,0,0,0
"2102","Insiza",2017,"02",119.185758530675,126.624795137838,97.3582815898857,0,0,0,1,1,1,0,0,0
"2103","Insiza",2017,"03",100.754659359445,124.503768944165,66.6152675022684,0,0,0,1,1,1,0,0,0
"2104","Insiza",2017,"04",51.4953236790921,58.6559131451953,38.8840931900081,0,0,0,1,1,1,0,0,0
"2105","Insiza",2017,"05",36.1970602838616,55.0647400676606,21.4977385694762,0,0,0,1,1,1,0,0,0
"2106","Insiza",2017,"06",16.0273385521358,19.5265547680208,13.8712183634895,0,0,0,1,1,1,0,0,0
"2107","Insiza",2017,"07",13.3915088058295,14.1497945754654,12.7266496957052,0,0,0,1,1,1,0,0,0
"2108","Insiza",2017,"08",12.5699883745729,13.2613129438765,12.0394772563641,0,0,0,1,1,1,0,0,0
"2109","Insiza",2017,"09",11.8019050525552,12.2310354655869,11.6223093223904,0,0,0,1,1,1,0,0,0
"2110","Insiza",2017,"10",17.9008150166108,29.9672739536216,12.0880741738551,0,0,0,1,1,1,0,0,0
"2111","Insiza",2017,"11",35.7165595771405,53.6252124120762,17.2985049686487,0,0,0,1,1,1,0,0,0
"2112","Insiza",2017,"12",34.218261269336,49.9656424692069,23.5243671982142,0,0,0,1,1,1,0,0,0
"2113","Insiza",2018,"01",27.7259301182851,45.0336059740948,15.1841664951579,0,0,0,1,1,1,0,0,0
"2114","Insiza",2018,"02",86.4484682352473,121.882482250833,56.6476291605173,0,0,0,1,1,1,0,0,0
"2115","Insiza",2018,"03",79.5925790265095,116.992471152089,54.358840646302,0,0,0,1,1,1,0,0,0
"2116","Insiza",2018,"04",54.9652220553173,71.7903406466316,35.0086728205075,0,0,0,1,1,1,0,0,0
"2117","Insiza",2018,"05",24.5340505893248,30.6586680321368,20.5139566498553,0,0,0,1,1,1,0,0,0
"2118","Insiza",2018,"06",16.5073697733988,20.7551336503268,13.9407841760822,0,0,0,1,1,1,0,0,0
"2119","Insiza",2018,"07",18.6281816042591,21.1112528362597,14.0145423950413,0,0,0,1,1,1,0,0,0
"2120","Insiza",2018,"08",14.0011560232282,16.1953308794287,12.7784396108448,0,0,0,1,1,1,0,0,0
"2121","Insiza",2018,"09",12.411744567702,13.0188349540204,12.0843700492741,0,0,0,1,1,1,0,0,0
"2122","Insiza",2018,"10",12.2342634889013,12.8347098098499,11.8455409378743,0,0,0,1,1,1,0,0,0
"2123","Insiza",2018,"11",13.6692592007878,21.9298354998554,11.5759209774635,0,0,0,1,1,1,0,0,0
"2124","Insiza",2018,"12",33.4942526785519,52.0587926552038,20.6042254910264,0,0,0,1,1,1,0,0,0
"2125","Insiza",2019,"01",51.9159652738918,67.1004107576326,33.0806891509129,0,0,0,1,1,1,0,0,0
"2126","Insiza",2019,"02",62.5832417871271,102.307956889752,26.9471675246476,0,0,0,1,1,1,0,0,0
"2127","Insiza",2019,"03",32.016501332184,54.3837753762572,17.5507341943011,0,0,0,1,1,1,0,0,0
"2128","Insiza",2019,"04",22.000023884818,30.6214339030929,13.5515401100785,0,0,0,1,1,1,0,0,0
"2129","Insiza",2019,"05",14.0135126505464,16.7448990100472,12.809982573795,0,0,0,1,1,1,0,0,0
"2130","Insiza",2019,"06",12.9604793201949,13.240993125875,12.6637659415154,0,0,0,1,1,1,0,0,0
"2131","Insiza",2019,"07",12.7200629925939,13.0289937239813,12.45990984813,0,0,0,1,1,1,0,0,0
"2132","Insiza",2019,"08",12.4625253920763,12.718093104696,12.3132002575834,0,0,0,1,1,1,0,0,0
"2133","Insiza",2019,"09",12.4971686814051,13.6556388397168,11.9688191735999,0,0,0,1,1,1,0,0,0
"2134","Insiza",2019,"10",12.8501837166069,15.0522105898449,11.9661107912688,0,0,0,1,1,1,0,0,0
"2135","Insiza",2019,"11",22.4340050435064,38.580646346389,12.3648842726351,0,0,0,1,1,1,0,0,0
"2136","Insiza",2019,"12",34.6915214065116,59.6789568111009,21.6375307422384,0,0,0,1,1,1,0,0,0
"2137","Insiza",2020,"01",40.8308199907023,64.6087556023066,18.326413881995,0,0,0,1,1,1,0,0,0
"2138","Insiza",2020,"02",65.1439737470045,91.1483496028772,24.3773326196993,0,0,0,1,1,1,0,0,0
"2139","Insiza",2020,"03",39.2833607147839,63.0253636384275,21.1405444472257,0,0,0,1,1,1,0,0,0
"2140","Insiza",2020,"04",15.5813565088469,18.1514276855425,13.5708571830874,0,0,0,1,1,1,0,0,0
"2141","Insiza",2020,"05",12.837080703339,13.5429378470863,12.3017318786944,0,0,0,1,1,1,0,0,0
"2142","Insiza",2020,"06",13.9037723750868,16.7155997813724,12.3798282833529,0,0,0,1,1,1,0,0,0
"2143","Insiza",2020,"07",13.0528597574283,14.1491404709649,12.6510245624365,0,0,0,1,1,1,0,0,0
"2144","Insiza",2020,"08",12.7248346037705,13.8247303941919,12.2108531720898,0,0,0,1,1,1,0,0,0
"2145","Insiza",2020,"09",12.9189967435568,15.0050259107684,11.7708659466879,0,0,0,1,1,1,0,0,0
"2146","Insiza",2020,"10",18.5550171923675,26.4119419996558,12.4771002290512,0,0,0,1,1,1,0,0,0
"2147","Insiza",2020,"11",17.5876129886015,37.5738382710839,12.4199951961991,0,0,0,1,1,1,0,0,0
"2148","Insiza",2020,"12",84.8269097704707,110.436442235668,47.5406257904435,0,0,0,1,1,1,0,0,0
"2149","Insiza",2021,"01",114.738441744694,125.117600403181,106.128972356664,0,0,0,1,1,1,0,0,0
"2150","Insiza",2021,"02",118.311302544014,125.678451378412,106.957627151137,0,0,0,1,1,1,0,0,0
"2151","Insiza",2021,"03",66.3549422860911,111.211549435448,32.0465333713535,0,0,0,1,1,1,0,0,0
"2152","Insiza",2021,"04",17.4651499685633,27.0720927627737,13.0133868240441,0,0,0,1,1,1,0,0,0
"2153","Insiza",2021,"05",14.144566512279,16.2627066903201,13.0383568301952,0,0,0,1,1,1,0,0,0
"2154","Insiza",2021,"06",13.1130524654907,13.6307905023002,12.7563118077467,0,0,0,1,1,1,0,0,0
"2155","Insiza",2021,"07",13.4865262248188,14.0398669015759,13.0263608055928,0,0,0,1,1,1,0,0,0
